
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:32:15 2026
Timers Off: Sun Aug  9 01:32:27 2026

Wall Time:       11.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.267u      0.000s      0.159w      1 calls
build grid                          :      0.217u      0.000s      0.127w      1 calls
post-process grid                   :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.016w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.021w      3 calls
DFH: initialize()                   :      0.583u      0.017s      0.364w      1 calls
DFH: AO Construction                :      0.217u      0.000s      0.127w      1 calls
DFH: AO-Met. Contraction            :      0.267u      0.000s      0.170w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.006w      1 calls
HF: Guess                           :      0.033u      0.000s      0.015w      1 calls
SAD Guess                           :      0.033u      0.000s      0.015w      1 calls
HF: Form G                          :     15.117u      0.250s      9.254w     10 calls
RV: Form V                          :     14.483u      0.233s      8.868w     10 calls
Properties                          :      6.483u      0.167s      3.908w  19620 calls
Functional                          :      1.050u      0.000s      0.624w  19620 calls
V_xc                                :      6.917u      0.000s      4.297w  19620 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.633u      0.017s      0.385w     10 calls
DFH: compute_JK()                   :      0.633u      0.017s      0.385w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.133u      0.017s      0.082w     10 calls
DFH: compute_K                      :      0.500u      0.000s      0.295w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.417u      0.083s      0.302w      9 calls
HF: Form C                          :      0.083u      0.000s      0.058w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.267u      0.000s      0.159w      1 calls
| build grid                        :      0.217u      0.000s      0.127w      1 calls
| post-process grid                 :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.016w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      1 calls
DFH: initialize()                   :      0.583u      0.017s      0.364w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.010w      2 calls
| DFH: AO Construction              :      0.217u      0.000s      0.127w      1 calls
| DFH: AO-Met. Contraction          :      0.267u      0.000s      0.170w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.006w      1 calls
HF: Guess                           :      0.033u      0.000s      0.015w      1 calls
| SAD Guess                         :      0.033u      0.000s      0.015w      1 calls
HF: Form G                          :     15.117u      0.250s      9.254w     10 calls
| RV: Form V                        :     14.483u      0.233s      8.868w     10 calls
| | Properties                      :      6.483u      0.167s      3.908w  19620 calls
| | Functional                      :      1.050u      0.000s      0.624w  19620 calls
| | V_xc                            :      6.917u      0.000s      4.297w  19620 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.633u      0.017s      0.385w     10 calls
| | DFH: compute_JK()               :      0.633u      0.017s      0.385w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.133u      0.017s      0.082w     10 calls
| | | DFH: compute_K                :      0.500u      0.000s      0.295w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.417u      0.083s      0.302w      9 calls
HF: Form C                          :      0.083u      0.000s      0.058w      9 calls

**************************************************************************************
