
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:30:35 2026
Timers Off: Sun Aug  9 01:31:23 2026

Wall Time:       48.13 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.483u      0.000s      0.298w      1 calls
build grid                          :      0.400u      0.000s      0.250w      1 calls
post-process grid                   :      0.083u      0.000s      0.048w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.042w      1 calls
Libint2ERI::Libint2ERI              :      0.083u      0.000s      0.055w      3 calls
DFH: initialize()                   :      2.133u      0.067s      2.213w      1 calls
DFH: AO Construction                :      0.600u      0.017s      0.366w      1 calls
DFH: AO-Met. Contraction            :      1.217u      0.050s      0.757w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.015w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.006w      1 calls
HF: Guess                           :      0.050u      0.000s      0.083w      1 calls
SAD Guess                           :      0.050u      0.000s      0.082w      1 calls
HF: Form G                          :     49.483u      9.450s     41.647w     10 calls
RV: Form V                          :     44.400u      8.117s     36.788w     10 calls
Properties                          :     20.217u      7.600s     21.039w  23800 calls
Functional                          :      2.033u      0.083s      1.340w  23800 calls
V_xc                                :     21.950u      0.267s     14.264w  23800 calls
JK: D                               :      0.000u      0.000s      0.001w     10 calls
JK: USO2AO                          :      0.050u      0.000s      0.032w     10 calls
JK: JK                              :      4.900u      1.333s      4.732w     10 calls
DFH: compute_JK()                   :      4.900u      1.333s      4.723w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.650u      1.150s      1.367w     10 calls
DFH: compute_K                      :      4.250u      0.083s      3.234w     10 calls
JK: AO2USO                          :      0.117u      0.000s      0.058w     10 calls
HF: Form F                          :      0.000u      0.017s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.002w     10 calls
HF: DIIS                            :      0.767u      0.350s      1.812w      9 calls
HF: Form C                          :      0.100u      0.000s      0.074w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.483u      0.000s      0.298w      1 calls
| build grid                        :      0.400u      0.000s      0.250w      1 calls
| post-process grid                 :      0.083u      0.000s      0.048w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.042w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.028w      1 calls
DFH: initialize()                   :      2.133u      0.067s      2.213w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.600u      0.017s      0.366w      1 calls
| DFH: AO-Met. Contraction          :      1.217u      0.050s      0.757w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.015w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.006w      1 calls
HF: Guess                           :      0.050u      0.000s      0.083w      1 calls
| SAD Guess                         :      0.050u      0.000s      0.082w      1 calls
HF: Form G                          :     49.483u      9.450s     41.647w     10 calls
| RV: Form V                        :     44.400u      8.117s     36.788w     10 calls
| | Properties                      :     20.217u      7.600s     21.039w  23800 calls
| | Functional                      :      2.033u      0.083s      1.340w  23800 calls
| | V_xc                            :     21.950u      0.267s     14.264w  23800 calls
| JK: D                             :      0.000u      0.000s      0.001w     10 calls
| JK: USO2AO                        :      0.050u      0.000s      0.032w     10 calls
| JK: JK                            :      4.900u      1.333s      4.732w     10 calls
| | DFH: compute_JK()               :      4.900u      1.333s      4.723w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.650u      1.150s      1.367w     10 calls
| | | DFH: compute_K                :      4.250u      0.083s      3.234w     10 calls
| JK: AO2USO                        :      0.117u      0.000s      0.058w     10 calls
HF: Form F                          :      0.000u      0.017s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.002w     10 calls
HF: DIIS                            :      0.767u      0.350s      1.812w      9 calls
HF: Form C                          :      0.100u      0.000s      0.074w      9 calls

**************************************************************************************
