
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:44 2026
Timers Off: Mon Aug 10 18:32:48 2026

Wall Time:        4.10 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.000s      0.105w      1 calls
build grid                          :      0.650u      0.000s      0.065w      1 calls
post-process grid                   :      0.067u      0.000s      0.040w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.008w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.011w     10 calls
DFH: initialize()                   :      1.500u      0.100s      0.272w      1 calls
DFH: AO Construction                :      0.383u      0.000s      0.029w      1 calls
DFH: AO-Met. Contraction            :      0.700u      0.033s      0.062w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.033u      0.050s      0.025w      1 calls
SAD Guess                           :      0.033u      0.050s      0.024w      1 calls
HF: Form G                          :     29.917u      0.200s      2.382w     10 calls
RV: Form V                          :     27.383u      0.133s      2.132w     10 calls
Properties                          :      6.541p                          26890 calls
Functional                          :      1.755p                          26890 calls
V_xc                                :      8.415p                          26890 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.005w     10 calls
JK: JK                              :      2.483u      0.050s      0.231w     10 calls
DFH: compute_JK()                   :      2.483u      0.050s      0.231w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.317u      0.017s      0.027w     10 calls
DFH: compute_K                      :      2.150u      0.017s      0.181w     10 calls
JK: AO2USO                          :      0.050u      0.000s      0.007w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.550u      0.133s      0.380w      9 calls
HF: Form C                          :      0.067u      0.000s      0.028w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.000s      0.105w      1 calls
| build grid                        :      0.650u      0.000s      0.065w      1 calls
| post-process grid                 :      0.067u      0.000s      0.040w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.008w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.500u      0.100s      0.272w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      9 calls
| DFH: AO Construction              :      0.383u      0.000s      0.029w      1 calls
| DFH: AO-Met. Contraction          :      0.700u      0.033s      0.062w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.033u      0.050s      0.025w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.024w      1 calls
HF: Form G                          :     29.917u      0.200s      2.382w     10 calls
| RV: Form V                        :     27.383u      0.133s      2.132w     10 calls
| | Properties                      :      6.541p                          26890 calls
| | Functional                      :      1.755p                          26890 calls
| | V_xc                            :      8.415p                          26890 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.005w     10 calls
| JK: JK                            :      2.483u      0.050s      0.231w     10 calls
| | DFH: compute_JK()               :      2.483u      0.050s      0.231w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.317u      0.017s      0.027w     10 calls
| | | DFH: compute_K                :      2.150u      0.017s      0.181w     10 calls
| JK: AO2USO                        :      0.050u      0.000s      0.007w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.550u      0.133s      0.380w      9 calls
HF: Form C                          :      0.067u      0.000s      0.028w      9 calls

**************************************************************************************
