
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:11:37 2026
Timers Off: Sun Aug  9 01:11:50 2026

Wall Time:       13.11 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.117u      0.017s      0.069w      1 calls
build grid                          :      0.083u      0.017s      0.050w      1 calls
post-process grid                   :      0.033u      0.000s      0.020w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.014w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.019w      3 calls
DFH: initialize()                   :      0.367u      0.000s      0.224w      1 calls
DFH: AO Construction                :      0.117u      0.000s      0.076w      1 calls
DFH: AO-Met. Contraction            :      0.167u      0.000s      0.100w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.000s      0.033w      1 calls
SAD Guess                           :      0.033u      0.000s      0.031w      1 calls
HF: Form G                          :     15.350u      0.200s     10.539w     10 calls
RV: Form V                          :     14.500u      0.167s      9.966w     10 calls
Properties                          :      6.417u      0.067s      4.311w  13290 calls
Functional                          :      1.400u      0.000s      0.988w  13290 calls
V_xc                                :      6.550u      0.000s      4.608w  13290 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.007w     10 calls
JK: JK                              :      0.783u      0.033s      0.533w     10 calls
DFH: compute_JK()                   :      0.783u      0.033s      0.533w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.150u      0.017s      0.124w     10 calls
DFH: compute_K                      :      0.633u      0.017s      0.395w     10 calls
JK: AO2USO                          :      0.033u      0.000s      0.022w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.683u      0.117s      0.522w      9 calls
HF: Form C                          :      0.033u      0.000s      0.029w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.117u      0.017s      0.069w      1 calls
| build grid                        :      0.083u      0.017s      0.050w      1 calls
| post-process grid                 :      0.033u      0.000s      0.020w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.014w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.010w      1 calls
DFH: initialize()                   :      0.367u      0.000s      0.224w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      2 calls
| DFH: AO Construction              :      0.117u      0.000s      0.076w      1 calls
| DFH: AO-Met. Contraction          :      0.167u      0.000s      0.100w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.000s      0.033w      1 calls
| SAD Guess                         :      0.033u      0.000s      0.031w      1 calls
HF: Form G                          :     15.350u      0.200s     10.539w     10 calls
| RV: Form V                        :     14.500u      0.167s      9.966w     10 calls
| | Properties                      :      6.417u      0.067s      4.311w  13290 calls
| | Functional                      :      1.400u      0.000s      0.988w  13290 calls
| | V_xc                            :      6.550u      0.000s      4.608w  13290 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.007w     10 calls
| JK: JK                            :      0.783u      0.033s      0.533w     10 calls
| | DFH: compute_JK()               :      0.783u      0.033s      0.533w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.150u      0.017s      0.124w     10 calls
| | | DFH: compute_K                :      0.633u      0.017s      0.395w     10 calls
| JK: AO2USO                        :      0.033u      0.000s      0.022w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.683u      0.117s      0.522w      9 calls
HF: Form C                          :      0.033u      0.000s      0.029w      9 calls

**************************************************************************************
