
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:10:54 2026
Timers Off: Mon Aug 10 18:11:01 2026

Wall Time:        7.95 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.283u      0.017s      0.285w      1 calls
build grid                          :      2.150u      0.017s      0.199w      1 calls
post-process grid                   :      0.133u      0.000s      0.085w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.026w     10 calls
DFH: initialize()                   :      6.083u      0.567s      1.260w      1 calls
DFH: AO Construction                :      1.033u      0.000s      0.232w     22 calls
DFH: AO-Met. Contraction            :      3.567u      0.433s      0.424w     22 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.017s      0.017w      1 calls
HF: Guess                           :      0.033u      0.050s      0.027w      1 calls
SAD Guess                           :      0.033u      0.050s      0.026w      1 calls
HF: Form G                          :     64.183u      0.283s      4.955w     11 calls
RV: Form V                          :     51.950u      0.117s      3.954w     11 calls
Properties                          :     15.924p                          42746 calls
Functional                          :      1.628p                          42746 calls
V_xc                                :     13.997p                          42746 calls
JK: D                               :      0.000u      0.017s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     12.233u      0.117s      0.997w     11 calls
DFH: compute_JK()                   :     12.233u      0.117s      0.997w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.200u      0.000s      0.094w     22 calls
DFH: compute_K                      :     11.000u      0.050s      0.845w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.433u      0.050s      0.229w     10 calls
HF: Form C                          :      0.283u      0.283s      0.178w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.283u      0.017s      0.285w      1 calls
| build grid                        :      2.150u      0.017s      0.199w      1 calls
| post-process grid                 :      0.133u      0.000s      0.085w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      1 calls
DFH: initialize()                   :      6.083u      0.567s      1.260w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.013w      9 calls
| DFH: AO Construction              :      1.033u      0.000s      0.232w     22 calls
| DFH: AO-Met. Contraction          :      3.567u      0.433s      0.424w     22 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.017s      0.017w      1 calls
HF: Guess                           :      0.033u      0.050s      0.027w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.026w      1 calls
HF: Form G                          :     64.183u      0.283s      4.955w     11 calls
| RV: Form V                        :     51.950u      0.117s      3.954w     11 calls
| | Properties                      :     15.924p                          42746 calls
| | Functional                      :      1.628p                          42746 calls
| | V_xc                            :     13.997p                          42746 calls
| JK: D                             :      0.000u      0.017s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     12.233u      0.117s      0.997w     11 calls
| | DFH: compute_JK()               :     12.233u      0.117s      0.997w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.200u      0.000s      0.094w     22 calls
| | | DFH: compute_K                :     11.000u      0.050s      0.845w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.433u      0.050s      0.229w     10 calls
HF: Form C                          :      0.283u      0.283s      0.178w     10 calls

**************************************************************************************
