
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 11:18:01 2026
Timers Off: Sun Aug  9 11:18:28 2026

Wall Time:       26.81 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      1.767u      0.017s      0.216w      1 calls
build grid                          :      1.650u      0.017s      0.142w      1 calls
post-process grid                   :      0.117u      0.000s      0.074w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.089w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.118w     10 calls
DFH: initialize()                   :     19.517u      2.817s      3.009w      1 calls
DFH: AO Construction                :      3.717u      0.017s      0.770w     29 calls
DFH: AO-Met. Contraction            :     14.367u      2.633s      1.637w     29 calls
HF: Form core H                     :      0.217u      0.000s      0.021w      1 calls
HF: Form S/X                        :      0.250u      0.083s      0.118w      1 calls
HF: Guess                           :      0.100u      0.067s      0.051w      1 calls
SAD Guess                           :      0.100u      0.067s      0.050w      1 calls
HF: Form G                          :    264.083u      1.217s     20.409w     11 calls
RV: Form V                          :    214.433u      0.700s     16.415w     11 calls
Properties                          :     69.791p                          39875 calls
Functional                          :      2.514p                          39875 calls
V_xc                                :     58.806p                          39875 calls
JK: D                               :      0.000u      0.000s      0.003w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     11 calls
JK: JK                              :     49.650u      0.500s      3.985w     11 calls
DFH: compute_JK()                   :     49.650u      0.500s      3.985w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      3.867u      0.167s      0.312w     22 calls
DFH: compute_K                      :     45.700u      0.133s      3.512w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.017s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.003w     11 calls
HF: DIIS                            :      1.333u      0.133s      0.513w     10 calls
HF: Form C                          :      2.533u      0.917s      1.273w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      1.767u      0.017s      0.216w      1 calls
| build grid                        :      1.650u      0.017s      0.142w      1 calls
| post-process grid                 :      0.117u      0.000s      0.074w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.089w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.059w      1 calls
DFH: initialize()                   :     19.517u      2.817s      3.009w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.059w      9 calls
| DFH: AO Construction              :      3.717u      0.017s      0.770w     29 calls
| DFH: AO-Met. Contraction          :     14.367u      2.633s      1.637w     29 calls
HF: Form core H                     :      0.217u      0.000s      0.021w      1 calls
HF: Form S/X                        :      0.250u      0.083s      0.118w      1 calls
HF: Guess                           :      0.100u      0.067s      0.051w      1 calls
| SAD Guess                         :      0.100u      0.067s      0.050w      1 calls
HF: Form G                          :    264.083u      1.217s     20.409w     11 calls
| RV: Form V                        :    214.433u      0.700s     16.415w     11 calls
| | Properties                      :     69.791p                          39875 calls
| | Functional                      :      2.514p                          39875 calls
| | V_xc                            :     58.806p                          39875 calls
| JK: D                             :      0.000u      0.000s      0.003w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     11 calls
| JK: JK                            :     49.650u      0.500s      3.985w     11 calls
| | DFH: compute_JK()               :     49.650u      0.500s      3.985w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      3.867u      0.167s      0.312w     22 calls
| | | DFH: compute_K                :     45.700u      0.133s      3.512w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.017s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.003w     11 calls
HF: DIIS                            :      1.333u      0.133s      0.513w     10 calls
HF: Form C                          :      2.533u      0.917s      1.273w     10 calls

**************************************************************************************
