
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:25:20 2026
Timers Off: Sun Aug  9 01:25:41 2026

Wall Time:       20.96 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.267u      0.017s      0.187w      1 calls
build grid                          :      0.200u      0.017s      0.132w      1 calls
post-process grid                   :      0.067u      0.000s      0.055w      1 calls
DFH: sparsity prep                  :      0.050u      0.017s      0.031w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.017s      0.042w      3 calls
DFH: initialize()                   :      0.500u      0.017s      0.351w      1 calls
DFH: AO Construction                :      0.183u      0.000s      0.112w      1 calls
DFH: AO-Met. Contraction            :      0.200u      0.017s      0.146w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.050u      0.017s      0.037w      1 calls
SAD Guess                           :      0.050u      0.017s      0.036w      1 calls
HF: Form G                          :      9.183u      5.683s     16.208w      9 calls
RV: Form V                          :      8.867u      5.367s     15.575w      9 calls
Properties                          :      3.800u      5.117s     11.702w  12078 calls
Functional                          :      0.967u      0.083s      0.813w  12078 calls
V_xc                                :      3.967u      0.067s      2.952w  12078 calls
JK: D                               :      0.000u      0.000s      0.001w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.005w      9 calls
JK: JK                              :      0.300u      0.283s      0.608w      9 calls
DFH: compute_JK()                   :      0.300u      0.283s      0.606w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.100u      0.283s      0.417w      9 calls
DFH: compute_K                      :      0.200u      0.000s      0.175w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.006w      9 calls
HF: Form F                          :      0.000u      0.000s      0.002w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.500u      0.217s      1.143w      8 calls
HF: Form C                          :      0.017u      0.017s      0.016w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.267u      0.017s      0.187w      1 calls
| build grid                        :      0.200u      0.017s      0.132w      1 calls
| post-process grid                 :      0.067u      0.000s      0.055w      1 calls
DFH: sparsity prep                  :      0.050u      0.017s      0.031w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.017s      0.022w      1 calls
DFH: initialize()                   :      0.500u      0.017s      0.351w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.020w      2 calls
| DFH: AO Construction              :      0.183u      0.000s      0.112w      1 calls
| DFH: AO-Met. Contraction          :      0.200u      0.017s      0.146w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.050u      0.017s      0.037w      1 calls
| SAD Guess                         :      0.050u      0.017s      0.036w      1 calls
HF: Form G                          :      9.183u      5.683s     16.208w      9 calls
| RV: Form V                        :      8.867u      5.367s     15.575w      9 calls
| | Properties                      :      3.800u      5.117s     11.702w  12078 calls
| | Functional                      :      0.967u      0.083s      0.813w  12078 calls
| | V_xc                            :      3.967u      0.067s      2.952w  12078 calls
| JK: D                             :      0.000u      0.000s      0.001w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.005w      9 calls
| JK: JK                            :      0.300u      0.283s      0.608w      9 calls
| | DFH: compute_JK()               :      0.300u      0.283s      0.606w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.100u      0.283s      0.417w      9 calls
| | | DFH: compute_K                :      0.200u      0.000s      0.175w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.006w      9 calls
HF: Form F                          :      0.000u      0.000s      0.002w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.500u      0.217s      1.143w      8 calls
HF: Form C                          :      0.017u      0.017s      0.016w      8 calls

**************************************************************************************
