
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:14 2026
Timers Off: Mon Aug 10 18:32:17 2026

Wall Time:        3.57 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.000s      0.102w      1 calls
build grid                          :      0.650u      0.000s      0.063w      1 calls
post-process grid                   :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.010w     10 calls
DFH: initialize()                   :      1.433u      0.100s      0.264w      1 calls
DFH: AO Construction                :      0.367u      0.000s      0.030w      1 calls
DFH: AO-Met. Contraction            :      0.667u      0.033s      0.056w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.006w      1 calls
HF: Guess                           :      0.017u      0.033s      0.018w      1 calls
SAD Guess                           :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :     25.350u      0.150s      1.960w     11 calls
RV: Form V                          :     23.067u      0.100s      1.756w     11 calls
Properties                          :      5.291p                          29821 calls
Functional                          :      1.482p                          29821 calls
V_xc                                :      7.228p                          29821 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.283u      0.050s      0.201w     11 calls
DFH: compute_JK()                   :      2.283u      0.050s      0.201w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.300u      0.017s      0.026w     11 calls
DFH: compute_K                      :      1.950u      0.000s      0.153w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.417u      0.100s      0.276w     10 calls
HF: Form C                          :      0.133u      0.117s      0.085w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.000s      0.102w      1 calls
| build grid                        :      0.650u      0.000s      0.063w      1 calls
| post-process grid                 :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.433u      0.100s      0.264w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      9 calls
| DFH: AO Construction              :      0.367u      0.000s      0.030w      1 calls
| DFH: AO-Met. Contraction          :      0.667u      0.033s      0.056w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.006w      1 calls
HF: Guess                           :      0.017u      0.033s      0.018w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :     25.350u      0.150s      1.960w     11 calls
| RV: Form V                        :     23.067u      0.100s      1.756w     11 calls
| | Properties                      :      5.291p                          29821 calls
| | Functional                      :      1.482p                          29821 calls
| | V_xc                            :      7.228p                          29821 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.283u      0.050s      0.201w     11 calls
| | DFH: compute_JK()               :      2.283u      0.050s      0.201w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.300u      0.017s      0.026w     11 calls
| | | DFH: compute_K                :      1.950u      0.000s      0.153w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.417u      0.100s      0.276w     10 calls
HF: Form C                          :      0.133u      0.117s      0.085w     10 calls

**************************************************************************************
