
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:14:55 2026
Timers Off: Sun Aug  9 16:15:26 2026

Wall Time:       30.29 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.300u      0.017s      0.283w      1 calls
build grid                          :      2.167u      0.000s      0.198w      1 calls
post-process grid                   :      0.133u      0.017s      0.084w      1 calls
DFH: sparsity prep                  :      0.167u      0.000s      0.092w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.121w     10 calls
DFH: initialize()                   :     20.517u      2.450s      3.030w      1 calls
DFH: AO Construction                :      3.717u      0.033s      0.769w     29 calls
DFH: AO-Met. Contraction            :     15.200u      2.267s      1.605w     29 calls
HF: Form core H                     :      0.250u      0.000s      0.023w      1 calls
HF: Form S/X                        :      0.233u      0.100s      0.116w      1 calls
HF: Guess                           :      0.100u      0.067s      0.050w      1 calls
SAD Guess                           :      0.100u      0.067s      0.049w      1 calls
HF: Form G                          :    307.233u      0.867s     23.582w     12 calls
RV: Form V                          :    249.233u      0.483s     18.941w     12 calls
Properties                          :     81.198p                          47232 calls
Functional                          :      2.955p                          47232 calls
V_xc                                :     67.105p                          47232 calls
JK: D                               :      0.067u      0.000s      0.003w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     12 calls
JK: JK                              :     57.900u      0.383s      4.632w     12 calls
DFH: compute_JK()                   :     57.900u      0.383s      4.632w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.467u      0.050s      0.349w     24 calls
DFH: compute_K                      :     53.350u      0.117s      4.101w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.000u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.433u      0.183s      0.500w     11 calls
HF: Form C                          :      2.950u      1.033s      1.459w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.300u      0.017s      0.283w      1 calls
| build grid                        :      2.167u      0.000s      0.198w      1 calls
| post-process grid                 :      0.133u      0.017s      0.084w      1 calls
DFH: sparsity prep                  :      0.167u      0.000s      0.092w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     20.517u      2.450s      3.030w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.060w      9 calls
| DFH: AO Construction              :      3.717u      0.033s      0.769w     29 calls
| DFH: AO-Met. Contraction          :     15.200u      2.267s      1.605w     29 calls
HF: Form core H                     :      0.250u      0.000s      0.023w      1 calls
HF: Form S/X                        :      0.233u      0.100s      0.116w      1 calls
HF: Guess                           :      0.100u      0.067s      0.050w      1 calls
| SAD Guess                         :      0.100u      0.067s      0.049w      1 calls
HF: Form G                          :    307.233u      0.867s     23.582w     12 calls
| RV: Form V                        :    249.233u      0.483s     18.941w     12 calls
| | Properties                      :     81.198p                          47232 calls
| | Functional                      :      2.955p                          47232 calls
| | V_xc                            :     67.105p                          47232 calls
| JK: D                             :      0.067u      0.000s      0.003w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     12 calls
| JK: JK                            :     57.900u      0.383s      4.632w     12 calls
| | DFH: compute_JK()               :     57.900u      0.383s      4.632w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.467u      0.050s      0.349w     24 calls
| | | DFH: compute_K                :     53.350u      0.117s      4.101w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.000u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.433u      0.183s      0.500w     11 calls
HF: Form C                          :      2.950u      1.033s      1.459w     11 calls

**************************************************************************************
