
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:08:02 2026
Timers Off: Sun Aug  9 01:09:05 2026

Wall Time:       62.13 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.800u      0.017s      0.498w      1 calls
build grid                          :      0.683u      0.000s      0.415w      1 calls
post-process grid                   :      0.117u      0.017s      0.083w      1 calls
DFH: sparsity prep                  :      0.133u      0.000s      0.079w      1 calls
Libint2ERI::Libint2ERI              :      0.167u      0.000s      0.105w      3 calls
DFH: initialize()                   :      5.150u      0.133s      3.253w      1 calls
DFH: AO Construction                :      1.300u      0.033s      0.805w      1 calls
DFH: AO-Met. Contraction            :      3.167u      0.083s      1.974w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.018w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.035w      1 calls
HF: Guess                           :      0.033u      0.000s      0.022w      1 calls
SAD Guess                           :      0.033u      0.000s      0.021w      1 calls
HF: Form G                          :     39.567u      6.383s     47.796w     10 calls
RV: Form V                          :     35.267u      3.950s     41.856w     10 calls
Properties                          :     15.883u      3.333s     27.742w  25140 calls
Functional                          :      1.350u      0.150s      1.790w  25140 calls
V_xc                                :     17.983u      0.333s     12.134w  25140 calls
JK: D                               :      0.017u      0.000s      0.014w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     10 calls
JK: JK                              :      4.283u      2.400s      5.816w     10 calls
DFH: compute_JK()                   :      4.283u      2.400s      5.804w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.600u      1.450s      2.329w     10 calls
DFH: compute_K                      :      3.667u      0.867s      3.352w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.017s      0.016w     10 calls
HF: Form D                          :      0.000u      0.000s      0.002w     10 calls
HF: DIIS                            :      0.467u      0.183s      2.430w      9 calls
HF: Form C                          :      0.383u      0.017s      0.296w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.800u      0.017s      0.498w      1 calls
| build grid                        :      0.683u      0.000s      0.415w      1 calls
| post-process grid                 :      0.117u      0.017s      0.083w      1 calls
DFH: sparsity prep                  :      0.133u      0.000s      0.079w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.052w      1 calls
DFH: initialize()                   :      5.150u      0.133s      3.253w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.053w      2 calls
| DFH: AO Construction              :      1.300u      0.033s      0.805w      1 calls
| DFH: AO-Met. Contraction          :      3.167u      0.083s      1.974w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.018w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.035w      1 calls
HF: Guess                           :      0.033u      0.000s      0.022w      1 calls
| SAD Guess                         :      0.033u      0.000s      0.021w      1 calls
HF: Form G                          :     39.567u      6.383s     47.796w     10 calls
| RV: Form V                        :     35.267u      3.950s     41.856w     10 calls
| | Properties                      :     15.883u      3.333s     27.742w  25140 calls
| | Functional                      :      1.350u      0.150s      1.790w  25140 calls
| | V_xc                            :     17.983u      0.333s     12.134w  25140 calls
| JK: D                             :      0.017u      0.000s      0.014w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     10 calls
| JK: JK                            :      4.283u      2.400s      5.816w     10 calls
| | DFH: compute_JK()               :      4.283u      2.400s      5.804w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.600u      1.450s      2.329w     10 calls
| | | DFH: compute_K                :      3.667u      0.867s      3.352w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.017s      0.016w     10 calls
HF: Form D                          :      0.000u      0.000s      0.002w     10 calls
HF: DIIS                            :      0.467u      0.183s      2.430w      9 calls
HF: Form C                          :      0.383u      0.017s      0.296w      9 calls

**************************************************************************************
