
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:15:21 2026
Timers Off: Mon Aug 10 19:15:38 2026

Wall Time:       16.33 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.267u      0.017s      0.277w      1 calls
build grid                          :      2.133u      0.000s      0.196w      1 calls
post-process grid                   :      0.133u      0.017s      0.081w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.022w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.000s      0.030w     10 calls
DFH: initialize()                   :      9.633u      0.650s      1.748w      1 calls
DFH: AO Construction                :      1.667u      0.017s      0.328w     22 calls
DFH: AO-Met. Contraction            :      6.067u      0.483s      0.657w     22 calls
HF: Form core H                     :      0.117u      0.000s      0.012w      1 calls
HF: Form S/X                        :      0.067u      0.050s      0.039w      1 calls
HF: Guess                           :      0.050u      0.083s      0.051w      1 calls
SAD Guess                           :      0.050u      0.083s      0.050w      1 calls
HF: Form G                          :    144.383u      1.050s     11.994w     13 calls
RV: Form V                          :    115.917u      0.683s      9.484w     13 calls
Properties                          :     39.101p                          51168 calls
Functional                          :      3.929p                          51168 calls
V_xc                                :     32.620p                          51168 calls
JK: D                               :      0.017u      0.000s      0.003w     13 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     13 calls
JK: JK                              :     28.433u      0.367s      2.503w     13 calls
DFH: compute_JK()                   :     28.433u      0.367s      2.502w     13 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     26 calls
DFH: compute_J                      :      2.217u      0.017s      0.191w     26 calls
DFH: compute_K                      :     26.133u      0.133s      2.158w     26 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.017u      0.000s      0.002w     13 calls
HF: DIIS                            :      0.950u      0.233s      0.538w     12 calls
HF: Form C                          :      0.867u      0.583s      0.530w     12 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.267u      0.017s      0.277w      1 calls
| build grid                        :      2.133u      0.000s      0.196w      1 calls
| post-process grid                 :      0.133u      0.017s      0.081w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.022w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.015w      1 calls
DFH: initialize()                   :      9.633u      0.650s      1.748w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.015w      9 calls
| DFH: AO Construction              :      1.667u      0.017s      0.328w     22 calls
| DFH: AO-Met. Contraction          :      6.067u      0.483s      0.657w     22 calls
HF: Form core H                     :      0.117u      0.000s      0.012w      1 calls
HF: Form S/X                        :      0.067u      0.050s      0.039w      1 calls
HF: Guess                           :      0.050u      0.083s      0.051w      1 calls
| SAD Guess                         :      0.050u      0.083s      0.050w      1 calls
HF: Form G                          :    144.383u      1.050s     11.994w     13 calls
| RV: Form V                        :    115.917u      0.683s      9.484w     13 calls
| | Properties                      :     39.101p                          51168 calls
| | Functional                      :      3.929p                          51168 calls
| | V_xc                            :     32.620p                          51168 calls
| JK: D                             :      0.017u      0.000s      0.003w     13 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     13 calls
| JK: JK                            :     28.433u      0.367s      2.503w     13 calls
| | DFH: compute_JK()               :     28.433u      0.367s      2.502w     13 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     26 calls
| | | DFH: compute_J                :      2.217u      0.017s      0.191w     26 calls
| | | DFH: compute_K                :     26.133u      0.133s      2.158w     26 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.017u      0.000s      0.002w     13 calls
HF: DIIS                            :      0.950u      0.233s      0.538w     12 calls
HF: Form C                          :      0.867u      0.583s      0.530w     12 calls

**************************************************************************************
