
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:39 2026
Timers Off: Mon Aug 10 18:32:43 2026

Wall Time:        4.00 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.000s      0.103w      1 calls
build grid                          :      0.650u      0.000s      0.063w      1 calls
post-process grid                   :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.000s      0.011w     10 calls
DFH: initialize()                   :      1.417u      0.100s      0.257w      1 calls
DFH: AO Construction                :      0.367u      0.000s      0.029w      1 calls
DFH: AO-Met. Contraction            :      0.683u      0.033s      0.060w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.017u      0.033s      0.019w      1 calls
SAD Guess                           :      0.017u      0.033s      0.019w      1 calls
HF: Form G                          :     30.200u      0.150s      2.366w     11 calls
RV: Form V                          :     27.633u      0.117s      2.136w     11 calls
Properties                          :      6.547p                          29348 calls
Functional                          :      1.700p                          29348 calls
V_xc                                :      8.742p                          29348 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.004w     11 calls
JK: JK                              :      2.533u      0.017s      0.213w     11 calls
DFH: compute_JK()                   :      2.533u      0.017s      0.213w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.350u      0.000s      0.028w     11 calls
DFH: compute_K                      :      2.150u      0.000s      0.164w     11 calls
JK: AO2USO                          :      0.017u      0.000s      0.007w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.467u      0.133s      0.322w     10 calls
HF: Form C                          :      0.067u      0.017s      0.029w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.000s      0.103w      1 calls
| build grid                        :      0.650u      0.000s      0.063w      1 calls
| post-process grid                 :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.417u      0.100s      0.257w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      9 calls
| DFH: AO Construction              :      0.367u      0.000s      0.029w      1 calls
| DFH: AO-Met. Contraction          :      0.683u      0.033s      0.060w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.005w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.017u      0.033s      0.019w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.019w      1 calls
HF: Form G                          :     30.200u      0.150s      2.366w     11 calls
| RV: Form V                        :     27.633u      0.117s      2.136w     11 calls
| | Properties                      :      6.547p                          29348 calls
| | Functional                      :      1.700p                          29348 calls
| | V_xc                            :      8.742p                          29348 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.004w     11 calls
| JK: JK                            :      2.533u      0.017s      0.213w     11 calls
| | DFH: compute_JK()               :      2.533u      0.017s      0.213w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.350u      0.000s      0.028w     11 calls
| | | DFH: compute_K                :      2.150u      0.000s      0.164w     11 calls
| JK: AO2USO                        :      0.017u      0.000s      0.007w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.467u      0.133s      0.322w     10 calls
HF: Form C                          :      0.067u      0.017s      0.029w     10 calls

**************************************************************************************
