
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 20:19:05 2026
Timers Off: Mon Aug 10 20:20:34 2026

Wall Time:       89.16 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     15.567u      0.117s      1.801w      1 calls
build grid                          :     14.917u      0.083s      1.395w      1 calls
post-process grid                   :      0.650u      0.033s      0.405w      1 calls
Libint2ERI::Libint2ERI              :      0.167u      0.017s      0.108w     10 calls
JK: (A|Q)^-1                        :     11.567u      0.583s      4.969w      1 calls
JK: (A|mn)                          :      9.583u      0.333s      1.023w      1 calls
JK: (Q|mn)                          :     65.633u      0.417s      7.055w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.617s      0.466w      1 calls
HF: Form core H                     :      0.467u      0.017s      0.041w      1 calls
HF: Form S/X                        :      0.300u      0.083s      0.138w      1 calls
HF: Guess                           :      0.117u      0.117s      0.071w      1 calls
SAD Guess                           :      0.117u      0.117s      0.069w      1 calls
HF: Form G                          :    648.500u     11.850s     68.512w     14 calls
RV: Form V                          :    350.133u      2.233s     34.739w     14 calls
Properties                          :    157.571p                          89194 calls
Functional                          :     11.050p                          89194 calls
V_xc                                :    104.577p                          89194 calls
JK: D                               :      0.100u      0.000s      0.019w     14 calls
JK: USO2AO                          :      0.000u      0.017s      0.001w     14 calls
JK: JK                              :    298.217u      9.600s     33.737w     14 calls
JK: (Q|mn) Read                     :      0.033u      5.067s      3.130w     28 calls
JK: J                               :      5.483u      0.300s      0.620w     28 calls
JK: J1                              :      2.883u      0.300s      0.333w     28 calls
JK: J2                              :      2.583u      0.000s      0.276w     28 calls
JK: K                               :    292.600u      3.400s     29.495w     28 calls
JK: K1                              :    116.383u      2.300s     11.612w     28 calls
JK: K2                              :    176.200u      1.083s     17.880w     28 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     14 calls
HF: Form F                          :      0.017u      0.000s      0.004w     14 calls
HF: Form D                          :      0.017u      0.000s      0.006w     14 calls
HF: DIIS                            :      2.167u      0.333s      0.786w     13 calls
HF: Form C                          :      3.767u      1.300s      2.003w     13 calls

--------------------------------------------------------------------------------------
V: Grid                             :     15.567u      0.117s      1.801w      1 calls
| build grid                        :     14.917u      0.083s      1.395w      1 calls
| post-process grid                 :      0.650u      0.033s      0.405w      1 calls
Libint2ERI::Libint2ERI              :      0.167u      0.000s      0.106w      2 calls
JK: (A|Q)^-1                        :     11.567u      0.583s      4.969w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.002w      8 calls
JK: (A|mn)                          :      9.583u      0.333s      1.023w      1 calls
JK: (Q|mn)                          :     65.633u      0.417s      7.055w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.617s      0.466w      1 calls
HF: Form core H                     :      0.467u      0.017s      0.041w      1 calls
HF: Form S/X                        :      0.300u      0.083s      0.138w      1 calls
HF: Guess                           :      0.117u      0.117s      0.071w      1 calls
| SAD Guess                         :      0.117u      0.117s      0.069w      1 calls
HF: Form G                          :    648.500u     11.850s     68.512w     14 calls
| RV: Form V                        :    350.133u      2.233s     34.739w     14 calls
| | Properties                      :    157.571p                          89194 calls
| | Functional                      :     11.050p                          89194 calls
| | V_xc                            :    104.577p                          89194 calls
| JK: D                             :      0.100u      0.000s      0.019w     14 calls
| JK: USO2AO                        :      0.000u      0.017s      0.001w     14 calls
| JK: JK                            :    298.217u      9.600s     33.737w     14 calls
| | JK: (Q|mn) Read                 :      0.033u      5.067s      3.130w     28 calls
| | JK: J                           :      5.483u      0.300s      0.620w     28 calls
| | | JK: J1                        :      2.883u      0.300s      0.333w     28 calls
| | | JK: J2                        :      2.583u      0.000s      0.276w     28 calls
| | JK: K                           :    292.600u      3.400s     29.495w     28 calls
| | | JK: K1                        :    116.383u      2.300s     11.612w     28 calls
| | | JK: K2                        :    176.200u      1.083s     17.880w     28 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     14 calls
HF: Form F                          :      0.017u      0.000s      0.004w     14 calls
HF: Form D                          :      0.017u      0.000s      0.006w     14 calls
HF: DIIS                            :      2.167u      0.333s      0.786w     13 calls
HF: Form C                          :      3.767u      1.300s      2.003w     13 calls

**************************************************************************************
