
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:24 2026
Timers Off: Mon Aug 10 18:32:28 2026

Wall Time:        4.39 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.750u      0.000s      0.110w      1 calls
build grid                          :      0.683u      0.000s      0.065w      1 calls
post-process grid                   :      0.067u      0.000s      0.045w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.012w     10 calls
DFH: initialize()                   :      1.450u      0.100s      0.275w      1 calls
DFH: AO Construction                :      0.350u      0.017s      0.027w      1 calls
DFH: AO-Met. Contraction            :      0.700u      0.017s      0.062w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.007w      1 calls
HF: Guess                           :      0.033u      0.050s      0.024w      1 calls
SAD Guess                           :      0.033u      0.050s      0.024w      1 calls
HF: Form G                          :     31.517u      0.233s      2.515w     11 calls
RV: Form V                          :     28.917u      0.183s      2.276w     11 calls
Properties                          :      7.067p                          29876 calls
Functional                          :      1.966p                          29876 calls
V_xc                                :      9.038p                          29876 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.583u      0.017s      0.233w     11 calls
DFH: compute_JK()                   :      2.583u      0.017s      0.233w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.317u      0.000s      0.028w     11 calls
DFH: compute_K                      :      2.267u      0.000s      0.180w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.600u      0.117s      0.389w     10 calls
HF: Form C                          :      0.150u      0.150s      0.104w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.750u      0.000s      0.110w      1 calls
| build grid                        :      0.683u      0.000s      0.065w      1 calls
| post-process grid                 :      0.067u      0.000s      0.045w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.008w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.006w      1 calls
DFH: initialize()                   :      1.450u      0.100s      0.275w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.006w      9 calls
| DFH: AO Construction              :      0.350u      0.017s      0.027w      1 calls
| DFH: AO-Met. Contraction          :      0.700u      0.017s      0.062w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.007w      1 calls
HF: Guess                           :      0.033u      0.050s      0.024w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.024w      1 calls
HF: Form G                          :     31.517u      0.233s      2.515w     11 calls
| RV: Form V                        :     28.917u      0.183s      2.276w     11 calls
| | Properties                      :      7.067p                          29876 calls
| | Functional                      :      1.966p                          29876 calls
| | V_xc                            :      9.038p                          29876 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.583u      0.017s      0.233w     11 calls
| | DFH: compute_JK()               :      2.583u      0.017s      0.233w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.317u      0.000s      0.028w     11 calls
| | | DFH: compute_K                :      2.267u      0.000s      0.180w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.600u      0.117s      0.389w     10 calls
HF: Form C                          :      0.150u      0.150s      0.104w     10 calls

**************************************************************************************
