
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:10:33 2026
Timers Off: Sun Aug  9 16:10:57 2026

Wall Time:       24.36 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.283u      0.017s      0.285w      1 calls
build grid                          :      2.150u      0.000s      0.200w      1 calls
post-process grid                   :      0.133u      0.017s      0.085w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.121w     10 calls
DFH: initialize()                   :     18.617u      2.583s      2.843w      1 calls
DFH: AO Construction                :      3.217u      0.000s      0.687w     30 calls
DFH: AO-Met. Contraction            :     13.800u      2.450s      1.511w     30 calls
HF: Form core H                     :      0.183u      0.000s      0.018w      1 calls
HF: Form S/X                        :      0.183u      0.083s      0.087w      1 calls
HF: Guess                           :      0.067u      0.050s      0.040w      1 calls
SAD Guess                           :      0.067u      0.050s      0.039w      1 calls
HF: Form G                          :    240.783u      0.683s     18.425w     11 calls
RV: Form V                          :    195.300u      0.383s     14.818w     11 calls
Properties                          :     64.102p                          43351 calls
Functional                          :      2.263p                          43351 calls
V_xc                                :     51.937p                          43351 calls
JK: D                               :      0.050u      0.000s      0.003w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     45.433u      0.300s      3.598w     11 calls
DFH: compute_JK()                   :     45.433u      0.300s      3.598w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      4.000u      0.067s      0.308w     22 calls
DFH: compute_K                      :     41.400u      0.083s      3.149w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.117u      0.167s      0.402w     10 calls
HF: Form C                          :      2.200u      0.817s      1.099w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.283u      0.017s      0.285w      1 calls
| build grid                        :      2.150u      0.000s      0.200w      1 calls
| post-process grid                 :      0.133u      0.017s      0.085w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     18.617u      2.583s      2.843w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.060w      9 calls
| DFH: AO Construction              :      3.217u      0.000s      0.687w     30 calls
| DFH: AO-Met. Contraction          :     13.800u      2.450s      1.511w     30 calls
HF: Form core H                     :      0.183u      0.000s      0.018w      1 calls
HF: Form S/X                        :      0.183u      0.083s      0.087w      1 calls
HF: Guess                           :      0.067u      0.050s      0.040w      1 calls
| SAD Guess                         :      0.067u      0.050s      0.039w      1 calls
HF: Form G                          :    240.783u      0.683s     18.425w     11 calls
| RV: Form V                        :    195.300u      0.383s     14.818w     11 calls
| | Properties                      :     64.102p                          43351 calls
| | Functional                      :      2.263p                          43351 calls
| | V_xc                            :     51.937p                          43351 calls
| JK: D                             :      0.050u      0.000s      0.003w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     45.433u      0.300s      3.598w     11 calls
| | DFH: compute_JK()               :     45.433u      0.300s      3.598w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      4.000u      0.067s      0.308w     22 calls
| | | DFH: compute_K                :     41.400u      0.083s      3.149w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.117u      0.167s      0.402w     10 calls
HF: Form C                          :      2.200u      0.817s      1.099w     10 calls

**************************************************************************************
