
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:10:43 2026
Timers Off: Mon Aug 10 18:10:51 2026

Wall Time:        7.97 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.283u      0.017s      0.272w      1 calls
build grid                          :      2.150u      0.017s      0.196w      1 calls
post-process grid                   :      0.133u      0.000s      0.076w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.017s      0.025w     10 calls
DFH: initialize()                   :      6.183u      0.550s      1.290w      1 calls
DFH: AO Construction                :      1.033u      0.000s      0.240w     23 calls
DFH: AO-Met. Contraction            :      3.583u      0.417s      0.433w     23 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.017w      1 calls
HF: Guess                           :      0.033u      0.050s      0.029w      1 calls
SAD Guess                           :      0.033u      0.050s      0.029w      1 calls
HF: Form G                          :     64.150u      0.367s      4.985w     11 calls
RV: Form V                          :     51.850u      0.217s      3.965w     11 calls
Properties                          :     15.951p                          42889 calls
Functional                          :      1.611p                          42889 calls
V_xc                                :     14.092p                          42889 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     12.283u      0.133s      1.017w     11 calls
DFH: compute_JK()                   :     12.283u      0.133s      1.017w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.217u      0.033s      0.096w     22 calls
DFH: compute_K                      :     11.050u      0.033s      0.850w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.350u      0.083s      0.229w     10 calls
HF: Form C                          :      0.317u      0.283s      0.174w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.283u      0.017s      0.272w      1 calls
| build grid                        :      2.150u      0.017s      0.196w      1 calls
| post-process grid                 :      0.133u      0.000s      0.076w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.013w      1 calls
DFH: initialize()                   :      6.183u      0.550s      1.290w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.013w      9 calls
| DFH: AO Construction              :      1.033u      0.000s      0.240w     23 calls
| DFH: AO-Met. Contraction          :      3.583u      0.417s      0.433w     23 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.017w      1 calls
HF: Guess                           :      0.033u      0.050s      0.029w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.029w      1 calls
HF: Form G                          :     64.150u      0.367s      4.985w     11 calls
| RV: Form V                        :     51.850u      0.217s      3.965w     11 calls
| | Properties                      :     15.951p                          42889 calls
| | Functional                      :      1.611p                          42889 calls
| | V_xc                            :     14.092p                          42889 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     12.283u      0.133s      1.017w     11 calls
| | DFH: compute_JK()               :     12.283u      0.133s      1.017w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.217u      0.033s      0.096w     22 calls
| | | DFH: compute_K                :     11.050u      0.033s      0.850w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.350u      0.083s      0.229w     10 calls
HF: Form C                          :      0.317u      0.283s      0.174w     10 calls

**************************************************************************************
