
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:21:24 2026
Timers Off: Mon Aug 10 19:22:30 2026

Wall Time:       65.98 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     12.533u      0.100s      1.331w      1 calls
build grid                          :     12.083u      0.083s      1.050w      1 calls
post-process grid                   :      0.450u      0.017s      0.281w      1 calls
Libint2ERI::Libint2ERI              :      0.150u      0.000s      0.091w     10 calls
JK: (A|Q)^-1                        :     11.300u      0.633s      4.664w      1 calls
JK: (A|mn)                          :     10.950u      0.267s      0.864w      1 calls
JK: (Q|mn)                          :     68.017u      0.333s      6.201w      1 calls
JK: (Q|mn) Write                    :      0.000u      0.650s      0.710w      1 calls
HF: Form core H                     :      0.333u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.233u      0.083s      0.107w      1 calls
HF: Guess                           :      0.050u      0.050s      0.029w      1 calls
SAD Guess                           :      0.050u      0.033s      0.028w      1 calls
HF: Form G                          :    532.167u      9.067s     47.843w     12 calls
RV: Form V                          :    284.317u      1.250s     23.984w     12 calls
Properties                          :    106.606p                          76164 calls
Functional                          :      6.190p                          76164 calls
V_xc                                :     78.736p                          76164 calls
JK: D                               :      0.083u      0.000s      0.008w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :    247.733u      7.767s     23.843w     12 calls
JK: (Q|mn) Read                     :      0.033u      4.117s      2.488w     24 calls
JK: J                               :      4.767u      0.300s      0.484w     24 calls
JK: J1                              :      2.533u      0.300s      0.255w     24 calls
JK: J2                              :      2.183u      0.000s      0.219w     24 calls
JK: K                               :    242.933u      2.583s     20.422w     24 calls
JK: K1                              :    125.733u      1.817s     10.441w     24 calls
JK: K2                              :    117.200u      0.767s      9.980w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.005w     12 calls
HF: DIIS                            :      1.567u      0.267s      0.686w     11 calls
HF: Form C                          :      3.200u      1.117s      1.595w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :     12.533u      0.100s      1.331w      1 calls
| build grid                        :     12.083u      0.083s      1.050w      1 calls
| post-process grid                 :      0.450u      0.017s      0.281w      1 calls
Libint2ERI::Libint2ERI              :      0.150u      0.000s      0.089w      2 calls
JK: (A|Q)^-1                        :     11.300u      0.633s      4.664w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      8 calls
JK: (A|mn)                          :     10.950u      0.267s      0.864w      1 calls
JK: (Q|mn)                          :     68.017u      0.333s      6.201w      1 calls
JK: (Q|mn) Write                    :      0.000u      0.650s      0.710w      1 calls
HF: Form core H                     :      0.333u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.233u      0.083s      0.107w      1 calls
HF: Guess                           :      0.050u      0.050s      0.029w      1 calls
| SAD Guess                         :      0.050u      0.033s      0.028w      1 calls
HF: Form G                          :    532.167u      9.067s     47.843w     12 calls
| RV: Form V                        :    284.317u      1.250s     23.984w     12 calls
| | Properties                      :    106.606p                          76164 calls
| | Functional                      :      6.190p                          76164 calls
| | V_xc                            :     78.736p                          76164 calls
| JK: D                             :      0.083u      0.000s      0.008w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :    247.733u      7.767s     23.843w     12 calls
| | JK: (Q|mn) Read                 :      0.033u      4.117s      2.488w     24 calls
| | JK: J                           :      4.767u      0.300s      0.484w     24 calls
| | | JK: J1                        :      2.533u      0.300s      0.255w     24 calls
| | | JK: J2                        :      2.183u      0.000s      0.219w     24 calls
| | JK: K                           :    242.933u      2.583s     20.422w     24 calls
| | | JK: K1                        :    125.733u      1.817s     10.441w     24 calls
| | | JK: K2                        :    117.200u      0.767s      9.980w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.005w     12 calls
HF: DIIS                            :      1.567u      0.267s      0.686w     11 calls
HF: Form C                          :      3.200u      1.117s      1.595w     11 calls

**************************************************************************************
