
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:36:01 2026
Timers Off: Mon Aug 10 18:36:02 2026

Wall Time:        1.33 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.150u      0.000s      0.031w      1 calls
build grid                          :      0.133u      0.000s      0.014w      1 calls
post-process grid                   :      0.017u      0.000s      0.017w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.002w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.017s      0.004w     10 calls
DFH: initialize()                   :      0.150u      0.033s      0.036w      1 calls
DFH: AO Construction                :      0.050u      0.000s      0.004w      1 calls
DFH: AO-Met. Contraction            :      0.050u      0.000s      0.003w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.050s      0.026w      1 calls
SAD Guess                           :      0.017u      0.050s      0.026w      1 calls
HF: Form G                          :      5.217u      0.017s      0.404w     10 calls
RV: Form V                          :      5.100u      0.017s      0.386w     10 calls
Properties                          :      0.920p                          14780 calls
Functional                          :      0.544p                          14780 calls
V_xc                                :      1.605p                          14780 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.117u      0.000s      0.015w     10 calls
DFH: compute_JK()                   :      0.117u      0.000s      0.015w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.000u      0.000s      0.003w     10 calls
DFH: compute_K                      :      0.117u      0.000s      0.008w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.317u      0.050s      0.213w      9 calls
HF: Form C                          :      0.000u      0.000s      0.006w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.150u      0.000s      0.031w      1 calls
| build grid                        :      0.133u      0.000s      0.014w      1 calls
| post-process grid                 :      0.017u      0.000s      0.017w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.002w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.002w      1 calls
DFH: initialize()                   :      0.150u      0.033s      0.036w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.002w      9 calls
| DFH: AO Construction              :      0.050u      0.000s      0.004w      1 calls
| DFH: AO-Met. Contraction          :      0.050u      0.000s      0.003w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.000w      1 calls
HF: Guess                           :      0.017u      0.050s      0.026w      1 calls
| SAD Guess                         :      0.017u      0.050s      0.026w      1 calls
HF: Form G                          :      5.217u      0.017s      0.404w     10 calls
| RV: Form V                        :      5.100u      0.017s      0.386w     10 calls
| | Properties                      :      0.920p                          14780 calls
| | Functional                      :      0.544p                          14780 calls
| | V_xc                            :      1.605p                          14780 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.117u      0.000s      0.015w     10 calls
| | DFH: compute_JK()               :      0.117u      0.000s      0.015w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.000u      0.000s      0.003w     10 calls
| | | DFH: compute_K                :      0.117u      0.000s      0.008w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.317u      0.050s      0.213w      9 calls
HF: Form C                          :      0.000u      0.000s      0.006w      9 calls

**************************************************************************************
