
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:31:59 2026
Timers Off: Mon Aug 10 18:32:02 2026

Wall Time:        3.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.733u      0.000s      0.104w      1 calls
build grid                          :      0.667u      0.000s      0.065w      1 calls
post-process grid                   :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.010w     10 calls
DFH: initialize()                   :      1.433u      0.100s      0.266w      1 calls
DFH: AO Construction                :      0.350u      0.000s      0.028w      1 calls
DFH: AO-Met. Contraction            :      0.683u      0.033s      0.059w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.033s      0.017w      1 calls
SAD Guess                           :      0.033u      0.033s      0.017w      1 calls
HF: Form G                          :     21.617u      0.117s      1.673w     11 calls
RV: Form V                          :     19.483u      0.117s      1.486w     11 calls
Properties                          :      4.460p                          29810 calls
Functional                          :      1.342p                          29810 calls
V_xc                                :      6.038p                          29810 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.117u      0.000s      0.183w     11 calls
DFH: compute_JK()                   :      2.117u      0.000s      0.183w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.333u      0.000s      0.025w     11 calls
DFH: compute_K                      :      1.783u      0.000s      0.140w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.383u      0.083s      0.255w     10 calls
HF: Form C                          :      0.083u      0.117s      0.076w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.733u      0.000s      0.104w      1 calls
| build grid                        :      0.667u      0.000s      0.065w      1 calls
| post-process grid                 :      0.067u      0.000s      0.039w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.433u      0.100s      0.266w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      9 calls
| DFH: AO Construction              :      0.350u      0.000s      0.028w      1 calls
| DFH: AO-Met. Contraction          :      0.683u      0.033s      0.059w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.017w      1 calls
HF: Form G                          :     21.617u      0.117s      1.673w     11 calls
| RV: Form V                        :     19.483u      0.117s      1.486w     11 calls
| | Properties                      :      4.460p                          29810 calls
| | Functional                      :      1.342p                          29810 calls
| | V_xc                            :      6.038p                          29810 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.117u      0.000s      0.183w     11 calls
| | DFH: compute_JK()               :      2.117u      0.000s      0.183w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.333u      0.000s      0.025w     11 calls
| | | DFH: compute_K                :      1.783u      0.000s      0.140w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.383u      0.083s      0.255w     10 calls
HF: Form C                          :      0.083u      0.117s      0.076w     10 calls

**************************************************************************************
