
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:42:50 2026
Timers Off: Mon Aug 10 19:44:09 2026

Wall Time:       79.25 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     19.200u      0.133s      1.920w      1 calls
build grid                          :     18.667u      0.117s      1.595w      1 calls
post-process grid                   :      0.533u      0.017s      0.325w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.017s      0.081w     10 calls
JK: (A|Q)^-1                        :     10.000u      0.583s      4.207w      1 calls
JK: (A|mn)                          :     12.867u      0.317s      1.074w      1 calls
JK: (Q|mn)                          :     73.433u      0.317s      6.504w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.700s      0.910w      1 calls
HF: Form core H                     :      0.367u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.200u      0.050s      0.085w      1 calls
HF: Guess                           :      0.067u      0.050s      0.036w      1 calls
SAD Guess                           :      0.067u      0.050s      0.035w      1 calls
HF: Form G                          :    656.800u     12.000s     60.056w     12 calls
RV: Form V                          :    425.117u      2.600s     36.823w     12 calls
Properties                          :    166.011p                          87480 calls
Functional                          :      7.643p                          87480 calls
V_xc                                :    120.506p                          87480 calls
JK: D                               :      0.100u      0.000s      0.014w     12 calls
JK: USO2AO                          :      0.017u      0.000s      0.001w     12 calls
JK: JK                              :    231.550u      9.383s     23.211w     12 calls
JK: (Q|mn) Read                     :      0.067u      4.733s      2.980w     24 calls
JK: J                               :      5.167u      0.417s      0.545w     24 calls
JK: J1                              :      2.683u      0.317s      0.294w     24 calls
JK: J2                              :      2.483u      0.100s      0.240w     24 calls
JK: K                               :    226.267u      3.200s     19.127w     24 calls
JK: K1                              :    126.667u      2.450s     10.738w     24 calls
JK: K2                              :     99.600u      0.750s      8.386w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.003w     12 calls
HF: Form D                          :      0.050u      0.000s      0.005w     12 calls
HF: DIIS                            :      1.750u      0.217s      0.738w     11 calls
HF: Form C                          :      3.417u      1.250s      1.757w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :     19.200u      0.133s      1.920w      1 calls
| build grid                        :     18.667u      0.117s      1.595w      1 calls
| post-process grid                 :      0.533u      0.017s      0.325w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.079w      2 calls
JK: (A|Q)^-1                        :     10.000u      0.583s      4.207w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.001w      8 calls
JK: (A|mn)                          :     12.867u      0.317s      1.074w      1 calls
JK: (Q|mn)                          :     73.433u      0.317s      6.504w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.700s      0.910w      1 calls
HF: Form core H                     :      0.367u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.200u      0.050s      0.085w      1 calls
HF: Guess                           :      0.067u      0.050s      0.036w      1 calls
| SAD Guess                         :      0.067u      0.050s      0.035w      1 calls
HF: Form G                          :    656.800u     12.000s     60.056w     12 calls
| RV: Form V                        :    425.117u      2.600s     36.823w     12 calls
| | Properties                      :    166.011p                          87480 calls
| | Functional                      :      7.643p                          87480 calls
| | V_xc                            :    120.506p                          87480 calls
| JK: D                             :      0.100u      0.000s      0.014w     12 calls
| JK: USO2AO                        :      0.017u      0.000s      0.001w     12 calls
| JK: JK                            :    231.550u      9.383s     23.211w     12 calls
| | JK: (Q|mn) Read                 :      0.067u      4.733s      2.980w     24 calls
| | JK: J                           :      5.167u      0.417s      0.545w     24 calls
| | | JK: J1                        :      2.683u      0.317s      0.294w     24 calls
| | | JK: J2                        :      2.483u      0.100s      0.240w     24 calls
| | JK: K                           :    226.267u      3.200s     19.127w     24 calls
| | | JK: K1                        :    126.667u      2.450s     10.738w     24 calls
| | | JK: K2                        :     99.600u      0.750s      8.386w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.003w     12 calls
HF: Form D                          :      0.050u      0.000s      0.005w     12 calls
HF: DIIS                            :      1.750u      0.217s      0.738w     11 calls
HF: Form C                          :      3.417u      1.250s      1.757w     11 calls

**************************************************************************************
