
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:33:55 2026
Timers Off: Mon Aug 10 18:33:58 2026

Wall Time:        3.56 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.017s      0.104w      1 calls
build grid                          :      0.650u      0.017s      0.064w      1 calls
post-process grid                   :      0.067u      0.000s      0.040w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.000s      0.011w     10 calls
DFH: initialize()                   :      1.467u      0.100s      0.272w      1 calls
DFH: AO Construction                :      0.383u      0.000s      0.029w      1 calls
DFH: AO-Met. Contraction            :      0.683u      0.033s      0.059w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      0.017u      0.033s      0.018w      1 calls
SAD Guess                           :      0.017u      0.033s      0.018w      1 calls
HF: Form G                          :     25.950u      0.100s      2.001w     11 calls
RV: Form V                          :     23.483u      0.050s      1.786w     11 calls
Properties                          :      5.399p                          29337 calls
Functional                          :      1.482p                          29337 calls
V_xc                                :      7.332p                          29337 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.017u      0.000s      0.004w     11 calls
JK: JK                              :      2.333u      0.033s      0.199w     11 calls
DFH: compute_JK()                   :      2.333u      0.033s      0.199w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.350u      0.017s      0.026w     11 calls
DFH: compute_K                      :      1.983u      0.000s      0.152w     11 calls
JK: AO2USO                          :      0.067u      0.000s      0.006w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.383u      0.100s      0.282w     10 calls
HF: Form C                          :      0.033u      0.017s      0.025w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.017s      0.104w      1 calls
| build grid                        :      0.650u      0.017s      0.064w      1 calls
| post-process grid                 :      0.067u      0.000s      0.040w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      1 calls
DFH: initialize()                   :      1.467u      0.100s      0.272w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.006w      9 calls
| DFH: AO Construction              :      0.383u      0.000s      0.029w      1 calls
| DFH: AO-Met. Contraction          :      0.683u      0.033s      0.059w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      0.017u      0.033s      0.018w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.018w      1 calls
HF: Form G                          :     25.950u      0.100s      2.001w     11 calls
| RV: Form V                        :     23.483u      0.050s      1.786w     11 calls
| | Properties                      :      5.399p                          29337 calls
| | Functional                      :      1.482p                          29337 calls
| | V_xc                            :      7.332p                          29337 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.017u      0.000s      0.004w     11 calls
| JK: JK                            :      2.333u      0.033s      0.199w     11 calls
| | DFH: compute_JK()               :      2.333u      0.033s      0.199w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.350u      0.017s      0.026w     11 calls
| | | DFH: compute_K                :      1.983u      0.000s      0.152w     11 calls
| JK: AO2USO                        :      0.067u      0.000s      0.006w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.383u      0.100s      0.282w     10 calls
HF: Form C                          :      0.033u      0.017s      0.025w     10 calls

**************************************************************************************
