
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:12:28 2026
Timers Off: Mon Aug 10 19:12:53 2026

Wall Time:       24.39 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      5.083u      0.033s      0.561w      1 calls
build grid                          :      4.883u      0.017s      0.431w      1 calls
post-process grid                   :      0.200u      0.017s      0.130w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.030w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.040w     10 calls
DFH: initialize()                   :     16.450u      1.250s      2.903w      1 calls
DFH: AO Construction                :      2.683u      0.033s      0.548w     27 calls
DFH: AO-Met. Contraction            :     10.850u      1.033s      1.198w     27 calls
HF: Form core H                     :      0.183u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.083u      0.050s      0.048w      1 calls
HF: Guess                           :      0.067u      0.067s      0.041w      1 calls
SAD Guess                           :      0.067u      0.067s      0.040w      1 calls
HF: Form G                          :    218.317u      1.633s     18.323w     11 calls
RV: Form V                          :    173.217u      0.900s     14.160w     11 calls
Properties                          :     62.661p                          56122 calls
Functional                          :      4.260p                          56122 calls
V_xc                                :     46.123p                          56122 calls
JK: D                               :      0.133u      0.000s      0.017w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     11 calls
JK: JK                              :     44.967u      0.733s      4.141w     11 calls
DFH: compute_JK()                   :     44.967u      0.733s      4.141w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      3.000u      0.033s      0.267w     22 calls
DFH: compute_K                      :     41.900u      0.350s      3.625w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.002w     11 calls
HF: DIIS                            :      0.950u      0.167s      0.510w     10 calls
HF: Form C                          :      1.250u      0.700s      0.676w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      5.083u      0.033s      0.561w      1 calls
| build grid                        :      4.883u      0.017s      0.431w      1 calls
| post-process grid                 :      0.200u      0.017s      0.130w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.030w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.020w      1 calls
DFH: initialize()                   :     16.450u      1.250s      2.903w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.020w      9 calls
| DFH: AO Construction              :      2.683u      0.033s      0.548w     27 calls
| DFH: AO-Met. Contraction          :     10.850u      1.033s      1.198w     27 calls
HF: Form core H                     :      0.183u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.083u      0.050s      0.048w      1 calls
HF: Guess                           :      0.067u      0.067s      0.041w      1 calls
| SAD Guess                         :      0.067u      0.067s      0.040w      1 calls
HF: Form G                          :    218.317u      1.633s     18.323w     11 calls
| RV: Form V                        :    173.217u      0.900s     14.160w     11 calls
| | Properties                      :     62.661p                          56122 calls
| | Functional                      :      4.260p                          56122 calls
| | V_xc                            :     46.123p                          56122 calls
| JK: D                             :      0.133u      0.000s      0.017w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     11 calls
| JK: JK                            :     44.967u      0.733s      4.141w     11 calls
| | DFH: compute_JK()               :     44.967u      0.733s      4.141w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      3.000u      0.033s      0.267w     22 calls
| | | DFH: compute_K                :     41.900u      0.350s      3.625w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.002w     11 calls
HF: DIIS                            :      0.950u      0.167s      0.510w     10 calls
HF: Form C                          :      1.250u      0.700s      0.676w     10 calls

**************************************************************************************
