
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 03:32:21 2026
Timers Off: Sun Aug  9 03:33:00 2026

Wall Time:       39.43 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.300u      0.033s      0.292w      1 calls
build grid                          :      2.150u      0.017s      0.201w      1 calls
post-process grid                   :      0.150u      0.017s      0.091w      1 calls
DFH: sparsity prep                  :      0.200u      0.000s      0.117w      1 calls
Libint2ERI::Libint2ERI              :      0.383u      0.017s      0.229w     11 calls
JK: (A|Q)^-1                        :      1.917u      0.333s      0.744w      1 calls
JK: (A|mn)                          :      5.183u      0.150s      0.400w      1 calls
JK: (Q|mn)                          :     31.133u      0.050s      2.498w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.217s      0.134w      1 calls
HF: Form core H                     :      0.183u      0.017s      0.018w      1 calls
HF: Form S/X                        :      0.233u      0.067s      0.105w      1 calls
HF: Guess                           :      0.067u      0.050s      0.038w      1 calls
SAD Guess                           :      0.067u      0.050s      0.037w      1 calls
HF: Form G                          :    381.283u      4.900s     31.113w     12 calls
RV: Form V                          :    261.267u      0.333s     19.684w     12 calls
Properties                          :     82.555p                          46920 calls
Functional                          :      2.807p                          46920 calls
V_xc                                :     71.868p                          46920 calls
JK: D                               :      0.083u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :    119.917u      4.550s     11.418w     12 calls
JK: (Q|mn) Read                     :      0.050u      3.333s      2.042w     24 calls
JK: J                               :      3.867u      0.100s      0.379w     24 calls
JK: J1                              :      1.967u      0.100s      0.198w     24 calls
JK: J2                              :      1.883u      0.000s      0.168w     24 calls
JK: K                               :    115.967u      0.767s      8.818w     24 calls
JK: K1                              :     77.833u      0.683s      5.935w     24 calls
JK: K2                              :     38.133u      0.083s      2.882w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.017s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.517u      0.167s      0.477w     11 calls
HF: Form C                          :      3.517u      0.983s      1.711w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.300u      0.033s      0.292w      1 calls
| build grid                        :      2.150u      0.017s      0.201w      1 calls
| post-process grid                 :      0.150u      0.017s      0.091w      1 calls
DFH: sparsity prep                  :      0.200u      0.000s      0.117w      1 calls
| Libint2ERI::Libint2ERI            :      0.133u      0.000s      0.077w      1 calls
Libint2ERI::Libint2ERI              :      0.250u      0.000s      0.151w      2 calls
JK: (A|Q)^-1                        :      1.917u      0.333s      0.744w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.001w      8 calls
JK: (A|mn)                          :      5.183u      0.150s      0.400w      1 calls
JK: (Q|mn)                          :     31.133u      0.050s      2.498w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.217s      0.134w      1 calls
HF: Form core H                     :      0.183u      0.017s      0.018w      1 calls
HF: Form S/X                        :      0.233u      0.067s      0.105w      1 calls
HF: Guess                           :      0.067u      0.050s      0.038w      1 calls
| SAD Guess                         :      0.067u      0.050s      0.037w      1 calls
HF: Form G                          :    381.283u      4.900s     31.113w     12 calls
| RV: Form V                        :    261.267u      0.333s     19.684w     12 calls
| | Properties                      :     82.555p                          46920 calls
| | Functional                      :      2.807p                          46920 calls
| | V_xc                            :     71.868p                          46920 calls
| JK: D                             :      0.083u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :    119.917u      4.550s     11.418w     12 calls
| | JK: (Q|mn) Read                 :      0.050u      3.333s      2.042w     24 calls
| | JK: J                           :      3.867u      0.100s      0.379w     24 calls
| | | JK: J1                        :      1.967u      0.100s      0.198w     24 calls
| | | JK: J2                        :      1.883u      0.000s      0.168w     24 calls
| | JK: K                           :    115.967u      0.767s      8.818w     24 calls
| | | JK: K1                        :     77.833u      0.683s      5.935w     24 calls
| | | JK: K2                        :     38.133u      0.083s      2.882w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.017s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.517u      0.167s      0.477w     11 calls
HF: Form C                          :      3.517u      0.983s      1.711w     11 calls

**************************************************************************************
