
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:09:28 2026
Timers Off: Sun Aug  9 01:10:12 2026

Wall Time:       43.75 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.033s      0.459w      1 calls
build grid                          :      0.583u      0.000s      0.355w      1 calls
post-process grid                   :      0.133u      0.033s      0.104w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.042w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.055w      3 calls
DFH: initialize()                   :      2.267u      0.083s      1.557w      1 calls
DFH: AO Construction                :      0.783u      0.017s      0.526w      1 calls
DFH: AO-Met. Contraction            :      1.150u      0.050s      0.805w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.013w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.004w      1 calls
HF: Guess                           :      0.050u      0.000s      0.047w      1 calls
SAD Guess                           :      0.050u      0.000s      0.046w      1 calls
HF: Form G                          :     45.800u      6.500s     37.389w     10 calls
RV: Form V                          :     43.217u      5.767s     34.898w     10 calls
Properties                          :     20.000u      5.450s     18.518w  22520 calls
Functional                          :      2.400u      0.050s      1.618w  22520 calls
V_xc                                :     20.600u      0.100s     14.625w  22520 calls
JK: D                               :      0.000u      0.000s      0.001w     10 calls
JK: USO2AO                          :      0.017u      0.017s      0.018w     10 calls
JK: JK                              :      2.467u      0.717s      2.401w     10 calls
DFH: compute_JK()                   :      2.467u      0.700s      2.398w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.417u      0.583s      0.897w     10 calls
DFH: compute_K                      :      2.050u      0.033s      1.468w     10 calls
JK: AO2USO                          :      0.083u      0.000s      0.044w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.800u      0.167s      0.801w      9 calls
HF: Form C                          :      0.100u      0.000s      0.064w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.033s      0.459w      1 calls
| build grid                        :      0.583u      0.000s      0.355w      1 calls
| post-process grid                 :      0.133u      0.033s      0.104w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.042w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.028w      1 calls
DFH: initialize()                   :      2.267u      0.083s      1.557w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.783u      0.017s      0.526w      1 calls
| DFH: AO-Met. Contraction          :      1.150u      0.050s      0.805w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.013w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.004w      1 calls
HF: Guess                           :      0.050u      0.000s      0.047w      1 calls
| SAD Guess                         :      0.050u      0.000s      0.046w      1 calls
HF: Form G                          :     45.800u      6.500s     37.389w     10 calls
| RV: Form V                        :     43.217u      5.767s     34.898w     10 calls
| | Properties                      :     20.000u      5.450s     18.518w  22520 calls
| | Functional                      :      2.400u      0.050s      1.618w  22520 calls
| | V_xc                            :     20.600u      0.100s     14.625w  22520 calls
| JK: D                             :      0.000u      0.000s      0.001w     10 calls
| JK: USO2AO                        :      0.017u      0.017s      0.018w     10 calls
| JK: JK                            :      2.467u      0.717s      2.401w     10 calls
| | DFH: compute_JK()               :      2.467u      0.700s      2.398w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.417u      0.583s      0.897w     10 calls
| | | DFH: compute_K                :      2.050u      0.033s      1.468w     10 calls
| JK: AO2USO                        :      0.083u      0.000s      0.044w     10 calls
HF: Form F                          :      0.000u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.001w     10 calls
HF: DIIS                            :      0.800u      0.167s      0.801w      9 calls
HF: Form C                          :      0.100u      0.000s      0.064w      9 calls

**************************************************************************************
