
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:36:46 2026
Timers Off: Mon Aug 10 18:36:49 2026

Wall Time:        2.82 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.500u      0.017s      0.079w      1 calls
build grid                          :      0.450u      0.017s      0.045w      1 calls
post-process grid                   :      0.050u      0.000s      0.033w      1 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.007w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.017s      0.010w     10 calls
DFH: initialize()                   :      1.217u      0.083s      0.230w      1 calls
DFH: AO Construction                :      0.317u      0.017s      0.025w      1 calls
DFH: AO-Met. Contraction            :      0.550u      0.017s      0.047w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w      1 calls
HF: Guess                           :      0.033u      0.050s      0.027w      1 calls
SAD Guess                           :      0.033u      0.050s      0.026w      1 calls
HF: Form G                          :     18.550u      0.083s      1.430w     11 calls
RV: Form V                          :     16.800u      0.033s      1.274w     11 calls
Properties                          :      3.734p                          26202 calls
Functional                          :      0.987p                          26202 calls
V_xc                                :      5.430p                          26202 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      1.750u      0.050s      0.153w     11 calls
DFH: compute_JK()                   :      1.750u      0.050s      0.153w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.267u      0.017s      0.022w     11 calls
DFH: compute_K                      :      1.467u      0.000s      0.114w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.350u      0.067s      0.228w     10 calls
HF: Form C                          :      0.067u      0.117s      0.051w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.500u      0.017s      0.079w      1 calls
| build grid                        :      0.450u      0.017s      0.045w      1 calls
| post-process grid                 :      0.050u      0.000s      0.033w      1 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.007w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.005w      1 calls
DFH: initialize()                   :      1.217u      0.083s      0.230w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.005w      9 calls
| DFH: AO Construction              :      0.317u      0.017s      0.025w      1 calls
| DFH: AO-Met. Contraction          :      0.550u      0.017s      0.047w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w      1 calls
HF: Guess                           :      0.033u      0.050s      0.027w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.026w      1 calls
HF: Form G                          :     18.550u      0.083s      1.430w     11 calls
| RV: Form V                        :     16.800u      0.033s      1.274w     11 calls
| | Properties                      :      3.734p                          26202 calls
| | Functional                      :      0.987p                          26202 calls
| | V_xc                            :      5.430p                          26202 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      1.750u      0.050s      0.153w     11 calls
| | DFH: compute_JK()               :      1.750u      0.050s      0.153w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.267u      0.017s      0.022w     11 calls
| | | DFH: compute_K                :      1.467u      0.000s      0.114w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.350u      0.067s      0.228w     10 calls
HF: Form C                          :      0.067u      0.117s      0.051w     10 calls

**************************************************************************************
