
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:34:50 2026
Timers Off: Mon Aug 10 18:34:59 2026

Wall Time:        9.07 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.283u      0.017s      0.270w      1 calls
build grid                          :      2.167u      0.000s      0.197w      1 calls
post-process grid                   :      0.117u      0.017s      0.074w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.012w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.017w     10 calls
DFH: initialize()                   :      3.267u      0.517s      0.698w      1 calls
DFH: AO Construction                :      0.700u      0.000s      0.148w     20 calls
DFH: AO-Met. Contraction            :      1.833u      0.417s      0.239w     20 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.017u      0.033s      0.020w      1 calls
SAD Guess                           :      0.017u      0.033s      0.019w      1 calls
HF: Form G                          :     83.833u      0.333s      6.646w     10 calls
RV: Form V                          :     76.350u      0.250s      5.997w     10 calls
Properties                          :     24.615p                          38680 calls
Functional                          :      2.642p                          38680 calls
V_xc                                :     20.463p                          38680 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.006w     10 calls
JK: JK                              :      7.267u      0.067s      0.623w     10 calls
DFH: compute_JK()                   :      7.267u      0.067s      0.623w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     20 calls
DFH: compute_J                      :      0.850u      0.000s      0.070w     20 calls
DFH: compute_K                      :      6.400u      0.017s      0.519w     20 calls
JK: AO2USO                          :      0.117u      0.017s      0.011w     10 calls
HF: Form F                          :      0.000u      0.017s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.533u      0.133s      0.361w      9 calls
HF: Form C                          :      0.067u      0.050s      0.048w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.283u      0.017s      0.270w      1 calls
| build grid                        :      2.167u      0.000s      0.197w      1 calls
| post-process grid                 :      0.117u      0.017s      0.074w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.012w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      1 calls
DFH: initialize()                   :      3.267u      0.517s      0.698w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.009w      9 calls
| DFH: AO Construction              :      0.700u      0.000s      0.148w     20 calls
| DFH: AO-Met. Contraction          :      1.833u      0.417s      0.239w     20 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.017u      0.033s      0.020w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.019w      1 calls
HF: Form G                          :     83.833u      0.333s      6.646w     10 calls
| RV: Form V                        :     76.350u      0.250s      5.997w     10 calls
| | Properties                      :     24.615p                          38680 calls
| | Functional                      :      2.642p                          38680 calls
| | V_xc                            :     20.463p                          38680 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.006w     10 calls
| JK: JK                            :      7.267u      0.067s      0.623w     10 calls
| | DFH: compute_JK()               :      7.267u      0.067s      0.623w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     20 calls
| | | DFH: compute_J                :      0.850u      0.000s      0.070w     20 calls
| | | DFH: compute_K                :      6.400u      0.017s      0.519w     20 calls
| JK: AO2USO                        :      0.117u      0.017s      0.011w     10 calls
HF: Form F                          :      0.000u      0.017s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.533u      0.133s      0.361w      9 calls
HF: Form C                          :      0.067u      0.050s      0.048w      9 calls

**************************************************************************************
