
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:25:19 2026
Timers Off: Mon Aug 10 19:26:11 2026

Wall Time:       51.08 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.250u      0.033s      0.694w      1 calls
build grid                          :      5.967u      0.017s      0.517w      1 calls
post-process grid                   :      0.283u      0.017s      0.177w      1 calls
DFH: sparsity prep                  :      0.100u      0.017s      0.067w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.017s      0.089w     10 calls
DFH: initialize()                   :     70.933u      3.150s     11.823w      1 calls
DFH: AO Construction                :      8.533u      0.033s      1.714w     31 calls
DFH: AO-Met. Contraction            :     51.600u      2.733s      5.661w     31 calls
HF: Form core H                     :      0.400u      0.000s      0.036w      1 calls
HF: Form S/X                        :      0.233u      0.100s      0.123w      1 calls
HF: Guess                           :      0.117u      0.150s      0.092w      1 calls
SAD Guess                           :      0.117u      0.150s      0.090w      1 calls
HF: Form G                          :    442.267u      2.917s     34.956w     13 calls
RV: Form V                          :    258.633u      0.867s     19.869w     13 calls
Properties                          :     89.817p                          67015 calls
Functional                          :      4.699p                          67015 calls
V_xc                                :     64.158p                          67015 calls
JK: D                               :      0.050u      0.017s      0.008w     13 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     13 calls
JK: JK                              :    183.567u      1.950s     15.060w     13 calls
DFH: compute_JK()                   :    183.567u      1.950s     15.059w     13 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     26 calls
DFH: compute_J                      :      6.617u      0.050s      0.513w     26 calls
DFH: compute_K                      :    176.550u      0.817s     13.612w     26 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.017u      0.017s      0.005w     13 calls
HF: DIIS                            :      1.300u      0.267s      0.602w     12 calls
HF: Form C                          :      2.750u      1.100s      1.372w     12 calls

--------------------------------------------------------------------------------------
V: Grid                             :      6.250u      0.033s      0.694w      1 calls
| build grid                        :      5.967u      0.017s      0.517w      1 calls
| post-process grid                 :      0.283u      0.017s      0.177w      1 calls
DFH: sparsity prep                  :      0.100u      0.017s      0.067w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.017s      0.045w      1 calls
DFH: initialize()                   :     70.933u      3.150s     11.823w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.044w      9 calls
| DFH: AO Construction              :      8.533u      0.033s      1.714w     31 calls
| DFH: AO-Met. Contraction          :     51.600u      2.733s      5.661w     31 calls
HF: Form core H                     :      0.400u      0.000s      0.036w      1 calls
HF: Form S/X                        :      0.233u      0.100s      0.123w      1 calls
HF: Guess                           :      0.117u      0.150s      0.092w      1 calls
| SAD Guess                         :      0.117u      0.150s      0.090w      1 calls
HF: Form G                          :    442.267u      2.917s     34.956w     13 calls
| RV: Form V                        :    258.633u      0.867s     19.869w     13 calls
| | Properties                      :     89.817p                          67015 calls
| | Functional                      :      4.699p                          67015 calls
| | V_xc                            :     64.158p                          67015 calls
| JK: D                             :      0.050u      0.017s      0.008w     13 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     13 calls
| JK: JK                            :    183.567u      1.950s     15.060w     13 calls
| | DFH: compute_JK()               :    183.567u      1.950s     15.059w     13 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     26 calls
| | | DFH: compute_J                :      6.617u      0.050s      0.513w     26 calls
| | | DFH: compute_K                :    176.550u      0.817s     13.612w     26 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.017u      0.017s      0.005w     13 calls
HF: DIIS                            :      1.300u      0.267s      0.602w     12 calls
HF: Form C                          :      2.750u      1.100s      1.372w     12 calls

**************************************************************************************
