
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:21:03 2026
Timers Off: Sun Aug  9 16:21:12 2026

Wall Time:        8.57 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.000s      0.106w      1 calls
build grid                          :      0.650u      0.000s      0.064w      1 calls
post-process grid                   :      0.067u      0.000s      0.041w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.034w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.044w     10 calls
DFH: initialize()                   :      3.150u      0.933s      0.601w      1 calls
DFH: AO Construction                :      0.717u      0.000s      0.156w     19 calls
DFH: AO-Met. Contraction            :      2.017u      0.867s      0.259w     19 calls
HF: Form core H                     :      0.050u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.026w      1 calls
HF: Guess                           :      0.033u      0.033s      0.022w      1 calls
SAD Guess                           :      0.033u      0.033s      0.021w      1 calls
HF: Form G                          :     81.617u      0.233s      6.226w     12 calls
RV: Form V                          :     73.650u      0.117s      5.587w     12 calls
Properties                          :     21.817p                          32304 calls
Functional                          :      1.642p                          32304 calls
V_xc                                :     21.128p                          32304 calls
JK: D                               :      0.000u      0.000s      0.001w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :      7.967u      0.117s      0.635w     12 calls
DFH: compute_JK()                   :      7.967u      0.117s      0.635w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      1.217u      0.067s      0.094w     24 calls
DFH: compute_K                      :      6.750u      0.033s      0.519w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.017u      0.000s      0.001w     12 calls
HF: DIIS                            :      0.550u      0.100s      0.262w     11 calls
HF: Form C                          :      0.717u      0.483s      0.424w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.000s      0.106w      1 calls
| build grid                        :      0.650u      0.000s      0.064w      1 calls
| post-process grid                 :      0.067u      0.000s      0.041w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.034w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.022w      1 calls
DFH: initialize()                   :      3.150u      0.933s      0.601w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.022w      9 calls
| DFH: AO Construction              :      0.717u      0.000s      0.156w     19 calls
| DFH: AO-Met. Contraction          :      2.017u      0.867s      0.259w     19 calls
HF: Form core H                     :      0.050u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.026w      1 calls
HF: Guess                           :      0.033u      0.033s      0.022w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.021w      1 calls
HF: Form G                          :     81.617u      0.233s      6.226w     12 calls
| RV: Form V                        :     73.650u      0.117s      5.587w     12 calls
| | Properties                      :     21.817p                          32304 calls
| | Functional                      :      1.642p                          32304 calls
| | V_xc                            :     21.128p                          32304 calls
| JK: D                             :      0.000u      0.000s      0.001w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :      7.967u      0.117s      0.635w     12 calls
| | DFH: compute_JK()               :      7.967u      0.117s      0.635w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      1.217u      0.067s      0.094w     24 calls
| | | DFH: compute_K                :      6.750u      0.033s      0.519w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.017u      0.000s      0.001w     12 calls
HF: DIIS                            :      0.550u      0.100s      0.262w     11 calls
HF: Form C                          :      0.717u      0.483s      0.424w     11 calls

**************************************************************************************
