
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:34:39 2026
Timers Off: Mon Aug 10 19:34:59 2026

Wall Time:       20.70 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.800u      0.017s      0.333w      1 calls
build grid                          :      2.633u      0.017s      0.232w      1 calls
post-process grid                   :      0.167u      0.000s      0.101w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.031w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.042w     10 calls
DFH: initialize()                   :     18.833u      0.983s      3.450w      1 calls
DFH: AO Construction                :      3.400u      0.033s      0.690w     24 calls
DFH: AO-Met. Contraction            :     12.417u      0.783s      1.502w     24 calls
HF: Form core H                     :      0.183u      0.017s      0.026w      1 calls
HF: Form S/X                        :      0.133u      0.067s      0.066w      1 calls
HF: Guess                           :      0.100u      0.100s      0.065w      1 calls
SAD Guess                           :      0.083u      0.100s      0.064w      1 calls
HF: Form G                          :    162.400u      1.317s     13.808w     12 calls
RV: Form V                          :    120.733u      0.700s      9.956w     12 calls
Properties                          :     41.011p                          50244 calls
Functional                          :      3.955p                          50244 calls
V_xc                                :     34.498p                          50244 calls
JK: D                               :      0.000u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.017s      0.001w     12 calls
JK: JK                              :     41.633u      0.600s      3.843w     12 calls
DFH: compute_JK()                   :     41.633u      0.600s      3.842w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      2.717u      0.033s      0.245w     24 calls
DFH: compute_K                      :     38.783u      0.317s      3.378w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.017u      0.000s      0.002w     12 calls
HF: Form D                          :      0.017u      0.017s      0.002w     12 calls
HF: DIIS                            :      0.917u      0.217s      0.647w     11 calls
HF: Form C                          :      1.100u      0.700s      0.651w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.800u      0.017s      0.333w      1 calls
| build grid                        :      2.633u      0.017s      0.232w      1 calls
| post-process grid                 :      0.167u      0.000s      0.101w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.031w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.021w      1 calls
DFH: initialize()                   :     18.833u      0.983s      3.450w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.021w      9 calls
| DFH: AO Construction              :      3.400u      0.033s      0.690w     24 calls
| DFH: AO-Met. Contraction          :     12.417u      0.783s      1.502w     24 calls
HF: Form core H                     :      0.183u      0.017s      0.026w      1 calls
HF: Form S/X                        :      0.133u      0.067s      0.066w      1 calls
HF: Guess                           :      0.100u      0.100s      0.065w      1 calls
| SAD Guess                         :      0.083u      0.100s      0.064w      1 calls
HF: Form G                          :    162.400u      1.317s     13.808w     12 calls
| RV: Form V                        :    120.733u      0.700s      9.956w     12 calls
| | Properties                      :     41.011p                          50244 calls
| | Functional                      :      3.955p                          50244 calls
| | V_xc                            :     34.498p                          50244 calls
| JK: D                             :      0.000u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.017s      0.001w     12 calls
| JK: JK                            :     41.633u      0.600s      3.843w     12 calls
| | DFH: compute_JK()               :     41.633u      0.600s      3.842w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      2.717u      0.033s      0.245w     24 calls
| | | DFH: compute_K                :     38.783u      0.317s      3.378w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.017u      0.000s      0.002w     12 calls
HF: Form D                          :      0.017u      0.017s      0.002w     12 calls
HF: DIIS                            :      0.917u      0.217s      0.647w     11 calls
HF: Form C                          :      1.100u      0.700s      0.651w     11 calls

**************************************************************************************
