
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:13:25 2026
Timers Off: Sun Aug  9 16:13:53 2026

Wall Time:       28.65 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.283u      0.017s      0.287w      1 calls
build grid                          :      2.150u      0.000s      0.203w      1 calls
post-process grid                   :      0.133u      0.017s      0.084w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.091w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.120w     10 calls
DFH: initialize()                   :     18.883u      2.233s      2.851w      1 calls
DFH: AO Construction                :      3.183u      0.000s      0.683w     30 calls
DFH: AO-Met. Contraction            :     14.083u      2.100s      1.500w     30 calls
HF: Form core H                     :      0.167u      0.000s      0.016w      1 calls
HF: Form S/X                        :      0.167u      0.067s      0.080w      1 calls
HF: Guess                           :      0.067u      0.050s      0.037w      1 calls
SAD Guess                           :      0.067u      0.050s      0.036w      1 calls
HF: Form G                          :    291.750u      0.850s     22.369w     12 calls
RV: Form V                          :    236.400u      0.483s     17.990w     12 calls
Properties                          :     77.520p                          46992 calls
Functional                          :      2.771p                          46992 calls
V_xc                                :     63.431p                          46992 calls
JK: D                               :      0.017u      0.017s      0.003w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     12 calls
JK: JK                              :     55.317u      0.333s      4.368w     12 calls
DFH: compute_JK()                   :     55.317u      0.333s      4.367w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.417u      0.017s      0.342w     24 calls
DFH: compute_K                      :     50.800u      0.117s      3.853w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.017s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.333u      0.200s      0.470w     11 calls
HF: Form C                          :      2.750u      0.967s      1.342w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.283u      0.017s      0.287w      1 calls
| build grid                        :      2.150u      0.000s      0.203w      1 calls
| post-process grid                 :      0.133u      0.017s      0.084w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.091w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     18.883u      2.233s      2.851w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.060w      9 calls
| DFH: AO Construction              :      3.183u      0.000s      0.683w     30 calls
| DFH: AO-Met. Contraction          :     14.083u      2.100s      1.500w     30 calls
HF: Form core H                     :      0.167u      0.000s      0.016w      1 calls
HF: Form S/X                        :      0.167u      0.067s      0.080w      1 calls
HF: Guess                           :      0.067u      0.050s      0.037w      1 calls
| SAD Guess                         :      0.067u      0.050s      0.036w      1 calls
HF: Form G                          :    291.750u      0.850s     22.369w     12 calls
| RV: Form V                        :    236.400u      0.483s     17.990w     12 calls
| | Properties                      :     77.520p                          46992 calls
| | Functional                      :      2.771p                          46992 calls
| | V_xc                            :     63.431p                          46992 calls
| JK: D                             :      0.017u      0.017s      0.003w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     12 calls
| JK: JK                            :     55.317u      0.333s      4.368w     12 calls
| | DFH: compute_JK()               :     55.317u      0.333s      4.367w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.417u      0.017s      0.342w     24 calls
| | | DFH: compute_K                :     50.800u      0.117s      3.853w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.017s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.003w     12 calls
HF: DIIS                            :      1.333u      0.200s      0.470w     11 calls
HF: Form C                          :      2.750u      0.967s      1.342w     11 calls

**************************************************************************************
