
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:11:23 2026
Timers Off: Sun Aug  9 16:11:52 2026

Wall Time:       28.35 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.400u      0.017s      0.303w      1 calls
build grid                          :      2.267u      0.017s      0.213w      1 calls
post-process grid                   :      0.133u      0.000s      0.090w      1 calls
DFH: sparsity prep                  :      0.150u      0.017s      0.093w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.017s      0.124w     10 calls
DFH: initialize()                   :     20.100u      2.317s      3.053w      1 calls
DFH: AO Construction                :      3.533u      0.000s      0.759w     31 calls
DFH: AO-Met. Contraction            :     14.917u      2.183s      1.595w     31 calls
HF: Form core H                     :      0.200u      0.017s      0.020w      1 calls
HF: Form S/X                        :      0.200u      0.067s      0.097w      1 calls
HF: Guess                           :      0.083u      0.050s      0.040w      1 calls
SAD Guess                           :      0.083u      0.050s      0.038w      1 calls
HF: Form G                          :    287.217u      0.817s     22.004w     12 calls
RV: Form V                          :    235.850u      0.433s     17.943w     12 calls
Properties                          :     77.613p                          46608 calls
Functional                          :      2.610p                          46608 calls
V_xc                                :     63.057p                          46608 calls
JK: D                               :      0.000u      0.000s      0.003w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     12 calls
JK: JK                              :     51.367u      0.367s      4.052w     12 calls
DFH: compute_JK()                   :     51.367u      0.367s      4.051w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.550u      0.050s      0.349w     24 calls
DFH: compute_K                      :     46.717u      0.117s      3.546w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.002w     12 calls
HF: DIIS                            :      1.217u      0.133s      0.426w     11 calls
HF: Form C                          :      2.383u      0.867s      1.191w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.400u      0.017s      0.303w      1 calls
| build grid                        :      2.267u      0.017s      0.213w      1 calls
| post-process grid                 :      0.133u      0.000s      0.090w      1 calls
DFH: sparsity prep                  :      0.150u      0.017s      0.093w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.017s      0.063w      1 calls
DFH: initialize()                   :     20.100u      2.317s      3.053w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      9 calls
| DFH: AO Construction              :      3.533u      0.000s      0.759w     31 calls
| DFH: AO-Met. Contraction          :     14.917u      2.183s      1.595w     31 calls
HF: Form core H                     :      0.200u      0.017s      0.020w      1 calls
HF: Form S/X                        :      0.200u      0.067s      0.097w      1 calls
HF: Guess                           :      0.083u      0.050s      0.040w      1 calls
| SAD Guess                         :      0.083u      0.050s      0.038w      1 calls
HF: Form G                          :    287.217u      0.817s     22.004w     12 calls
| RV: Form V                        :    235.850u      0.433s     17.943w     12 calls
| | Properties                      :     77.613p                          46608 calls
| | Functional                      :      2.610p                          46608 calls
| | V_xc                            :     63.057p                          46608 calls
| JK: D                             :      0.000u      0.000s      0.003w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     12 calls
| JK: JK                            :     51.367u      0.367s      4.052w     12 calls
| | DFH: compute_JK()               :     51.367u      0.367s      4.051w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.550u      0.050s      0.349w     24 calls
| | | DFH: compute_K                :     46.717u      0.117s      3.546w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.002w     12 calls
HF: DIIS                            :      1.217u      0.133s      0.426w     11 calls
HF: Form C                          :      2.383u      0.867s      1.191w     11 calls

**************************************************************************************
