
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:35:04 2026
Timers Off: Mon Aug 10 19:35:22 2026

Wall Time:       18.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.633u      0.017s      0.315w      1 calls
build grid                          :      2.483u      0.000s      0.229w      1 calls
post-process grid                   :      0.150u      0.017s      0.087w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.028w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.037w     10 calls
DFH: initialize()                   :     12.617u      0.867s      2.315w      1 calls
DFH: AO Construction                :      2.000u      0.017s      0.406w     25 calls
DFH: AO-Met. Contraction            :      8.083u      0.683s      0.909w     25 calls
HF: Form core H                     :      0.150u      0.000s      0.015w      1 calls
HF: Form S/X                        :      0.017u      0.033s      0.014w      1 calls
HF: Guess                           :      0.050u      0.050s      0.038w      1 calls
SAD Guess                           :      0.050u      0.050s      0.037w      1 calls
HF: Form G                          :    164.950u      1.033s     13.640w     12 calls
RV: Form V                          :    123.900u      0.500s     10.016w     12 calls
Properties                          :     41.393p                          49848 calls
Functional                          :      3.813p                          49848 calls
V_xc                                :     34.510p                          49848 calls
JK: D                               :      0.000u      0.000s      0.002w     12 calls
JK: USO2AO                          :      0.133u      0.017s      0.027w     12 calls
JK: JK                              :     40.450u      0.467s      3.538w     12 calls
DFH: compute_JK()                   :     40.450u      0.467s      3.538w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      2.817u      0.017s      0.240w     24 calls
DFH: compute_K                      :     37.500u      0.150s      3.078w     24 calls
JK: AO2USO                          :      0.317u      0.033s      0.036w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.002w     12 calls
HF: DIIS                            :      0.800u      0.267s      0.521w     11 calls
HF: Form C                          :      0.333u      0.333s      0.224w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.633u      0.017s      0.315w      1 calls
| build grid                        :      2.483u      0.000s      0.229w      1 calls
| post-process grid                 :      0.150u      0.017s      0.087w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.028w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.019w      1 calls
DFH: initialize()                   :     12.617u      0.867s      2.315w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.019w      9 calls
| DFH: AO Construction              :      2.000u      0.017s      0.406w     25 calls
| DFH: AO-Met. Contraction          :      8.083u      0.683s      0.909w     25 calls
HF: Form core H                     :      0.150u      0.000s      0.015w      1 calls
HF: Form S/X                        :      0.017u      0.033s      0.014w      1 calls
HF: Guess                           :      0.050u      0.050s      0.038w      1 calls
| SAD Guess                         :      0.050u      0.050s      0.037w      1 calls
HF: Form G                          :    164.950u      1.033s     13.640w     12 calls
| RV: Form V                        :    123.900u      0.500s     10.016w     12 calls
| | Properties                      :     41.393p                          49848 calls
| | Functional                      :      3.813p                          49848 calls
| | V_xc                            :     34.510p                          49848 calls
| JK: D                             :      0.000u      0.000s      0.002w     12 calls
| JK: USO2AO                        :      0.133u      0.017s      0.027w     12 calls
| JK: JK                            :     40.450u      0.467s      3.538w     12 calls
| | DFH: compute_JK()               :     40.450u      0.467s      3.538w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      2.817u      0.017s      0.240w     24 calls
| | | DFH: compute_K                :     37.500u      0.150s      3.078w     24 calls
| JK: AO2USO                        :      0.317u      0.033s      0.036w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.017u      0.000s      0.002w     12 calls
HF: DIIS                            :      0.800u      0.267s      0.521w     11 calls
HF: Form C                          :      0.333u      0.333s      0.224w     11 calls

**************************************************************************************
