
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:24:54 2026
Timers Off: Sun Aug  9 01:25:04 2026

Wall Time:       10.53 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.150u      0.017s      0.121w      1 calls
build grid                          :      0.100u      0.017s      0.085w      1 calls
post-process grid                   :      0.050u      0.000s      0.036w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.055w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.017s      0.057w      3 calls
DFH: initialize()                   :      0.333u      0.017s      0.234w      1 calls
DFH: AO Construction                :      0.133u      0.017s      0.088w      1 calls
DFH: AO-Met. Contraction            :      0.117u      0.000s      0.085w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.083u      0.017s      0.062w      1 calls
SAD Guess                           :      0.083u      0.017s      0.060w      1 calls
HF: Form G                          :      6.700u      0.500s      4.977w      9 calls
RV: Form V                          :      6.467u      0.450s      4.744w      9 calls
Properties                          :      2.400u      0.367s      2.111w   9306 calls
Functional                          :      0.933u      0.017s      0.618w   9306 calls
V_xc                                :      3.067u      0.033s      1.971w   9306 calls
JK: D                               :      0.000u      0.000s      0.002w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.005w      9 calls
JK: JK                              :      0.233u      0.050s      0.209w      9 calls
DFH: compute_JK()                   :      0.233u      0.050s      0.209w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.050u      0.017s      0.059w      9 calls
DFH: compute_K                      :      0.167u      0.000s      0.143w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.006w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.650u      0.250s      1.694w      8 calls
HF: Form C                          :      0.000u      0.000s      0.016w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.150u      0.017s      0.121w      1 calls
| build grid                        :      0.100u      0.017s      0.085w      1 calls
| post-process grid                 :      0.050u      0.000s      0.036w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.055w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.017s      0.046w      1 calls
DFH: initialize()                   :      0.333u      0.017s      0.234w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      2 calls
| DFH: AO Construction              :      0.133u      0.017s      0.088w      1 calls
| DFH: AO-Met. Contraction          :      0.117u      0.000s      0.085w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.083u      0.017s      0.062w      1 calls
| SAD Guess                         :      0.083u      0.017s      0.060w      1 calls
HF: Form G                          :      6.700u      0.500s      4.977w      9 calls
| RV: Form V                        :      6.467u      0.450s      4.744w      9 calls
| | Properties                      :      2.400u      0.367s      2.111w   9306 calls
| | Functional                      :      0.933u      0.017s      0.618w   9306 calls
| | V_xc                            :      3.067u      0.033s      1.971w   9306 calls
| JK: D                             :      0.000u      0.000s      0.002w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.005w      9 calls
| JK: JK                            :      0.233u      0.050s      0.209w      9 calls
| | DFH: compute_JK()               :      0.233u      0.050s      0.209w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.050u      0.017s      0.059w      9 calls
| | | DFH: compute_K                :      0.167u      0.000s      0.143w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.006w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.650u      0.250s      1.694w      8 calls
HF: Form C                          :      0.000u      0.000s      0.016w      8 calls

**************************************************************************************
