
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:13:00 2026
Timers Off: Mon Aug 10 18:13:08 2026

Wall Time:        8.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.267u      0.017s      0.282w      1 calls
build grid                          :      2.133u      0.017s      0.201w      1 calls
post-process grid                   :      0.133u      0.000s      0.081w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.025w     10 calls
DFH: initialize()                   :      6.467u      0.417s      1.281w      1 calls
DFH: AO Construction                :      1.117u      0.000s      0.234w     22 calls
DFH: AO-Met. Contraction            :      3.717u      0.283s      0.429w     22 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.019w      1 calls
HF: Guess                           :      0.033u      0.050s      0.026w      1 calls
SAD Guess                           :      0.033u      0.050s      0.026w      1 calls
HF: Form G                          :     72.917u      0.400s      5.754w     11 calls
RV: Form V                          :     59.650u      0.233s      4.609w     11 calls
Properties                          :     18.721p                          43131 calls
Functional                          :      1.879p                          43131 calls
V_xc                                :     16.191p                          43131 calls
JK: D                               :      0.017u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     11 calls
JK: JK                              :     13.250u      0.167s      1.139w     11 calls
DFH: compute_JK()                   :     13.250u      0.167s      1.139w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.217u      0.033s      0.097w     22 calls
DFH: compute_K                      :     12.000u      0.083s      0.971w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.417u      0.117s      0.291w     10 calls
HF: Form C                          :      0.383u      0.267s      0.212w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.267u      0.017s      0.282w      1 calls
| build grid                        :      2.133u      0.017s      0.201w      1 calls
| post-process grid                 :      0.133u      0.000s      0.081w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.019w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      1 calls
DFH: initialize()                   :      6.467u      0.417s      1.281w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      9 calls
| DFH: AO Construction              :      1.117u      0.000s      0.234w     22 calls
| DFH: AO-Met. Contraction          :      3.717u      0.283s      0.429w     22 calls
HF: Form core H                     :      0.067u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.033u      0.033s      0.019w      1 calls
HF: Guess                           :      0.033u      0.050s      0.026w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.026w      1 calls
HF: Form G                          :     72.917u      0.400s      5.754w     11 calls
| RV: Form V                        :     59.650u      0.233s      4.609w     11 calls
| | Properties                      :     18.721p                          43131 calls
| | Functional                      :      1.879p                          43131 calls
| | V_xc                            :     16.191p                          43131 calls
| JK: D                             :      0.017u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     11 calls
| JK: JK                            :     13.250u      0.167s      1.139w     11 calls
| | DFH: compute_JK()               :     13.250u      0.167s      1.139w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.217u      0.033s      0.097w     22 calls
| | | DFH: compute_K                :     12.000u      0.083s      0.971w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.417u      0.117s      0.291w     10 calls
HF: Form C                          :      0.383u      0.267s      0.212w     10 calls

**************************************************************************************
