
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:18:48 2026
Timers Off: Mon Aug 10 18:19:26 2026

Wall Time:       37.53 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.133u      0.033s      0.646w      1 calls
build grid                          :      5.883u      0.017s      0.496w      1 calls
post-process grid                   :      0.250u      0.017s      0.150w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.044w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.017s      0.059w     10 calls
DFH: initialize()                   :     44.850u      1.400s      6.851w      1 calls
DFH: AO Construction                :      6.983u      0.017s      1.120w     27 calls
DFH: AO-Met. Contraction            :     32.283u      1.117s      3.429w     27 calls
HF: Form core H                     :      0.333u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.217u      0.083s      0.101w      1 calls
HF: Guess                           :      0.100u      0.133s      0.074w      1 calls
SAD Guess                           :      0.100u      0.133s      0.072w      1 calls
HF: Form G                          :    323.650u      2.200s     26.629w     12 calls
RV: Form V                          :    223.700u      1.050s     17.998w     12 calls
Properties                          :     81.373p                          64716 calls
Functional                          :      4.854p                          64716 calls
V_xc                                :     57.505p                          64716 calls
JK: D                               :      0.033u      0.000s      0.004w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     12 calls
JK: JK                              :     99.917u      1.150s      8.620w     12 calls
DFH: compute_JK()                   :     99.917u      1.150s      8.619w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      4.983u      0.050s      0.401w     24 calls
DFH: compute_K                      :     94.717u      0.550s      7.723w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.004w     12 calls
HF: DIIS                            :      1.183u      0.233s      0.607w     11 calls
HF: Form C                          :      2.150u      1.083s      1.128w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      6.133u      0.033s      0.646w      1 calls
| build grid                        :      5.883u      0.017s      0.496w      1 calls
| post-process grid                 :      0.250u      0.017s      0.150w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.044w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.029w      1 calls
DFH: initialize()                   :     44.850u      1.400s      6.851w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.017s      0.030w      9 calls
| DFH: AO Construction              :      6.983u      0.017s      1.120w     27 calls
| DFH: AO-Met. Contraction          :     32.283u      1.117s      3.429w     27 calls
HF: Form core H                     :      0.333u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.217u      0.083s      0.101w      1 calls
HF: Guess                           :      0.100u      0.133s      0.074w      1 calls
| SAD Guess                         :      0.100u      0.133s      0.072w      1 calls
HF: Form G                          :    323.650u      2.200s     26.629w     12 calls
| RV: Form V                        :    223.700u      1.050s     17.998w     12 calls
| | Properties                      :     81.373p                          64716 calls
| | Functional                      :      4.854p                          64716 calls
| | V_xc                            :     57.505p                          64716 calls
| JK: D                             :      0.033u      0.000s      0.004w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     12 calls
| JK: JK                            :     99.917u      1.150s      8.620w     12 calls
| | DFH: compute_JK()               :     99.917u      1.150s      8.619w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      4.983u      0.050s      0.401w     24 calls
| | | DFH: compute_K                :     94.717u      0.550s      7.723w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.002w     12 calls
HF: Form D                          :      0.033u      0.000s      0.004w     12 calls
HF: DIIS                            :      1.183u      0.233s      0.607w     11 calls
HF: Form C                          :      2.150u      1.083s      1.128w     11 calls

**************************************************************************************
