
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:31:03 2026
Timers Off: Mon Aug 10 18:31:06 2026

Wall Time:        2.70 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.717u      0.000s      0.107w      1 calls
build grid                          :      0.650u      0.000s      0.066w      1 calls
post-process grid                   :      0.067u      0.000s      0.041w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.011w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.015w     10 calls
DFH: initialize()                   :      1.967u      0.117s      0.383w      1 calls
DFH: AO Construction                :      0.400u      0.017s      0.036w      1 calls
DFH: AO-Met. Contraction            :      0.933u      0.017s      0.079w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.033s      0.017w      1 calls
SAD Guess                           :      0.033u      0.033s      0.017w      1 calls
HF: Form G                          :     14.083u      0.100s      1.094w      9 calls
RV: Form V                          :     11.383u      0.067s      0.868w      9 calls
Properties                          :      2.494p                          24498 calls
Functional                          :      0.868p                          24498 calls
V_xc                                :      3.551p                          24498 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      2.700u      0.033s      0.224w      9 calls
DFH: compute_JK()                   :      2.700u      0.033s      0.224w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.267u      0.000s      0.023w      9 calls
DFH: compute_K                      :      2.400u      0.017s      0.178w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.001w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.283u      0.067s      0.212w      8 calls
HF: Form C                          :      0.100u      0.067s      0.049w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.717u      0.000s      0.107w      1 calls
| build grid                        :      0.650u      0.000s      0.066w      1 calls
| post-process grid                 :      0.067u      0.000s      0.041w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.011w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.007w      1 calls
DFH: initialize()                   :      1.967u      0.117s      0.383w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.007w      9 calls
| DFH: AO Construction              :      0.400u      0.017s      0.036w      1 calls
| DFH: AO-Met. Contraction          :      0.933u      0.017s      0.079w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.017w      1 calls
HF: Form G                          :     14.083u      0.100s      1.094w      9 calls
| RV: Form V                        :     11.383u      0.067s      0.868w      9 calls
| | Properties                      :      2.494p                          24498 calls
| | Functional                      :      0.868p                          24498 calls
| | V_xc                            :      3.551p                          24498 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      2.700u      0.033s      0.224w      9 calls
| | DFH: compute_JK()               :      2.700u      0.033s      0.224w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.267u      0.000s      0.023w      9 calls
| | | DFH: compute_K                :      2.400u      0.017s      0.178w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.001w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.283u      0.067s      0.212w      8 calls
HF: Form C                          :      0.100u      0.067s      0.049w      8 calls

**************************************************************************************
