
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:33:04 2026
Timers Off: Mon Aug 10 18:33:06 2026

Wall Time:        1.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.233u      0.000s      0.047w      1 calls
build grid                          :      0.200u      0.000s      0.026w      1 calls
post-process grid                   :      0.033u      0.000s      0.021w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.004w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.017s      0.006w     10 calls
DFH: initialize()                   :      0.417u      0.050s      0.092w      1 calls
DFH: AO Construction                :      0.117u      0.000s      0.010w      1 calls
DFH: AO-Met. Contraction            :      0.150u      0.000s      0.013w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
SAD Guess                           :      0.017u      0.033s      0.016w      1 calls
HF: Form G                          :      8.483u      0.017s      0.655w     11 calls
RV: Form V                          :      8.000u      0.017s      0.605w     11 calls
Properties                          :      1.610p                          19844 calls
Functional                          :      0.702p                          19844 calls
V_xc                                :      2.496p                          19844 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     11 calls
JK: JK                              :      0.450u      0.000s      0.044w     11 calls
DFH: compute_JK()                   :      0.450u      0.000s      0.044w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.067u      0.000s      0.008w     11 calls
DFH: compute_K                      :      0.383u      0.000s      0.030w     11 calls
JK: AO2USO                          :      0.033u      0.000s      0.002w     11 calls
HF: Form F                          :      0.017u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.083s      0.210w     10 calls
HF: Form C                          :      0.000u      0.000s      0.006w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.233u      0.000s      0.047w      1 calls
| build grid                        :      0.200u      0.000s      0.026w      1 calls
| post-process grid                 :      0.033u      0.000s      0.021w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.004w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.003w      1 calls
DFH: initialize()                   :      0.417u      0.050s      0.092w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.017s      0.003w      9 calls
| DFH: AO Construction              :      0.117u      0.000s      0.010w      1 calls
| DFH: AO-Met. Contraction          :      0.150u      0.000s      0.013w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.016w      1 calls
HF: Form G                          :      8.483u      0.017s      0.655w     11 calls
| RV: Form V                        :      8.000u      0.017s      0.605w     11 calls
| | Properties                      :      1.610p                          19844 calls
| | Functional                      :      0.702p                          19844 calls
| | V_xc                            :      2.496p                          19844 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     11 calls
| JK: JK                            :      0.450u      0.000s      0.044w     11 calls
| | DFH: compute_JK()               :      0.450u      0.000s      0.044w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.067u      0.000s      0.008w     11 calls
| | | DFH: compute_K                :      0.383u      0.000s      0.030w     11 calls
| JK: AO2USO                        :      0.033u      0.000s      0.002w     11 calls
HF: Form F                          :      0.017u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.083s      0.210w     10 calls
HF: Form C                          :      0.000u      0.000s      0.006w     10 calls

**************************************************************************************
