
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:16:48 2026
Timers Off: Mon Aug 10 19:17:39 2026

Wall Time:       51.46 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     10.667u      0.050s      1.102w      1 calls
build grid                          :     10.283u      0.033s      0.870w      1 calls
post-process grid                   :      0.383u      0.017s      0.232w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.062w     10 calls
JK: (A|Q)^-1                        :      5.717u      0.367s      2.342w      1 calls
JK: (A|mn)                          :      8.350u      0.217s      0.651w      1 calls
JK: (Q|mn)                          :     45.733u      0.167s      4.329w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.517s      0.383w      1 calls
HF: Form core H                     :      0.350u      0.000s      0.034w      1 calls
HF: Form S/X                        :      0.067u      0.050s      0.034w      1 calls
HF: Guess                           :      0.067u      0.067s      0.049w      1 calls
SAD Guess                           :      0.067u      0.067s      0.048w      1 calls
HF: Form G                          :    444.750u      6.600s     40.001w     11 calls
RV: Form V                          :    309.600u      1.450s     26.793w     11 calls
Properties                          :    120.983p                          64944 calls
Functional                          :      5.600p                          64944 calls
V_xc                                :     87.141p                          64944 calls
JK: D                               :      0.017u      0.000s      0.002w     11 calls
JK: USO2AO                          :      0.267u      0.017s      0.035w     11 calls
JK: JK                              :    134.167u      5.100s     13.102w     11 calls
JK: (Q|mn) Read                     :      0.067u      3.000s      1.783w     22 calls
JK: J                               :      3.450u      0.250s      0.343w     22 calls
JK: J1                              :      1.867u      0.250s      0.192w     22 calls
JK: J2                              :      1.567u      0.000s      0.143w     22 calls
JK: K                               :    130.617u      1.333s     10.648w     22 calls
JK: K1                              :     77.117u      1.083s      6.163w     22 calls
JK: K2                              :     53.500u      0.250s      4.485w     22 calls
JK: AO2USO                          :      0.517u      0.033s      0.045w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.017u      0.000s      0.002w     11 calls
HF: DIIS                            :      0.750u      0.217s      0.585w     10 calls
HF: Form C                          :      0.617u      0.433s      0.370w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :     10.667u      0.050s      1.102w      1 calls
| build grid                        :     10.283u      0.033s      0.870w      1 calls
| post-process grid                 :      0.383u      0.017s      0.232w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.061w      2 calls
JK: (A|Q)^-1                        :      5.717u      0.367s      2.342w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      8 calls
JK: (A|mn)                          :      8.350u      0.217s      0.651w      1 calls
JK: (Q|mn)                          :     45.733u      0.167s      4.329w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.517s      0.383w      1 calls
HF: Form core H                     :      0.350u      0.000s      0.034w      1 calls
HF: Form S/X                        :      0.067u      0.050s      0.034w      1 calls
HF: Guess                           :      0.067u      0.067s      0.049w      1 calls
| SAD Guess                         :      0.067u      0.067s      0.048w      1 calls
HF: Form G                          :    444.750u      6.600s     40.001w     11 calls
| RV: Form V                        :    309.600u      1.450s     26.793w     11 calls
| | Properties                      :    120.983p                          64944 calls
| | Functional                      :      5.600p                          64944 calls
| | V_xc                            :     87.141p                          64944 calls
| JK: D                             :      0.017u      0.000s      0.002w     11 calls
| JK: USO2AO                        :      0.267u      0.017s      0.035w     11 calls
| JK: JK                            :    134.167u      5.100s     13.102w     11 calls
| | JK: (Q|mn) Read                 :      0.067u      3.000s      1.783w     22 calls
| | JK: J                           :      3.450u      0.250s      0.343w     22 calls
| | | JK: J1                        :      1.867u      0.250s      0.192w     22 calls
| | | JK: J2                        :      1.567u      0.000s      0.143w     22 calls
| | JK: K                           :    130.617u      1.333s     10.648w     22 calls
| | | JK: K1                        :     77.117u      1.083s      6.163w     22 calls
| | | JK: K2                        :     53.500u      0.250s      4.485w     22 calls
| JK: AO2USO                        :      0.517u      0.033s      0.045w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.017u      0.000s      0.002w     11 calls
HF: DIIS                            :      0.750u      0.217s      0.585w     10 calls
HF: Form C                          :      0.617u      0.433s      0.370w     10 calls

**************************************************************************************
