
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:25:42 2026
Timers Off: Sun Aug  9 01:26:16 2026

Wall Time:       33.67 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.650u      0.033s      0.458w      1 calls
build grid                          :      0.533u      0.017s      0.360w      1 calls
post-process grid                   :      0.117u      0.017s      0.098w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.045w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.057w      3 calls
DFH: initialize()                   :      1.367u      0.067s      0.923w      1 calls
DFH: AO Construction                :      0.500u      0.017s      0.341w      1 calls
DFH: AO-Met. Contraction            :      0.633u      0.033s      0.423w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.007w      1 calls
HF: Guess                           :      0.033u      0.017s      0.204w      1 calls
SAD Guess                           :      0.033u      0.017s      0.194w      1 calls
HF: Form G                          :     15.400u      7.017s     23.677w      9 calls
RV: Form V                          :     14.567u      6.517s     22.526w      9 calls
Properties                          :      5.967u      6.233s     16.610w  17487 calls
Functional                          :      1.250u      0.067s      0.931w  17487 calls
V_xc                                :      7.250u      0.133s      4.856w  17487 calls
JK: D                               :      0.000u      0.000s      0.001w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.008w      9 calls
JK: JK                              :      0.800u      0.483s      1.066w      9 calls
DFH: compute_JK()                   :      0.800u      0.483s      1.063w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.183u      0.433s      0.636w      9 calls
DFH: compute_K                      :      0.617u      0.017s      0.401w      9 calls
JK: AO2USO                          :      0.017u      0.000s      0.012w      9 calls
HF: Form F                          :      0.000u      0.000s      0.011w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.467u      0.217s      2.768w      8 calls
HF: Form C                          :      0.033u      0.000s      0.022w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.650u      0.033s      0.458w      1 calls
| build grid                        :      0.533u      0.017s      0.360w      1 calls
| post-process grid                 :      0.117u      0.017s      0.098w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.045w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.031w      1 calls
DFH: initialize()                   :      1.367u      0.067s      0.923w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.026w      2 calls
| DFH: AO Construction              :      0.500u      0.017s      0.341w      1 calls
| DFH: AO-Met. Contraction          :      0.633u      0.033s      0.423w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.007w      1 calls
HF: Guess                           :      0.033u      0.017s      0.204w      1 calls
| SAD Guess                         :      0.033u      0.017s      0.194w      1 calls
HF: Form G                          :     15.400u      7.017s     23.677w      9 calls
| RV: Form V                        :     14.567u      6.517s     22.526w      9 calls
| | Properties                      :      5.967u      6.233s     16.610w  17487 calls
| | Functional                      :      1.250u      0.067s      0.931w  17487 calls
| | V_xc                            :      7.250u      0.133s      4.856w  17487 calls
| JK: D                             :      0.000u      0.000s      0.001w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.008w      9 calls
| JK: JK                            :      0.800u      0.483s      1.066w      9 calls
| | DFH: compute_JK()               :      0.800u      0.483s      1.063w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.183u      0.433s      0.636w      9 calls
| | | DFH: compute_K                :      0.617u      0.017s      0.401w      9 calls
| JK: AO2USO                        :      0.017u      0.000s      0.012w      9 calls
HF: Form F                          :      0.000u      0.000s      0.011w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.467u      0.217s      2.768w      8 calls
HF: Form C                          :      0.033u      0.000s      0.022w      8 calls

**************************************************************************************
