
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:17:50 2026
Timers Off: Sun Aug  9 01:18:18 2026

Wall Time:       27.52 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.483u      0.033s      0.432w      1 calls
build grid                          :      0.383u      0.017s      0.331w      1 calls
post-process grid                   :      0.100u      0.017s      0.101w      1 calls
DFH: sparsity prep                  :      0.050u      0.033s      0.162w      1 calls
Libint2ERI::Libint2ERI              :      0.083u      0.033s      0.177w      3 calls
DFH: initialize()                   :      1.067u      0.250s      1.466w      1 calls
DFH: AO Construction                :      0.383u      0.033s      0.345w      1 calls
DFH: AO-Met. Contraction            :      0.450u      0.200s      0.886w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.033w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.033s      0.087w      1 calls
SAD Guess                           :      0.033u      0.033s      0.082w      1 calls
HF: Form G                          :     12.900u      4.217s     14.381w      8 calls
RV: Form V                          :     12.283u      3.883s     13.408w      8 calls
Properties                          :      5.783u      3.583s      8.581w  15728 calls
Functional                          :      0.817u      0.033s      0.696w  15728 calls
V_xc                                :      5.583u      0.233s      4.046w  15728 calls
JK: D                               :      0.000u      0.000s      0.000w      8 calls
JK: USO2AO                          :      0.000u      0.000s      0.004w      8 calls
JK: JK                              :      0.600u      0.333s      0.933w      8 calls
DFH: compute_JK()                   :      0.600u      0.333s      0.932w      8 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      8 calls
DFH: compute_J                      :      0.100u      0.333s      0.574w      8 calls
DFH: compute_K                      :      0.483u      0.000s      0.339w      8 calls
JK: AO2USO                          :      0.000u      0.000s      0.008w      8 calls
HF: Form F                          :      0.000u      0.000s      0.001w      8 calls
HF: Form D                          :      0.000u      0.000s      0.000w      8 calls
HF: DIIS                            :      0.750u      0.233s      5.515w      7 calls
HF: Form C                          :      0.000u      0.000s      0.008w      7 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.483u      0.033s      0.432w      1 calls
| build grid                        :      0.383u      0.017s      0.331w      1 calls
| post-process grid                 :      0.100u      0.017s      0.101w      1 calls
DFH: sparsity prep                  :      0.050u      0.033s      0.162w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.033s      0.148w      1 calls
DFH: initialize()                   :      1.067u      0.250s      1.466w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.029w      2 calls
| DFH: AO Construction              :      0.383u      0.033s      0.345w      1 calls
| DFH: AO-Met. Contraction          :      0.450u      0.200s      0.886w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.033w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.005w      1 calls
HF: Guess                           :      0.033u      0.033s      0.087w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.082w      1 calls
HF: Form G                          :     12.900u      4.217s     14.381w      8 calls
| RV: Form V                        :     12.283u      3.883s     13.408w      8 calls
| | Properties                      :      5.783u      3.583s      8.581w  15728 calls
| | Functional                      :      0.817u      0.033s      0.696w  15728 calls
| | V_xc                            :      5.583u      0.233s      4.046w  15728 calls
| JK: D                             :      0.000u      0.000s      0.000w      8 calls
| JK: USO2AO                        :      0.000u      0.000s      0.004w      8 calls
| JK: JK                            :      0.600u      0.333s      0.933w      8 calls
| | DFH: compute_JK()               :      0.600u      0.333s      0.932w      8 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      8 calls
| | | DFH: compute_J                :      0.100u      0.333s      0.574w      8 calls
| | | DFH: compute_K                :      0.483u      0.000s      0.339w      8 calls
| JK: AO2USO                        :      0.000u      0.000s      0.008w      8 calls
HF: Form F                          :      0.000u      0.000s      0.001w      8 calls
HF: Form D                          :      0.000u      0.000s      0.000w      8 calls
HF: DIIS                            :      0.750u      0.233s      5.515w      7 calls
HF: Form C                          :      0.000u      0.000s      0.008w      7 calls

**************************************************************************************
