
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:14:10 2026
Timers Off: Mon Aug 10 18:14:47 2026

Wall Time:       37.15 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.950u      0.050s      0.745w      1 calls
build grid                          :      6.650u      0.033s      0.556w      1 calls
post-process grid                   :      0.300u      0.017s      0.189w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.046w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.063w     10 calls
DFH: initialize()                   :     41.467u      1.967s      6.639w      1 calls
DFH: AO Construction                :      6.267u      0.000s      1.052w     28 calls
DFH: AO-Met. Contraction            :     29.233u      1.700s      3.194w     28 calls
HF: Form core H                     :      0.250u      0.000s      0.027w      1 calls
HF: Form S/X                        :      0.150u      0.067s      0.079w      1 calls
HF: Guess                           :      0.100u      0.150s      0.082w      1 calls
SAD Guess                           :      0.083u      0.150s      0.081w      1 calls
HF: Form G                          :    329.750u      4.883s     26.397w     13 calls
RV: Form V                          :    230.417u      1.000s     17.739w     13 calls
Properties                          :     79.637p                          69563 calls
Functional                          :      4.644p                          69563 calls
V_xc                                :     57.404p                          69563 calls
JK: D                               :      0.033u      0.000s      0.004w     13 calls
JK: USO2AO                          :      0.000u      0.017s      0.000w     13 calls
JK: JK                              :     99.300u      3.867s      8.648w     13 calls
DFH: compute_JK()                   :     99.300u      3.867s      8.647w     13 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     26 calls
DFH: compute_J                      :      4.967u      2.517s      0.617w     26 calls
DFH: compute_K                      :     94.117u      0.567s      7.340w     26 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.050u      0.000s      0.003w     13 calls
HF: DIIS                            :      1.133u      0.233s      0.602w     12 calls
HF: Form C                          :      2.000u      0.883s      1.038w     12 calls

--------------------------------------------------------------------------------------
V: Grid                             :      6.950u      0.050s      0.745w      1 calls
| build grid                        :      6.650u      0.033s      0.556w      1 calls
| post-process grid                 :      0.300u      0.017s      0.189w      1 calls
DFH: sparsity prep                  :      0.067u      0.000s      0.046w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.031w      1 calls
DFH: initialize()                   :     41.467u      1.967s      6.639w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.031w      9 calls
| DFH: AO Construction              :      6.267u      0.000s      1.052w     28 calls
| DFH: AO-Met. Contraction          :     29.233u      1.700s      3.194w     28 calls
HF: Form core H                     :      0.250u      0.000s      0.027w      1 calls
HF: Form S/X                        :      0.150u      0.067s      0.079w      1 calls
HF: Guess                           :      0.100u      0.150s      0.082w      1 calls
| SAD Guess                         :      0.083u      0.150s      0.081w      1 calls
HF: Form G                          :    329.750u      4.883s     26.397w     13 calls
| RV: Form V                        :    230.417u      1.000s     17.739w     13 calls
| | Properties                      :     79.637p                          69563 calls
| | Functional                      :      4.644p                          69563 calls
| | V_xc                            :     57.404p                          69563 calls
| JK: D                             :      0.033u      0.000s      0.004w     13 calls
| JK: USO2AO                        :      0.000u      0.017s      0.000w     13 calls
| JK: JK                            :     99.300u      3.867s      8.648w     13 calls
| | DFH: compute_JK()               :     99.300u      3.867s      8.647w     13 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     26 calls
| | | DFH: compute_J                :      4.967u      2.517s      0.617w     26 calls
| | | DFH: compute_K                :     94.117u      0.567s      7.340w     26 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.050u      0.000s      0.003w     13 calls
HF: DIIS                            :      1.133u      0.233s      0.602w     12 calls
HF: Form C                          :      2.000u      0.883s      1.038w     12 calls

**************************************************************************************
