
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:19:10 2026
Timers Off: Sun Aug  9 01:19:24 2026

Wall Time:       13.20 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.067u      0.000s      0.057w      1 calls
build grid                          :      0.050u      0.000s      0.041w      1 calls
post-process grid                   :      0.017u      0.000s      0.015w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.037w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.044w      3 calls
DFH: initialize()                   :      0.400u      0.033s      0.323w      1 calls
DFH: AO Construction                :      0.150u      0.000s      0.122w      1 calls
DFH: AO-Met. Contraction            :      0.150u      0.017s      0.122w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.009w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.001w      1 calls
HF: Guess                           :      0.033u      0.017s      0.055w      1 calls
SAD Guess                           :      0.033u      0.017s      0.053w      1 calls
HF: Form G                          :      7.067u      2.200s      8.446w      8 calls
RV: Form V                          :      6.767u      2.067s      8.059w      8 calls
Properties                          :      2.517u      1.850s      5.092w   9992 calls
Functional                          :      0.983u      0.017s      0.712w   9992 calls
V_xc                                :      3.200u      0.100s      2.174w   9992 calls
JK: D                               :      0.000u      0.000s      0.001w      8 calls
JK: USO2AO                          :      0.000u      0.000s      0.004w      8 calls
JK: JK                              :      0.267u      0.117s      0.364w      8 calls
DFH: compute_JK()                   :      0.267u      0.117s      0.362w      8 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      8 calls
DFH: compute_J                      :      0.050u      0.100s      0.182w      8 calls
DFH: compute_K                      :      0.200u      0.017s      0.154w      8 calls
JK: AO2USO                          :      0.017u      0.017s      0.006w      8 calls
HF: Form F                          :      0.000u      0.000s      0.001w      8 calls
HF: Form D                          :      0.000u      0.000s      0.000w      8 calls
HF: DIIS                            :      0.917u      0.300s      1.001w      7 calls
HF: Form C                          :      0.000u      0.000s      0.009w      7 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.067u      0.000s      0.057w      1 calls
| build grid                        :      0.050u      0.000s      0.041w      1 calls
| post-process grid                 :      0.017u      0.000s      0.015w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.037w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.027w      1 calls
DFH: initialize()                   :      0.400u      0.033s      0.323w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.017w      2 calls
| DFH: AO Construction              :      0.150u      0.000s      0.122w      1 calls
| DFH: AO-Met. Contraction          :      0.150u      0.017s      0.122w      1 calls
HF: Form core H                     :      0.000u      0.000s      0.009w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.001w      1 calls
HF: Guess                           :      0.033u      0.017s      0.055w      1 calls
| SAD Guess                         :      0.033u      0.017s      0.053w      1 calls
HF: Form G                          :      7.067u      2.200s      8.446w      8 calls
| RV: Form V                        :      6.767u      2.067s      8.059w      8 calls
| | Properties                      :      2.517u      1.850s      5.092w   9992 calls
| | Functional                      :      0.983u      0.017s      0.712w   9992 calls
| | V_xc                            :      3.200u      0.100s      2.174w   9992 calls
| JK: D                             :      0.000u      0.000s      0.001w      8 calls
| JK: USO2AO                        :      0.000u      0.000s      0.004w      8 calls
| JK: JK                            :      0.267u      0.117s      0.364w      8 calls
| | DFH: compute_JK()               :      0.267u      0.117s      0.362w      8 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      8 calls
| | | DFH: compute_J                :      0.050u      0.100s      0.182w      8 calls
| | | DFH: compute_K                :      0.200u      0.017s      0.154w      8 calls
| JK: AO2USO                        :      0.017u      0.017s      0.006w      8 calls
HF: Form F                          :      0.000u      0.000s      0.001w      8 calls
HF: Form D                          :      0.000u      0.000s      0.000w      8 calls
HF: DIIS                            :      0.917u      0.300s      1.001w      7 calls
HF: Form C                          :      0.000u      0.000s      0.009w      7 calls

**************************************************************************************
