
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:26:32 2026
Timers Off: Sun Aug  9 01:27:12 2026

Wall Time:       39.18 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.433u      0.017s      0.304w      1 calls
build grid                          :      0.333u      0.000s      0.235w      1 calls
post-process grid                   :      0.100u      0.017s      0.069w      1 calls
DFH: sparsity prep                  :      0.117u      0.017s      0.087w      1 calls
Libint2ERI::Libint2ERI              :      0.167u      0.017s      0.113w      3 calls
DFH: initialize()                   :      2.767u      0.100s      1.901w      1 calls
DFH: AO Construction                :      0.850u      0.017s      0.589w      1 calls
DFH: AO-Met. Contraction            :      1.450u      0.067s      0.988w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.012w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.000s      0.039w      1 calls
SAD Guess                           :      0.050u      0.000s      0.037w      1 calls
HF: Form G                          :     23.867u      8.967s     32.354w      9 calls
RV: Form V                          :     22.000u      7.700s     28.891w      9 calls
Properties                          :      9.800u      7.333s     20.357w  14652 calls
Functional                          :      1.133u      0.050s      0.931w  14652 calls
V_xc                                :     10.950u      0.167s      7.474w  14652 calls
JK: D                               :      0.000u      0.000s      0.005w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.030w      9 calls
JK: JK                              :      1.817u      1.250s      3.362w      9 calls
DFH: compute_JK()                   :      1.817u      1.233s      3.347w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.350u      1.117s      2.086w      9 calls
DFH: compute_K                      :      1.467u      0.033s      1.080w      9 calls
JK: AO2USO                          :      0.017u      0.000s      0.021w      9 calls
HF: Form F                          :      0.000u      0.000s      0.004w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.667u      0.300s      0.833w      8 calls
HF: Form C                          :      0.050u      0.000s      0.022w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.433u      0.017s      0.304w      1 calls
| build grid                        :      0.333u      0.000s      0.235w      1 calls
| post-process grid                 :      0.100u      0.017s      0.069w      1 calls
DFH: sparsity prep                  :      0.117u      0.017s      0.087w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.017s      0.055w      1 calls
DFH: initialize()                   :      2.767u      0.100s      1.901w      1 calls
| Libint2ERI::Libint2ERI            :      0.083u      0.000s      0.057w      2 calls
| DFH: AO Construction              :      0.850u      0.017s      0.589w      1 calls
| DFH: AO-Met. Contraction          :      1.450u      0.067s      0.988w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.012w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.000s      0.039w      1 calls
| SAD Guess                         :      0.050u      0.000s      0.037w      1 calls
HF: Form G                          :     23.867u      8.967s     32.354w      9 calls
| RV: Form V                        :     22.000u      7.700s     28.891w      9 calls
| | Properties                      :      9.800u      7.333s     20.357w  14652 calls
| | Functional                      :      1.133u      0.050s      0.931w  14652 calls
| | V_xc                            :     10.950u      0.167s      7.474w  14652 calls
| JK: D                             :      0.000u      0.000s      0.005w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.030w      9 calls
| JK: JK                            :      1.817u      1.250s      3.362w      9 calls
| | DFH: compute_JK()               :      1.817u      1.233s      3.347w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.350u      1.117s      2.086w      9 calls
| | | DFH: compute_K                :      1.467u      0.033s      1.080w      9 calls
| JK: AO2USO                        :      0.017u      0.000s      0.021w      9 calls
HF: Form F                          :      0.000u      0.000s      0.004w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.667u      0.300s      0.833w      8 calls
HF: Form C                          :      0.050u      0.000s      0.022w      8 calls

**************************************************************************************
