
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:11:14 2026
Timers Off: Mon Aug 10 18:11:22 2026

Wall Time:        8.27 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.300u      0.017s      0.284w      1 calls
build grid                          :      2.183u      0.000s      0.201w      1 calls
post-process grid                   :      0.117u      0.017s      0.082w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.019w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.026w     10 calls
DFH: initialize()                   :      6.317u      0.617s      1.293w      1 calls
DFH: AO Construction                :      1.067u      0.000s      0.236w     22 calls
DFH: AO-Met. Contraction            :      3.750u      0.483s      0.447w     22 calls
HF: Form core H                     :      0.067u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.018w      1 calls
HF: Guess                           :      0.033u      0.050s      0.026w      1 calls
SAD Guess                           :      0.033u      0.050s      0.025w      1 calls
HF: Form G                          :     66.883u      0.317s      5.187w     11 calls
RV: Form V                          :     54.450u      0.133s      4.153w     11 calls
Properties                          :     16.808p                          42933 calls
Functional                          :      1.701p                          42933 calls
V_xc                                :     14.649p                          42933 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     12.433u      0.167s      1.030w     11 calls
DFH: compute_JK()                   :     12.433u      0.167s      1.030w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.233u      0.017s      0.095w     22 calls
DFH: compute_K                      :     11.200u      0.033s      0.861w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.400u      0.050s      0.282w     10 calls
HF: Form C                          :      0.250u      0.283s      0.170w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.300u      0.017s      0.284w      1 calls
| build grid                        :      2.183u      0.000s      0.201w      1 calls
| post-process grid                 :      0.117u      0.017s      0.082w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.019w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      1 calls
DFH: initialize()                   :      6.317u      0.617s      1.293w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.013w      9 calls
| DFH: AO Construction              :      1.067u      0.000s      0.236w     22 calls
| DFH: AO-Met. Contraction          :      3.750u      0.483s      0.447w     22 calls
HF: Form core H                     :      0.067u      0.017s      0.007w      1 calls
HF: Form S/X                        :      0.017u      0.017s      0.018w      1 calls
HF: Guess                           :      0.033u      0.050s      0.026w      1 calls
| SAD Guess                         :      0.033u      0.050s      0.025w      1 calls
HF: Form G                          :     66.883u      0.317s      5.187w     11 calls
| RV: Form V                        :     54.450u      0.133s      4.153w     11 calls
| | Properties                      :     16.808p                          42933 calls
| | Functional                      :      1.701p                          42933 calls
| | V_xc                            :     14.649p                          42933 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     12.433u      0.167s      1.030w     11 calls
| | DFH: compute_JK()               :     12.433u      0.167s      1.030w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.233u      0.017s      0.095w     22 calls
| | | DFH: compute_K                :     11.200u      0.033s      0.861w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.400u      0.050s      0.282w     10 calls
HF: Form C                          :      0.250u      0.283s      0.170w     10 calls

**************************************************************************************
