
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:32:27 2026
Timers Off: Sun Aug  9 01:32:41 2026

Wall Time:       14.36 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.367u      0.000s      0.219w      1 calls
build grid                          :      0.300u      0.000s      0.179w      1 calls
post-process grid                   :      0.067u      0.000s      0.040w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.026w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.033w      3 calls
DFH: initialize()                   :      1.133u      0.050s      0.721w      1 calls
DFH: AO Construction                :      0.350u      0.017s      0.217w      1 calls
DFH: AO-Met. Contraction            :      0.600u      0.033s      0.391w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.030w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.033u      0.000s      0.016w      1 calls
SAD Guess                           :      0.017u      0.000s      0.015w      1 calls
HF: Form G                          :     17.117u      0.583s     10.631w     10 calls
RV: Form V                          :     15.983u      0.517s      9.898w     10 calls
Properties                          :      7.300u      0.467s      4.531w  20820 calls
Functional                          :      1.133u      0.000s      0.562w  20820 calls
V_xc                                :      7.467u      0.033s      4.763w  20820 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.007w     10 calls
JK: JK                              :      1.100u      0.067s      0.705w     10 calls
DFH: compute_JK()                   :      1.100u      0.067s      0.705w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.167u      0.050s      0.126w     10 calls
DFH: compute_K                      :      0.933u      0.017s      0.565w     10 calls
JK: AO2USO                          :      0.017u      0.000s      0.013w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.367u      0.067s      0.750w      9 calls
HF: Form C                          :      0.050u      0.000s      0.022w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.367u      0.000s      0.219w      1 calls
| build grid                        :      0.300u      0.000s      0.179w      1 calls
| post-process grid                 :      0.067u      0.000s      0.040w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.026w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.017w      1 calls
DFH: initialize()                   :      1.133u      0.050s      0.721w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.016w      2 calls
| DFH: AO Construction              :      0.350u      0.017s      0.217w      1 calls
| DFH: AO-Met. Contraction          :      0.600u      0.033s      0.391w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.030w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.033u      0.000s      0.016w      1 calls
| SAD Guess                         :      0.017u      0.000s      0.015w      1 calls
HF: Form G                          :     17.117u      0.583s     10.631w     10 calls
| RV: Form V                        :     15.983u      0.517s      9.898w     10 calls
| | Properties                      :      7.300u      0.467s      4.531w  20820 calls
| | Functional                      :      1.133u      0.000s      0.562w  20820 calls
| | V_xc                            :      7.467u      0.033s      4.763w  20820 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.007w     10 calls
| JK: JK                            :      1.100u      0.067s      0.705w     10 calls
| | DFH: compute_JK()               :      1.100u      0.067s      0.705w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.167u      0.050s      0.126w     10 calls
| | | DFH: compute_K                :      0.933u      0.017s      0.565w     10 calls
| JK: AO2USO                        :      0.017u      0.000s      0.013w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.367u      0.067s      0.750w      9 calls
HF: Form C                          :      0.050u      0.000s      0.022w      9 calls

**************************************************************************************
