
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:11:58 2026
Timers Off: Mon Aug 10 19:12:23 2026

Wall Time:       25.55 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      4.967u      0.017s      0.537w      1 calls
build grid                          :      4.767u      0.017s      0.408w      1 calls
post-process grid                   :      0.200u      0.000s      0.129w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.030w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.017s      0.043w     10 calls
DFH: initialize()                   :     15.917u      1.250s      2.826w      1 calls
DFH: AO Construction                :      2.417u      0.000s      0.499w     28 calls
DFH: AO-Met. Contraction            :     10.533u      1.050s      1.149w     28 calls
HF: Form core H                     :      0.183u      0.000s      0.017w      1 calls
HF: Form S/X                        :      0.083u      0.050s      0.046w      1 calls
HF: Guess                           :      0.050u      0.050s      0.038w      1 calls
SAD Guess                           :      0.050u      0.050s      0.037w      1 calls
HF: Form G                          :    241.967u      1.583s     19.542w     12 calls
RV: Form V                          :    193.900u      0.933s     15.376w     12 calls
Properties                          :     67.868p                          61668 calls
Functional                          :      4.544p                          61668 calls
V_xc                                :     50.405p                          61668 calls
JK: D                               :      0.050u      0.000s      0.003w     12 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     12 calls
JK: JK                              :     48.017u      0.633s      4.156w     12 calls
DFH: compute_JK()                   :     48.017u      0.633s      4.156w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      3.317u      0.050s      0.272w     24 calls
DFH: compute_K                      :     44.600u      0.283s      3.620w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.033u      0.000s      0.002w     12 calls
HF: DIIS                            :      0.983u      0.217s      0.510w     11 calls
HF: Form C                          :      1.333u      0.733s      0.754w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      4.967u      0.017s      0.537w      1 calls
| build grid                        :      4.767u      0.017s      0.408w      1 calls
| post-process grid                 :      0.200u      0.000s      0.129w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.030w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.021w      1 calls
DFH: initialize()                   :     15.917u      1.250s      2.826w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.017s      0.023w      9 calls
| DFH: AO Construction              :      2.417u      0.000s      0.499w     28 calls
| DFH: AO-Met. Contraction          :     10.533u      1.050s      1.149w     28 calls
HF: Form core H                     :      0.183u      0.000s      0.017w      1 calls
HF: Form S/X                        :      0.083u      0.050s      0.046w      1 calls
HF: Guess                           :      0.050u      0.050s      0.038w      1 calls
| SAD Guess                         :      0.050u      0.050s      0.037w      1 calls
HF: Form G                          :    241.967u      1.583s     19.542w     12 calls
| RV: Form V                        :    193.900u      0.933s     15.376w     12 calls
| | Properties                      :     67.868p                          61668 calls
| | Functional                      :      4.544p                          61668 calls
| | V_xc                            :     50.405p                          61668 calls
| JK: D                             :      0.050u      0.000s      0.003w     12 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     12 calls
| JK: JK                            :     48.017u      0.633s      4.156w     12 calls
| | DFH: compute_JK()               :     48.017u      0.633s      4.156w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      3.317u      0.050s      0.272w     24 calls
| | | DFH: compute_K                :     44.600u      0.283s      3.620w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.033u      0.000s      0.002w     12 calls
HF: DIIS                            :      0.983u      0.217s      0.510w     11 calls
HF: Form C                          :      1.333u      0.733s      0.754w     11 calls

**************************************************************************************
