
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:26:21 2026
Timers Off: Sun Aug  9 01:26:32 2026

Wall Time:       10.91 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.217u      0.017s      0.158w      1 calls
build grid                          :      0.150u      0.000s      0.112w      1 calls
post-process grid                   :      0.067u      0.017s      0.046w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.030w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.000s      0.035w      3 calls
DFH: initialize()                   :      0.417u      0.017s      0.303w      1 calls
DFH: AO Construction                :      0.150u      0.000s      0.109w      1 calls
DFH: AO-Met. Contraction            :      0.167u      0.000s      0.110w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.017s      0.042w      1 calls
SAD Guess                           :      0.050u      0.017s      0.040w      1 calls
HF: Form G                          :     10.000u      0.233s      6.827w      8 calls
RV: Form V                          :      9.650u      0.217s      6.597w      8 calls
Properties                          :      4.150u      0.117s      2.761w   9672 calls
Functional                          :      1.150u      0.033s      0.786w   9672 calls
V_xc                                :      4.283u      0.033s      3.001w   9672 calls
JK: D                               :      0.000u      0.000s      0.000w      8 calls
JK: USO2AO                          :      0.000u      0.000s      0.003w      8 calls
JK: JK                              :      0.333u      0.017s      0.218w      8 calls
DFH: compute_JK()                   :      0.333u      0.017s      0.218w      8 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      8 calls
DFH: compute_J                      :      0.083u      0.017s      0.061w      8 calls
DFH: compute_K                      :      0.250u      0.000s      0.153w      8 calls
JK: AO2USO                          :      0.000u      0.000s      0.005w      8 calls
HF: Form F                          :      0.000u      0.000s      0.000w      8 calls
HF: Form D                          :      0.000u      0.000s      0.000w      8 calls
HF: DIIS                            :      0.917u      0.183s      0.812w      7 calls
HF: Form C                          :      0.000u      0.000s      0.007w      7 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.217u      0.017s      0.158w      1 calls
| build grid                        :      0.150u      0.000s      0.112w      1 calls
| post-process grid                 :      0.067u      0.017s      0.046w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.030w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.021w      1 calls
DFH: initialize()                   :      0.417u      0.017s      0.303w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.014w      2 calls
| DFH: AO Construction              :      0.150u      0.000s      0.109w      1 calls
| DFH: AO-Met. Contraction          :      0.167u      0.000s      0.110w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.017s      0.042w      1 calls
| SAD Guess                         :      0.050u      0.017s      0.040w      1 calls
HF: Form G                          :     10.000u      0.233s      6.827w      8 calls
| RV: Form V                        :      9.650u      0.217s      6.597w      8 calls
| | Properties                      :      4.150u      0.117s      2.761w   9672 calls
| | Functional                      :      1.150u      0.033s      0.786w   9672 calls
| | V_xc                            :      4.283u      0.033s      3.001w   9672 calls
| JK: D                             :      0.000u      0.000s      0.000w      8 calls
| JK: USO2AO                        :      0.000u      0.000s      0.003w      8 calls
| JK: JK                            :      0.333u      0.017s      0.218w      8 calls
| | DFH: compute_JK()               :      0.333u      0.017s      0.218w      8 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      8 calls
| | | DFH: compute_J                :      0.083u      0.017s      0.061w      8 calls
| | | DFH: compute_K                :      0.250u      0.000s      0.153w      8 calls
| JK: AO2USO                        :      0.000u      0.000s      0.005w      8 calls
HF: Form F                          :      0.000u      0.000s      0.000w      8 calls
HF: Form D                          :      0.000u      0.000s      0.000w      8 calls
HF: DIIS                            :      0.917u      0.183s      0.812w      7 calls
HF: Form C                          :      0.000u      0.000s      0.007w      7 calls

**************************************************************************************
