
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:21:13 2026
Timers Off: Sun Aug  9 16:21:19 2026

Wall Time:        5.60 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.433u      0.017s      0.071w      1 calls
build grid                          :      0.383u      0.017s      0.041w      1 calls
post-process grid                   :      0.050u      0.000s      0.031w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.033w     10 calls
DFH: initialize()                   :      2.267u      0.117s      0.296w      1 calls
DFH: AO Construction                :      0.633u      0.017s      0.051w      1 calls
DFH: AO-Met. Contraction            :      1.317u      0.050s      0.115w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.023w      1 calls
SAD Guess                           :      0.017u      0.033s      0.022w      1 calls
HF: Form G                          :     52.033u      0.167s      4.013w     11 calls
RV: Form V                          :     47.617u      0.133s      3.631w     11 calls
Properties                          :     11.771p                          24552 calls
Functional                          :      1.278p                          24552 calls
V_xc                                :     15.855p                          24552 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.033u      0.000s      0.009w     11 calls
JK: JK                              :      4.250u      0.033s      0.350w     11 calls
DFH: compute_JK()                   :      4.250u      0.033s      0.350w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.683u      0.017s      0.052w     11 calls
DFH: compute_K                      :      3.550u      0.000s      0.275w     11 calls
JK: AO2USO                          :      0.100u      0.000s      0.015w     11 calls
HF: Form F                          :      0.017u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.383u      0.117s      0.273w     10 calls
HF: Form C                          :      0.083u      0.000s      0.024w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.433u      0.017s      0.071w      1 calls
| build grid                        :      0.383u      0.017s      0.041w      1 calls
| post-process grid                 :      0.050u      0.000s      0.031w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.017w      1 calls
DFH: initialize()                   :      2.267u      0.117s      0.296w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.016w      9 calls
| DFH: AO Construction              :      0.633u      0.017s      0.051w      1 calls
| DFH: AO-Met. Contraction          :      1.317u      0.050s      0.115w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.006w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.023w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.022w      1 calls
HF: Form G                          :     52.033u      0.167s      4.013w     11 calls
| RV: Form V                        :     47.617u      0.133s      3.631w     11 calls
| | Properties                      :     11.771p                          24552 calls
| | Functional                      :      1.278p                          24552 calls
| | V_xc                            :     15.855p                          24552 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.033u      0.000s      0.009w     11 calls
| JK: JK                            :      4.250u      0.033s      0.350w     11 calls
| | DFH: compute_JK()               :      4.250u      0.033s      0.350w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.683u      0.017s      0.052w     11 calls
| | | DFH: compute_K                :      3.550u      0.000s      0.275w     11 calls
| JK: AO2USO                        :      0.100u      0.000s      0.015w     11 calls
HF: Form F                          :      0.017u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.383u      0.117s      0.273w     10 calls
HF: Form C                          :      0.083u      0.000s      0.024w     10 calls

**************************************************************************************
