
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:13:49 2026
Timers Off: Mon Aug 10 19:14:48 2026

Wall Time:       59.01 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     10.317u      0.050s      1.069w      1 calls
build grid                          :      9.883u      0.033s      0.803w      1 calls
post-process grid                   :      0.433u      0.017s      0.265w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.000s      0.088w     10 calls
JK: (A|Q)^-1                        :     10.100u      0.517s      4.147w      1 calls
JK: (A|mn)                          :      9.033u      0.250s      0.797w      1 calls
JK: (Q|mn)                          :     56.217u      0.200s      5.399w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.567s      0.449w      1 calls
HF: Form core H                     :      0.350u      0.017s      0.031w      1 calls
HF: Form S/X                        :      0.200u      0.067s      0.101w      1 calls
HF: Guess                           :      0.117u      0.100s      0.074w      1 calls
SAD Guess                           :      0.117u      0.100s      0.072w      1 calls
HF: Form G                          :    470.933u      8.850s     42.724w     13 calls
RV: Form V                          :    236.917u      1.183s     20.265w     13 calls
Properties                          :     90.605p                          76063 calls
Functional                          :      6.160p                          76063 calls
V_xc                                :     64.683p                          76063 calls
JK: D                               :      0.083u      0.017s      0.008w     13 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     13 calls
JK: JK                              :    233.900u      7.650s     22.443w     13 calls
JK: (Q|mn) Read                     :      0.067u      3.550s      2.238w     26 calls
JK: J                               :      4.583u      0.417s      0.475w     26 calls
JK: J1                              :      2.500u      0.417s      0.270w     26 calls
JK: J2                              :      2.050u      0.000s      0.195w     26 calls
JK: K                               :    229.233u      2.900s     19.285w     26 calls
JK: K1                              :    113.183u      2.067s      9.279w     26 calls
JK: K2                              :    116.050u      0.833s     10.004w     26 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.033s      0.002w     13 calls
HF: Form D                          :      0.050u      0.000s      0.005w     13 calls
HF: DIIS                            :      1.483u      0.267s      0.751w     12 calls
HF: Form C                          :      3.000u      1.100s      1.509w     12 calls

--------------------------------------------------------------------------------------
V: Grid                             :     10.317u      0.050s      1.069w      1 calls
| build grid                        :      9.883u      0.033s      0.803w      1 calls
| post-process grid                 :      0.433u      0.017s      0.265w      1 calls
Libint2ERI::Libint2ERI              :      0.133u      0.000s      0.086w      2 calls
JK: (A|Q)^-1                        :     10.100u      0.517s      4.147w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      8 calls
JK: (A|mn)                          :      9.033u      0.250s      0.797w      1 calls
JK: (Q|mn)                          :     56.217u      0.200s      5.399w      1 calls
JK: (Q|mn) Write                    :      0.017u      0.567s      0.449w      1 calls
HF: Form core H                     :      0.350u      0.017s      0.031w      1 calls
HF: Form S/X                        :      0.200u      0.067s      0.101w      1 calls
HF: Guess                           :      0.117u      0.100s      0.074w      1 calls
| SAD Guess                         :      0.117u      0.100s      0.072w      1 calls
HF: Form G                          :    470.933u      8.850s     42.724w     13 calls
| RV: Form V                        :    236.917u      1.183s     20.265w     13 calls
| | Properties                      :     90.605p                          76063 calls
| | Functional                      :      6.160p                          76063 calls
| | V_xc                            :     64.683p                          76063 calls
| JK: D                             :      0.083u      0.017s      0.008w     13 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     13 calls
| JK: JK                            :    233.900u      7.650s     22.443w     13 calls
| | JK: (Q|mn) Read                 :      0.067u      3.550s      2.238w     26 calls
| | JK: J                           :      4.583u      0.417s      0.475w     26 calls
| | | JK: J1                        :      2.500u      0.417s      0.270w     26 calls
| | | JK: J2                        :      2.050u      0.000s      0.195w     26 calls
| | JK: K                           :    229.233u      2.900s     19.285w     26 calls
| | | JK: K1                        :    113.183u      2.067s      9.279w     26 calls
| | | JK: K2                        :    116.050u      0.833s     10.004w     26 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.033s      0.002w     13 calls
HF: Form D                          :      0.050u      0.000s      0.005w     13 calls
HF: DIIS                            :      1.483u      0.267s      0.751w     12 calls
HF: Form C                          :      3.000u      1.100s      1.509w     12 calls

**************************************************************************************
