
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 19:15:06 2026
Timers Off: Mon Aug 10 19:15:19 2026

Wall Time:       12.89 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.267u      0.017s      0.278w      1 calls
build grid                          :      2.133u      0.000s      0.193w      1 calls
post-process grid                   :      0.133u      0.017s      0.084w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.022w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.000s      0.030w     10 calls
DFH: initialize()                   :      9.017u      0.533s      1.597w      1 calls
DFH: AO Construction                :      1.533u      0.033s      0.255w     20 calls
DFH: AO-Met. Contraction            :      5.600u      0.350s      0.596w     20 calls
HF: Form core H                     :      0.133u      0.000s      0.015w      1 calls
HF: Form S/X                        :      0.017u      0.033s      0.013w      1 calls
HF: Guess                           :      0.067u      0.083s      0.050w      1 calls
SAD Guess                           :      0.067u      0.067s      0.049w      1 calls
HF: Form G                          :    108.783u      0.850s      9.190w     11 calls
RV: Form V                          :     86.133u      0.500s      7.119w     11 calls
Properties                          :     29.335p                          43538 calls
Functional                          :      3.436p                          43538 calls
V_xc                                :     23.750p                          43538 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.117u      0.000s      0.018w     11 calls
JK: JK                              :     22.267u      0.283s      2.013w     11 calls
DFH: compute_JK()                   :     22.267u      0.283s      2.013w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      1.800u      0.017s      0.151w     22 calls
DFH: compute_K                      :     20.433u      0.083s      1.731w     22 calls
JK: AO2USO                          :      0.183u      0.033s      0.022w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.783u      0.217s      0.511w     10 calls
HF: Form C                          :      0.183u      0.200s      0.142w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.267u      0.017s      0.278w      1 calls
| build grid                        :      2.133u      0.000s      0.193w      1 calls
| post-process grid                 :      0.133u      0.017s      0.084w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.022w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.015w      1 calls
DFH: initialize()                   :      9.017u      0.533s      1.597w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.015w      9 calls
| DFH: AO Construction              :      1.533u      0.033s      0.255w     20 calls
| DFH: AO-Met. Contraction          :      5.600u      0.350s      0.596w     20 calls
HF: Form core H                     :      0.133u      0.000s      0.015w      1 calls
HF: Form S/X                        :      0.017u      0.033s      0.013w      1 calls
HF: Guess                           :      0.067u      0.083s      0.050w      1 calls
| SAD Guess                         :      0.067u      0.067s      0.049w      1 calls
HF: Form G                          :    108.783u      0.850s      9.190w     11 calls
| RV: Form V                        :     86.133u      0.500s      7.119w     11 calls
| | Properties                      :     29.335p                          43538 calls
| | Functional                      :      3.436p                          43538 calls
| | V_xc                            :     23.750p                          43538 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.117u      0.000s      0.018w     11 calls
| JK: JK                            :     22.267u      0.283s      2.013w     11 calls
| | DFH: compute_JK()               :     22.267u      0.283s      2.013w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      1.800u      0.017s      0.151w     22 calls
| | | DFH: compute_K                :     20.433u      0.083s      1.731w     22 calls
| JK: AO2USO                        :      0.183u      0.033s      0.022w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.783u      0.217s      0.511w     10 calls
HF: Form C                          :      0.183u      0.200s      0.142w     10 calls

**************************************************************************************
