
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 11:06:30 2026
Timers Off: Sun Aug  9 11:08:47 2026

Wall Time:      137.10 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      7.017u      0.033s      0.748w      1 calls
build grid                          :      6.767u      0.017s      0.592w      1 calls
post-process grid                   :      0.250u      0.017s      0.156w      1 calls
DFH: sparsity prep                  :      0.350u      0.000s      0.211w      1 calls
Libint2ERI::Libint2ERI              :      0.700u      0.000s      0.415w     11 calls
JK: (A|Q)^-1                        :      5.433u      2.017s      2.058w      1 calls
JK: (A|mn)                          :     13.400u      0.267s      1.031w      2 calls
JK: (Q|mn)                          :     97.267u      0.183s      7.759w      2 calls
JK: (Q|mn) Write                    :      0.033u      2.017s      1.217w      2 calls
HF: Form core H                     :      0.483u      0.017s      0.043w      1 calls
HF: Form S/X                        :      0.583u      0.100s      0.238w      1 calls
HF: Guess                           :      0.167u      0.050s      0.056w      1 calls
SAD Guess                           :      0.167u      0.050s      0.055w      1 calls
HF: Form G                          :   1379.017u     18.033s    115.166w     15 calls
RV: Form V                          :    900.550u      2.600s     69.964w     15 calls
Properties                          :    297.490p                          83895 calls
Functional                          :      5.727p                          83895 calls
V_xc                                :    255.734p                          83895 calls
JK: D                               :      0.117u      0.000s      0.012w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     15 calls
JK: JK                              :    478.300u     15.433s     45.173w     15 calls
JK: (Q|mn) Read                     :      0.167u     10.267s      6.272w     31 calls
JK: J                               :     11.783u      0.433s      1.138w     31 calls
JK: J1                              :      6.067u      0.367s      0.590w     31 calls
JK: J2                              :      5.683u      0.067s      0.521w     31 calls
JK: K                               :    466.283u      3.317s     36.896w     31 calls
JK: K1                              :    283.850u      2.317s     22.501w     31 calls
JK: K2                              :    182.433u      1.000s     14.391w     31 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.004w     15 calls
HF: Form D                          :      0.050u      0.000s      0.009w     15 calls
HF: DIIS                            :      4.150u      0.433s      0.988w     14 calls
HF: Form C                          :     10.717u      1.750s      4.682w     14 calls

--------------------------------------------------------------------------------------
V: Grid                             :      7.017u      0.033s      0.748w      1 calls
| build grid                        :      6.767u      0.017s      0.592w      1 calls
| post-process grid                 :      0.250u      0.017s      0.156w      1 calls
DFH: sparsity prep                  :      0.350u      0.000s      0.211w      1 calls
| Libint2ERI::Libint2ERI            :      0.233u      0.000s      0.140w      1 calls
Libint2ERI::Libint2ERI              :      0.467u      0.000s      0.274w      2 calls
JK: (A|Q)^-1                        :      5.433u      2.017s      2.058w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      8 calls
JK: (A|mn)                          :     13.400u      0.267s      1.031w      2 calls
JK: (Q|mn)                          :     97.267u      0.183s      7.759w      2 calls
JK: (Q|mn) Write                    :      0.033u      2.017s      1.217w      2 calls
HF: Form core H                     :      0.483u      0.017s      0.043w      1 calls
HF: Form S/X                        :      0.583u      0.100s      0.238w      1 calls
HF: Guess                           :      0.167u      0.050s      0.056w      1 calls
| SAD Guess                         :      0.167u      0.050s      0.055w      1 calls
HF: Form G                          :   1379.017u     18.033s    115.166w     15 calls
| RV: Form V                        :    900.550u      2.600s     69.964w     15 calls
| | Properties                      :    297.490p                          83895 calls
| | Functional                      :      5.727p                          83895 calls
| | V_xc                            :    255.734p                          83895 calls
| JK: D                             :      0.117u      0.000s      0.012w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     15 calls
| JK: JK                            :    478.300u     15.433s     45.173w     15 calls
| | JK: (Q|mn) Read                 :      0.167u     10.267s      6.272w     31 calls
| | JK: J                           :     11.783u      0.433s      1.138w     31 calls
| | | JK: J1                        :      6.067u      0.367s      0.590w     31 calls
| | | JK: J2                        :      5.683u      0.067s      0.521w     31 calls
| | JK: K                           :    466.283u      3.317s     36.896w     31 calls
| | | JK: K1                        :    283.850u      2.317s     22.501w     31 calls
| | | JK: K2                        :    182.433u      1.000s     14.391w     31 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.004w     15 calls
HF: Form D                          :      0.050u      0.000s      0.009w     15 calls
HF: DIIS                            :      4.150u      0.433s      0.988w     14 calls
HF: Form C                          :     10.717u      1.750s      4.682w     14 calls

**************************************************************************************
