
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:33:30 2026
Timers Off: Mon Aug 10 18:33:32 2026

Wall Time:        2.21 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.433u      0.017s      0.073w      1 calls
build grid                          :      0.383u      0.017s      0.042w      1 calls
post-process grid                   :      0.050u      0.000s      0.030w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.006w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.008w     10 calls
DFH: initialize()                   :      0.817u      0.083s      0.166w      1 calls
DFH: AO Construction                :      0.233u      0.000s      0.018w      1 calls
DFH: AO-Met. Contraction            :      0.333u      0.017s      0.030w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
SAD Guess                           :      0.017u      0.033s      0.016w      1 calls
HF: Form G                          :     13.017u      0.067s      1.008w     11 calls
RV: Form V                          :     12.017u      0.017s      0.912w     11 calls
Properties                          :      2.518p                          24618 calls
Functional                          :      0.855p                          24618 calls
V_xc                                :      3.875p                          24618 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.003w     11 calls
JK: JK                              :      1.000u      0.033s      0.085w     11 calls
DFH: compute_JK()                   :      1.000u      0.033s      0.085w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.183u      0.000s      0.016w     11 calls
DFH: compute_K                      :      0.817u      0.017s      0.065w     11 calls
JK: AO2USO                          :      0.000u      0.017s      0.004w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.300u      0.050s      0.209w     10 calls
HF: Form C                          :      0.067u      0.000s      0.010w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.433u      0.017s      0.073w      1 calls
| build grid                        :      0.383u      0.017s      0.042w      1 calls
| post-process grid                 :      0.050u      0.000s      0.030w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.006w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.004w      1 calls
DFH: initialize()                   :      0.817u      0.083s      0.166w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.004w      9 calls
| DFH: AO Construction              :      0.233u      0.000s      0.018w      1 calls
| DFH: AO-Met. Contraction          :      0.333u      0.017s      0.030w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.016w      1 calls
HF: Form G                          :     13.017u      0.067s      1.008w     11 calls
| RV: Form V                        :     12.017u      0.017s      0.912w     11 calls
| | Properties                      :      2.518p                          24618 calls
| | Functional                      :      0.855p                          24618 calls
| | V_xc                            :      3.875p                          24618 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.003w     11 calls
| JK: JK                            :      1.000u      0.033s      0.085w     11 calls
| | DFH: compute_JK()               :      1.000u      0.033s      0.085w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.183u      0.000s      0.016w     11 calls
| | | DFH: compute_K                :      0.817u      0.017s      0.065w     11 calls
| JK: AO2USO                        :      0.000u      0.017s      0.004w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.300u      0.050s      0.209w     10 calls
HF: Form C                          :      0.067u      0.000s      0.010w     10 calls

**************************************************************************************
