
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:20:18 2026
Timers Off: Sun Aug  9 16:20:21 2026

Wall Time:        3.59 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.233u      0.000s      0.049w      1 calls
build grid                          :      0.200u      0.000s      0.026w      1 calls
post-process grid                   :      0.033u      0.000s      0.023w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.017w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.023w     10 calls
DFH: initialize()                   :      1.083u      0.083s      0.158w      1 calls
DFH: AO Construction                :      0.350u      0.000s      0.028w      1 calls
DFH: AO-Met. Contraction            :      0.583u      0.033s      0.052w      1 calls
HF: Form core H                     :      0.033u      0.017s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w      1 calls
HF: Guess                           :      0.033u      0.033s      0.020w      1 calls
SAD Guess                           :      0.033u      0.033s      0.020w      1 calls
HF: Form G                          :     29.083u      0.150s      2.256w     11 calls
RV: Form V                          :     27.133u      0.083s      2.078w     11 calls
Properties                          :      6.133p                          19822 calls
Functional                          :      0.948p                          19822 calls
V_xc                                :      9.456p                          19822 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.050u      0.000s      0.005w     11 calls
JK: JK                              :      1.850u      0.017s      0.156w     11 calls
DFH: compute_JK()                   :      1.850u      0.017s      0.156w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.367u      0.000s      0.030w     11 calls
DFH: compute_K                      :      1.483u      0.000s      0.113w     11 calls
JK: AO2USO                          :      0.033u      0.017s      0.009w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.350u      0.067s      0.272w     10 calls
HF: Form C                          :      0.150u      0.100s      0.059w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.233u      0.000s      0.049w      1 calls
| build grid                        :      0.200u      0.000s      0.026w      1 calls
| post-process grid                 :      0.033u      0.000s      0.023w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.017w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      1 calls
DFH: initialize()                   :      1.083u      0.083s      0.158w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      9 calls
| DFH: AO Construction              :      0.350u      0.000s      0.028w      1 calls
| DFH: AO-Met. Contraction          :      0.583u      0.033s      0.052w      1 calls
HF: Form core H                     :      0.033u      0.017s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w      1 calls
HF: Guess                           :      0.033u      0.033s      0.020w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.020w      1 calls
HF: Form G                          :     29.083u      0.150s      2.256w     11 calls
| RV: Form V                        :     27.133u      0.083s      2.078w     11 calls
| | Properties                      :      6.133p                          19822 calls
| | Functional                      :      0.948p                          19822 calls
| | V_xc                            :      9.456p                          19822 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.050u      0.000s      0.005w     11 calls
| JK: JK                            :      1.850u      0.017s      0.156w     11 calls
| | DFH: compute_JK()               :      1.850u      0.017s      0.156w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.367u      0.000s      0.030w     11 calls
| | | DFH: compute_K                :      1.483u      0.000s      0.113w     11 calls
| JK: AO2USO                        :      0.033u      0.017s      0.009w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.350u      0.067s      0.272w     10 calls
HF: Form C                          :      0.150u      0.100s      0.059w     10 calls

**************************************************************************************
