
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:10:03 2026
Timers Off: Sun Aug  9 16:10:28 2026

Wall Time:       25.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      2.333u      0.017s      0.287w      1 calls
build grid                          :      2.183u      0.000s      0.199w      1 calls
post-process grid                   :      0.150u      0.017s      0.087w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
Libint2ERI::Libint2ERI              :      0.200u      0.000s      0.121w     10 calls
DFH: initialize()                   :     19.167u      2.617s      2.908w      1 calls
DFH: AO Construction                :      3.383u      0.017s      0.703w     30 calls
DFH: AO-Met. Contraction            :     14.183u      2.467s      1.547w     30 calls
HF: Form core H                     :      0.200u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.200u      0.083s      0.097w      1 calls
HF: Guess                           :      0.083u      0.050s      0.039w      1 calls
SAD Guess                           :      0.083u      0.050s      0.038w      1 calls
HF: Form G                          :    250.567u      0.717s     19.195w     11 calls
RV: Form V                          :    204.383u      0.400s     15.537w     11 calls
Properties                          :     67.013p                          42768 calls
Functional                          :      2.312p                          42768 calls
V_xc                                :     54.674p                          42768 calls
JK: D                               :      0.033u      0.000s      0.003w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     46.150u      0.317s      3.649w     11 calls
DFH: compute_JK()                   :     46.150u      0.317s      3.649w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      4.017u      0.017s      0.310w     22 calls
DFH: compute_K                      :     42.067u      0.067s      3.194w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.033u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.117u      0.133s      0.404w     10 calls
HF: Form C                          :      2.217u      0.800s      1.121w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      2.333u      0.017s      0.287w      1 calls
| build grid                        :      2.183u      0.000s      0.199w      1 calls
| post-process grid                 :      0.150u      0.017s      0.087w      1 calls
DFH: sparsity prep                  :      0.150u      0.000s      0.092w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.061w      1 calls
DFH: initialize()                   :     19.167u      2.617s      2.908w      1 calls
| Libint2ERI::Libint2ERI            :      0.100u      0.000s      0.060w      9 calls
| DFH: AO Construction              :      3.383u      0.017s      0.703w     30 calls
| DFH: AO-Met. Contraction          :     14.183u      2.467s      1.547w     30 calls
HF: Form core H                     :      0.200u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.200u      0.083s      0.097w      1 calls
HF: Guess                           :      0.083u      0.050s      0.039w      1 calls
| SAD Guess                         :      0.083u      0.050s      0.038w      1 calls
HF: Form G                          :    250.567u      0.717s     19.195w     11 calls
| RV: Form V                        :    204.383u      0.400s     15.537w     11 calls
| | Properties                      :     67.013p                          42768 calls
| | Functional                      :      2.312p                          42768 calls
| | V_xc                            :     54.674p                          42768 calls
| JK: D                             :      0.033u      0.000s      0.003w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     46.150u      0.317s      3.649w     11 calls
| | DFH: compute_JK()               :     46.150u      0.317s      3.649w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      4.017u      0.017s      0.310w     22 calls
| | | DFH: compute_K                :     42.067u      0.067s      3.194w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.033u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.117u      0.133s      0.404w     10 calls
HF: Form C                          :      2.217u      0.800s      1.121w     10 calls

**************************************************************************************
