
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 20:22:52 2026
Timers Off: Mon Aug 10 20:23:22 2026

Wall Time:       29.64 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      4.367u      0.033s      0.495w      1 calls
build grid                          :      4.133u      0.033s      0.346w      1 calls
post-process grid                   :      0.233u      0.000s      0.149w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.027w      1 calls
Libint2ERI::Libint2ERI              :      0.067u      0.017s      0.038w     10 calls
DFH: initialize()                   :     18.100u      1.133s      3.470w      1 calls
DFH: AO Construction                :      3.650u      0.050s      0.814w     25 calls
DFH: AO-Met. Contraction            :     11.983u      0.900s      1.554w     25 calls
HF: Form core H                     :      0.183u      0.000s      0.023w      1 calls
HF: Form S/X                        :      0.100u      0.067s      0.056w      1 calls
HF: Guess                           :      0.067u      0.067s      0.045w      1 calls
SAD Guess                           :      0.067u      0.067s      0.043w      1 calls
HF: Form G                          :    242.000u      1.517s     22.818w     11 calls
RV: Form V                          :    206.417u      1.117s     19.280w     11 calls
Properties                          :     89.418p                          51755 calls
Functional                          :      5.501p                          51755 calls
V_xc                                :     58.644p                          51755 calls
JK: D                               :      0.183u      0.017s      0.022w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.004w     11 calls
JK: JK                              :     35.400u      0.350s      3.504w     11 calls
DFH: compute_JK()                   :     35.400u      0.350s      3.504w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     22 calls
DFH: compute_J                      :      3.367u      0.067s      0.321w     22 calls
DFH: compute_K                      :     31.967u      0.117s      3.015w     22 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.017u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.067u      0.217s      0.586w     10 calls
HF: Form C                          :      0.917u      0.567s      0.544w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      4.367u      0.033s      0.495w      1 calls
| build grid                        :      4.133u      0.033s      0.346w      1 calls
| post-process grid                 :      0.233u      0.000s      0.149w      1 calls
DFH: sparsity prep                  :      0.050u      0.000s      0.027w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.019w      1 calls
DFH: initialize()                   :     18.100u      1.133s      3.470w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.017s      0.019w      9 calls
| DFH: AO Construction              :      3.650u      0.050s      0.814w     25 calls
| DFH: AO-Met. Contraction          :     11.983u      0.900s      1.554w     25 calls
HF: Form core H                     :      0.183u      0.000s      0.023w      1 calls
HF: Form S/X                        :      0.100u      0.067s      0.056w      1 calls
HF: Guess                           :      0.067u      0.067s      0.045w      1 calls
| SAD Guess                         :      0.067u      0.067s      0.043w      1 calls
HF: Form G                          :    242.000u      1.517s     22.818w     11 calls
| RV: Form V                        :    206.417u      1.117s     19.280w     11 calls
| | Properties                      :     89.418p                          51755 calls
| | Functional                      :      5.501p                          51755 calls
| | V_xc                            :     58.644p                          51755 calls
| JK: D                             :      0.183u      0.017s      0.022w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.004w     11 calls
| JK: JK                            :     35.400u      0.350s      3.504w     11 calls
| | DFH: compute_JK()               :     35.400u      0.350s      3.504w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     22 calls
| | | DFH: compute_J                :      3.367u      0.067s      0.321w     22 calls
| | | DFH: compute_K                :     31.967u      0.117s      3.015w     22 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.002w     11 calls
HF: Form D                          :      0.017u      0.000s      0.002w     11 calls
HF: DIIS                            :      1.067u      0.217s      0.586w     10 calls
HF: Form C                          :      0.917u      0.567s      0.544w     10 calls

**************************************************************************************
