
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:20:13 2026
Timers Off: Sun Aug  9 16:20:17 2026

Wall Time:        3.73 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.233u      0.000s      0.048w      1 calls
build grid                          :      0.200u      0.000s      0.025w      1 calls
post-process grid                   :      0.033u      0.000s      0.023w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.017w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.023w     10 calls
DFH: initialize()                   :      1.133u      0.083s      0.159w      1 calls
DFH: AO Construction                :      0.350u      0.017s      0.028w      1 calls
DFH: AO-Met. Contraction            :      0.617u      0.033s      0.054w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.004w      1 calls
HF: Guess                           :      0.017u      0.033s      0.021w      1 calls
SAD Guess                           :      0.017u      0.033s      0.020w      1 calls
HF: Form G                          :     30.983u      0.167s      2.403w     12 calls
RV: Form V                          :     28.883u      0.117s      2.205w     12 calls
Properties                          :      6.540p                          21696 calls
Functional                          :      1.033p                          21696 calls
V_xc                                :      9.965p                          21696 calls
JK: D                               :      0.000u      0.000s      0.000w     12 calls
JK: USO2AO                          :      0.017u      0.000s      0.006w     12 calls
JK: JK                              :      1.950u      0.033s      0.174w     12 calls
DFH: compute_JK()                   :      1.950u      0.033s      0.173w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     12 calls
DFH: compute_J                      :      0.400u      0.000s      0.033w     12 calls
DFH: compute_K                      :      1.550u      0.000s      0.126w     12 calls
JK: AO2USO                          :      0.117u      0.000s      0.010w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.000u      0.000s      0.000w     12 calls
HF: DIIS                            :      0.383u      0.117s      0.270w     11 calls
HF: Form C                          :      0.117u      0.067s      0.065w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.233u      0.000s      0.048w      1 calls
| build grid                        :      0.200u      0.000s      0.025w      1 calls
| post-process grid                 :      0.033u      0.000s      0.023w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.017w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      1 calls
DFH: initialize()                   :      1.133u      0.083s      0.159w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      9 calls
| DFH: AO Construction              :      0.350u      0.017s      0.028w      1 calls
| DFH: AO-Met. Contraction          :      0.617u      0.033s      0.054w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.004w      1 calls
HF: Guess                           :      0.017u      0.033s      0.021w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.020w      1 calls
HF: Form G                          :     30.983u      0.167s      2.403w     12 calls
| RV: Form V                        :     28.883u      0.117s      2.205w     12 calls
| | Properties                      :      6.540p                          21696 calls
| | Functional                      :      1.033p                          21696 calls
| | V_xc                            :      9.965p                          21696 calls
| JK: D                             :      0.000u      0.000s      0.000w     12 calls
| JK: USO2AO                        :      0.017u      0.000s      0.006w     12 calls
| JK: JK                            :      1.950u      0.033s      0.174w     12 calls
| | DFH: compute_JK()               :      1.950u      0.033s      0.173w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     12 calls
| | | DFH: compute_J                :      0.400u      0.000s      0.033w     12 calls
| | | DFH: compute_K                :      1.550u      0.000s      0.126w     12 calls
| JK: AO2USO                        :      0.117u      0.000s      0.010w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.000u      0.000s      0.000w     12 calls
HF: DIIS                            :      0.383u      0.117s      0.270w     11 calls
HF: Form C                          :      0.117u      0.067s      0.065w     11 calls

**************************************************************************************
