
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:32:34 2026
Timers Off: Mon Aug 10 18:32:37 2026

Wall Time:        3.20 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.500u      0.000s      0.085w      1 calls
build grid                          :      0.433u      0.000s      0.046w      1 calls
post-process grid                   :      0.067u      0.000s      0.038w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.006w      1 calls
Libint2ERI::Libint2ERI              :      0.017u      0.000s      0.009w     10 calls
DFH: initialize()                   :      0.850u      0.067s      0.180w      1 calls
DFH: AO Construction                :      0.217u      0.017s      0.018w      1 calls
DFH: AO-Met. Contraction            :      0.367u      0.000s      0.031w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.050s      0.024w      1 calls
SAD Guess                           :      0.017u      0.050s      0.023w      1 calls
HF: Form G                          :     20.467u      0.133s      1.599w     10 calls
RV: Form V                          :     19.167u      0.083s      1.473w     10 calls
Properties                          :      4.304p                          22830 calls
Functional                          :      1.333p                          22830 calls
V_xc                                :      6.069p                          22830 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.017s      0.004w     10 calls
JK: JK                              :      1.283u      0.000s      0.110w     10 calls
DFH: compute_JK()                   :      1.283u      0.000s      0.110w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.200u      0.000s      0.016w     10 calls
DFH: compute_K                      :      1.083u      0.000s      0.087w     10 calls
JK: AO2USO                          :      0.017u      0.017s      0.007w     10 calls
HF: Form F                          :      0.017u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.467u      0.083s      0.345w      9 calls
HF: Form C                          :      0.000u      0.000s      0.008w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.500u      0.000s      0.085w      1 calls
| build grid                        :      0.433u      0.000s      0.046w      1 calls
| post-process grid                 :      0.067u      0.000s      0.038w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.006w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.004w      1 calls
DFH: initialize()                   :      0.850u      0.067s      0.180w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.005w      9 calls
| DFH: AO Construction              :      0.217u      0.017s      0.018w      1 calls
| DFH: AO-Met. Contraction          :      0.367u      0.000s      0.031w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.004w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.050s      0.024w      1 calls
| SAD Guess                         :      0.017u      0.050s      0.023w      1 calls
HF: Form G                          :     20.467u      0.133s      1.599w     10 calls
| RV: Form V                        :     19.167u      0.083s      1.473w     10 calls
| | Properties                      :      4.304p                          22830 calls
| | Functional                      :      1.333p                          22830 calls
| | V_xc                            :      6.069p                          22830 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.017s      0.004w     10 calls
| JK: JK                            :      1.283u      0.000s      0.110w     10 calls
| | DFH: compute_JK()               :      1.283u      0.000s      0.110w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.200u      0.000s      0.016w     10 calls
| | | DFH: compute_K                :      1.083u      0.000s      0.087w     10 calls
| JK: AO2USO                        :      0.017u      0.017s      0.007w     10 calls
HF: Form F                          :      0.017u      0.000s      0.001w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.467u      0.083s      0.345w      9 calls
HF: Form C                          :      0.000u      0.000s      0.008w      9 calls

**************************************************************************************
