
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:37:22 2026
Timers Off: Mon Aug 10 18:37:24 2026

Wall Time:        1.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.367u      0.017s      0.059w      1 calls
build grid                          :      0.317u      0.017s      0.032w      1 calls
post-process grid                   :      0.050u      0.000s      0.027w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.004w      1 calls
Libint2ERI::Libint2ERI              :      0.000u      0.000s      0.006w     10 calls
DFH: initialize()                   :      0.517u      0.050s      0.106w      1 calls
DFH: AO Construction                :      0.150u      0.000s      0.012w      1 calls
DFH: AO-Met. Contraction            :      0.200u      0.000s      0.017w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
SAD Guess                           :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :     10.033u      0.083s      0.777w     11 calls
RV: Form V                          :      9.350u      0.050s      0.711w     11 calls
Properties                          :      1.907p                          23375 calls
Functional                          :      0.787p                          23375 calls
V_xc                                :      2.955p                          23375 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     11 calls
JK: JK                              :      0.633u      0.017s      0.057w     11 calls
DFH: compute_JK()                   :      0.633u      0.017s      0.057w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.100u      0.017s      0.010w     11 calls
DFH: compute_K                      :      0.533u      0.000s      0.043w     11 calls
JK: AO2USO                          :      0.017u      0.000s      0.003w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.033s      0.207w     10 calls
HF: Form C                          :      0.017u      0.000s      0.007w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.367u      0.017s      0.059w      1 calls
| build grid                        :      0.317u      0.017s      0.032w      1 calls
| post-process grid                 :      0.050u      0.000s      0.027w      1 calls
DFH: sparsity prep                  :      0.000u      0.000s      0.004w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.003w      1 calls
DFH: initialize()                   :      0.517u      0.050s      0.106w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.003w      9 calls
| DFH: AO Construction              :      0.150u      0.000s      0.012w      1 calls
| DFH: AO-Met. Contraction          :      0.200u      0.000s      0.017w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.003w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :     10.033u      0.083s      0.777w     11 calls
| RV: Form V                        :      9.350u      0.050s      0.711w     11 calls
| | Properties                      :      1.907p                          23375 calls
| | Functional                      :      0.787p                          23375 calls
| | V_xc                            :      2.955p                          23375 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     11 calls
| JK: JK                            :      0.633u      0.017s      0.057w     11 calls
| | DFH: compute_JK()               :      0.633u      0.017s      0.057w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.100u      0.017s      0.010w     11 calls
| | | DFH: compute_K                :      0.533u      0.000s      0.043w     11 calls
| JK: AO2USO                        :      0.017u      0.000s      0.003w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.033s      0.207w     10 calls
HF: Form C                          :      0.017u      0.000s      0.007w     10 calls

**************************************************************************************
