
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:30:38 2026
Timers Off: Sun Aug  9 01:32:05 2026

Wall Time:       86.81 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.983u      0.017s      0.598w      1 calls
build grid                          :      0.850u      0.017s      0.520w      1 calls
post-process grid                   :      0.133u      0.000s      0.078w      1 calls
DFH: sparsity prep                  :      0.233u      0.017s      0.150w      1 calls
Libint2ERI::Libint2ERI              :      0.317u      0.017s      0.197w      3 calls
DFH: initialize()                   :     10.417u      0.517s      8.376w      1 calls
DFH: AO Construction                :      2.433u      0.117s      2.402w      1 calls
DFH: AO-Met. Contraction            :      6.550u      0.367s      4.978w      1 calls
HF: Form core H                     :      0.050u      0.017s      1.143w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.031w      1 calls
HF: Guess                           :      0.050u      0.017s      0.075w      1 calls
SAD Guess                           :      0.050u      0.017s      0.072w      1 calls
HF: Form G                          :     81.800u     16.950s     69.622w     10 calls
RV: Form V                          :     72.150u     14.050s     60.502w     10 calls
Properties                          :     33.817u     13.467s     35.367w  30750 calls
Functional                          :      2.650u      0.017s      1.657w  30750 calls
V_xc                                :     35.500u      0.400s     23.280w  30750 calls
JK: D                               :      0.017u      0.000s      0.002w     10 calls
JK: USO2AO                          :      0.083u      0.000s      0.067w     10 calls
JK: JK                              :      9.317u      2.883s      8.888w     10 calls
DFH: compute_JK()                   :      9.317u      2.883s      8.875w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      1.167u      2.583s      3.302w     10 calls
DFH: compute_K                      :      8.117u      0.150s      5.352w     10 calls
JK: AO2USO                          :      0.150u      0.017s      0.105w     10 calls
HF: Form F                          :      0.000u      0.000s      0.007w     10 calls
HF: Form D                          :      0.000u      0.000s      0.002w     10 calls
HF: DIIS                            :      0.667u      0.250s      1.073w      9 calls
HF: Form C                          :      0.200u      0.000s      0.152w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.983u      0.017s      0.598w      1 calls
| build grid                        :      0.850u      0.017s      0.520w      1 calls
| post-process grid                 :      0.133u      0.000s      0.078w      1 calls
DFH: sparsity prep                  :      0.233u      0.017s      0.150w      1 calls
| Libint2ERI::Libint2ERI            :      0.150u      0.017s      0.102w      1 calls
DFH: initialize()                   :     10.417u      0.517s      8.376w      1 calls
| Libint2ERI::Libint2ERI            :      0.167u      0.000s      0.095w      2 calls
| DFH: AO Construction              :      2.433u      0.117s      2.402w      1 calls
| DFH: AO-Met. Contraction          :      6.550u      0.367s      4.978w      1 calls
HF: Form core H                     :      0.050u      0.017s      1.143w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.031w      1 calls
HF: Guess                           :      0.050u      0.017s      0.075w      1 calls
| SAD Guess                         :      0.050u      0.017s      0.072w      1 calls
HF: Form G                          :     81.800u     16.950s     69.622w     10 calls
| RV: Form V                        :     72.150u     14.050s     60.502w     10 calls
| | Properties                      :     33.817u     13.467s     35.367w  30750 calls
| | Functional                      :      2.650u      0.017s      1.657w  30750 calls
| | V_xc                            :     35.500u      0.400s     23.280w  30750 calls
| JK: D                             :      0.017u      0.000s      0.002w     10 calls
| JK: USO2AO                        :      0.083u      0.000s      0.067w     10 calls
| JK: JK                            :      9.317u      2.883s      8.888w     10 calls
| | DFH: compute_JK()               :      9.317u      2.883s      8.875w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      1.167u      2.583s      3.302w     10 calls
| | | DFH: compute_K                :      8.117u      0.150s      5.352w     10 calls
| JK: AO2USO                        :      0.150u      0.017s      0.105w     10 calls
HF: Form F                          :      0.000u      0.000s      0.007w     10 calls
HF: Form D                          :      0.000u      0.000s      0.002w     10 calls
HF: DIIS                            :      0.667u      0.250s      1.073w      9 calls
HF: Form C                          :      0.200u      0.000s      0.152w      9 calls

**************************************************************************************
