
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:15:26 2026
Timers Off: Mon Aug 10 18:16:03 2026

Wall Time:       37.58 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      6.717u      0.033s      0.784w      1 calls
build grid                          :      6.433u      0.033s      0.606w      1 calls
post-process grid                   :      0.283u      0.000s      0.177w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.045w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.061w     10 calls
DFH: initialize()                   :     41.550u      1.367s      6.636w      1 calls
DFH: AO Construction                :      6.217u      0.033s      1.054w     28 calls
DFH: AO-Met. Contraction            :     29.600u      1.067s      3.185w     28 calls
HF: Form core H                     :      0.300u      0.000s      0.027w      1 calls
HF: Form S/X                        :      0.167u      0.083s      0.090w      1 calls
HF: Guess                           :      0.100u      0.100s      0.065w      1 calls
SAD Guess                           :      0.083u      0.100s      0.063w      1 calls
HF: Form G                          :    334.550u      2.817s     26.815w     13 calls
RV: Form V                          :    233.150u      1.133s     18.241w     13 calls
Properties                          :     82.294p                          69186 calls
Functional                          :      4.814p                          69186 calls
V_xc                                :     58.571p                          69186 calls
JK: D                               :      0.050u      0.017s      0.004w     13 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     13 calls
JK: JK                              :    101.333u      1.650s      8.564w     13 calls
DFH: compute_JK()                   :    101.333u      1.650s      8.563w     13 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     26 calls
DFH: compute_J                      :      5.317u      0.250s      0.445w     26 calls
DFH: compute_K                      :     95.767u      0.750s      7.521w     26 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.050u      0.000s      0.003w     13 calls
HF: DIIS                            :      1.133u      0.250s      0.605w     12 calls
HF: Form C                          :      2.017u      0.883s      1.050w     12 calls

--------------------------------------------------------------------------------------
V: Grid                             :      6.717u      0.033s      0.784w      1 calls
| build grid                        :      6.433u      0.033s      0.606w      1 calls
| post-process grid                 :      0.283u      0.000s      0.177w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.045w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.030w      1 calls
DFH: initialize()                   :     41.550u      1.367s      6.636w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.031w      9 calls
| DFH: AO Construction              :      6.217u      0.033s      1.054w     28 calls
| DFH: AO-Met. Contraction          :     29.600u      1.067s      3.185w     28 calls
HF: Form core H                     :      0.300u      0.000s      0.027w      1 calls
HF: Form S/X                        :      0.167u      0.083s      0.090w      1 calls
HF: Guess                           :      0.100u      0.100s      0.065w      1 calls
| SAD Guess                         :      0.083u      0.100s      0.063w      1 calls
HF: Form G                          :    334.550u      2.817s     26.815w     13 calls
| RV: Form V                        :    233.150u      1.133s     18.241w     13 calls
| | Properties                      :     82.294p                          69186 calls
| | Functional                      :      4.814p                          69186 calls
| | V_xc                            :     58.571p                          69186 calls
| JK: D                             :      0.050u      0.017s      0.004w     13 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     13 calls
| JK: JK                            :    101.333u      1.650s      8.564w     13 calls
| | DFH: compute_JK()               :    101.333u      1.650s      8.563w     13 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     26 calls
| | | DFH: compute_J                :      5.317u      0.250s      0.445w     26 calls
| | | DFH: compute_K                :     95.767u      0.750s      7.521w     26 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     13 calls
HF: Form F                          :      0.000u      0.000s      0.002w     13 calls
HF: Form D                          :      0.050u      0.000s      0.003w     13 calls
HF: DIIS                            :      1.133u      0.250s      0.605w     12 calls
HF: Form C                          :      2.017u      0.883s      1.050w     12 calls

**************************************************************************************
