
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:26:17 2026
Timers Off: Sun Aug  9 01:27:07 2026

Wall Time:       50.18 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.583u      0.000s      0.360w      1 calls
build grid                          :      0.500u      0.000s      0.307w      1 calls
post-process grid                   :      0.083u      0.000s      0.053w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.077w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.000s      0.090w      3 calls
DFH: initialize()                   :      2.700u      0.083s      1.845w      1 calls
DFH: AO Construction                :      0.833u      0.033s      0.569w      1 calls
DFH: AO-Met. Contraction            :      1.483u      0.050s      1.023w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.025w      1 calls
HF: Guess                           :      0.100u      0.017s      0.069w      1 calls
SAD Guess                           :      0.100u      0.017s      0.066w      1 calls
HF: Form G                          :     38.933u      8.400s     42.549w      9 calls
RV: Form V                          :     36.983u      7.333s     39.483w      9 calls
Properties                          :     16.833u      6.983s     25.405w  20214 calls
Functional                          :      1.983u      0.033s      1.510w  20214 calls
V_xc                                :     18.017u      0.233s     12.389w  20214 calls
JK: D                               :      0.000u      0.017s      0.008w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      1.950u      1.033s      3.037w      9 calls
DFH: compute_JK()                   :      1.950u      1.033s      3.028w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.333u      0.950s      1.625w      9 calls
DFH: compute_K                      :      1.617u      0.033s      1.369w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.003w      9 calls
HF: Form D                          :      0.000u      0.017s      0.001w      9 calls
HF: DIIS                            :      0.983u      0.250s      0.935w      8 calls
HF: Form C                          :      0.233u      0.000s      0.152w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.583u      0.000s      0.360w      1 calls
| build grid                        :      0.500u      0.000s      0.307w      1 calls
| post-process grid                 :      0.083u      0.000s      0.053w      1 calls
DFH: sparsity prep                  :      0.083u      0.000s      0.077w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.059w      1 calls
DFH: initialize()                   :      2.700u      0.083s      1.845w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.031w      2 calls
| DFH: AO Construction              :      0.833u      0.033s      0.569w      1 calls
| DFH: AO-Met. Contraction          :      1.483u      0.050s      1.023w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.019w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.025w      1 calls
HF: Guess                           :      0.100u      0.017s      0.069w      1 calls
| SAD Guess                         :      0.100u      0.017s      0.066w      1 calls
HF: Form G                          :     38.933u      8.400s     42.549w      9 calls
| RV: Form V                        :     36.983u      7.333s     39.483w      9 calls
| | Properties                      :     16.833u      6.983s     25.405w  20214 calls
| | Functional                      :      1.983u      0.033s      1.510w  20214 calls
| | V_xc                            :     18.017u      0.233s     12.389w  20214 calls
| JK: D                             :      0.000u      0.017s      0.008w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      1.950u      1.033s      3.037w      9 calls
| | DFH: compute_JK()               :      1.950u      1.033s      3.028w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.333u      0.950s      1.625w      9 calls
| | | DFH: compute_K                :      1.617u      0.033s      1.369w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.003w      9 calls
HF: Form D                          :      0.000u      0.017s      0.001w      9 calls
HF: DIIS                            :      0.983u      0.250s      0.935w      8 calls
HF: Form C                          :      0.233u      0.000s      0.152w      8 calls

**************************************************************************************
