
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 16:20:38 2026
Timers Off: Sun Aug  9 16:20:44 2026

Wall Time:        5.97 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.433u      0.000s      0.072w      1 calls
build grid                          :      0.383u      0.000s      0.041w      1 calls
post-process grid                   :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.000s      0.033w     10 calls
DFH: initialize()                   :      2.233u      0.133s      0.300w      1 calls
DFH: AO Construction                :      0.600u      0.017s      0.049w      1 calls
DFH: AO-Met. Contraction            :      1.267u      0.050s      0.113w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.008w      1 calls
HF: Guess                           :      0.033u      0.033s      0.026w      1 calls
SAD Guess                           :      0.033u      0.033s      0.025w      1 calls
HF: Form G                          :     53.717u      0.300s      4.165w     12 calls
RV: Form V                          :     48.533u      0.200s      3.724w     12 calls
Properties                          :     12.095p                          26616 calls
Functional                          :      1.547p                          26616 calls
V_xc                                :     15.972p                          26616 calls
JK: D                               :      0.017u      0.000s      0.001w     12 calls
JK: USO2AO                          :      0.100u      0.017s      0.010w     12 calls
JK: JK                              :      4.867u      0.033s      0.404w     12 calls
DFH: compute_JK()                   :      4.867u      0.033s      0.404w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     12 calls
DFH: compute_J                      :      0.650u      0.000s      0.056w     12 calls
DFH: compute_K                      :      4.200u      0.017s      0.320w     12 calls
JK: AO2USO                          :      0.117u      0.033s      0.015w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.000u      0.000s      0.001w     12 calls
HF: DIIS                            :      0.533u      0.133s      0.367w     11 calls
HF: Form C                          :      0.183u      0.133s      0.124w     11 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.433u      0.000s      0.072w      1 calls
| build grid                        :      0.383u      0.000s      0.041w      1 calls
| post-process grid                 :      0.050u      0.000s      0.032w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.017w      1 calls
DFH: initialize()                   :      2.233u      0.133s      0.300w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.017w      9 calls
| DFH: AO Construction              :      0.600u      0.017s      0.049w      1 calls
| DFH: AO-Met. Contraction          :      1.267u      0.050s      0.113w      1 calls
HF: Form core H                     :      0.050u      0.000s      0.007w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.008w      1 calls
HF: Guess                           :      0.033u      0.033s      0.026w      1 calls
| SAD Guess                         :      0.033u      0.033s      0.025w      1 calls
HF: Form G                          :     53.717u      0.300s      4.165w     12 calls
| RV: Form V                        :     48.533u      0.200s      3.724w     12 calls
| | Properties                      :     12.095p                          26616 calls
| | Functional                      :      1.547p                          26616 calls
| | V_xc                            :     15.972p                          26616 calls
| JK: D                             :      0.017u      0.000s      0.001w     12 calls
| JK: USO2AO                        :      0.100u      0.017s      0.010w     12 calls
| JK: JK                            :      4.867u      0.033s      0.404w     12 calls
| | DFH: compute_JK()               :      4.867u      0.033s      0.404w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     12 calls
| | | DFH: compute_J                :      0.650u      0.000s      0.056w     12 calls
| | | DFH: compute_K                :      4.200u      0.017s      0.320w     12 calls
| JK: AO2USO                        :      0.117u      0.033s      0.015w     12 calls
HF: Form F                          :      0.000u      0.000s      0.001w     12 calls
HF: Form D                          :      0.000u      0.000s      0.001w     12 calls
HF: DIIS                            :      0.533u      0.133s      0.367w     11 calls
HF: Form C                          :      0.183u      0.133s      0.124w     11 calls

**************************************************************************************
