
Host: choehoyun-ui-MacBookAir.local

Timers On : Mon Aug 10 18:31:39 2026
Timers Off: Mon Aug 10 18:31:40 2026

Wall Time:        1.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.233u      0.017s      0.046w      1 calls
build grid                          :      0.200u      0.017s      0.023w      1 calls
post-process grid                   :      0.033u      0.000s      0.022w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.004w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.000s      0.006w     10 calls
DFH: initialize()                   :      0.400u      0.050s      0.095w      1 calls
DFH: AO Construction                :      0.117u      0.000s      0.013w      1 calls
DFH: AO-Met. Contraction            :      0.150u      0.000s      0.013w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
SAD Guess                           :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :      8.467u      0.050s      0.658w     11 calls
RV: Form V                          :      7.967u      0.033s      0.607w     11 calls
Properties                          :      1.602p                          19701 calls
Functional                          :      0.654p                          19701 calls
V_xc                                :      2.555p                          19701 calls
JK: D                               :      0.000u      0.000s      0.000w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     11 calls
JK: JK                              :      0.483u      0.017s      0.045w     11 calls
DFH: compute_JK()                   :      0.483u      0.017s      0.045w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.083u      0.000s      0.008w     11 calls
DFH: compute_K                      :      0.383u      0.000s      0.031w     11 calls
JK: AO2USO                          :      0.017u      0.000s      0.002w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.067s      0.203w     10 calls
HF: Form C                          :      0.000u      0.000s      0.005w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.233u      0.017s      0.046w      1 calls
| build grid                        :      0.200u      0.017s      0.023w      1 calls
| post-process grid                 :      0.033u      0.000s      0.022w      1 calls
DFH: sparsity prep                  :      0.017u      0.000s      0.004w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.003w      1 calls
DFH: initialize()                   :      0.400u      0.050s      0.095w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.003w      9 calls
| DFH: AO Construction              :      0.117u      0.000s      0.013w      1 calls
| DFH: AO-Met. Contraction          :      0.150u      0.000s      0.013w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      1 calls
HF: Guess                           :      0.017u      0.033s      0.017w      1 calls
| SAD Guess                         :      0.017u      0.033s      0.017w      1 calls
HF: Form G                          :      8.467u      0.050s      0.658w     11 calls
| RV: Form V                        :      7.967u      0.033s      0.607w     11 calls
| | Properties                      :      1.602p                          19701 calls
| | Functional                      :      0.654p                          19701 calls
| | V_xc                            :      2.555p                          19701 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     11 calls
| JK: JK                            :      0.483u      0.017s      0.045w     11 calls
| | DFH: compute_JK()               :      0.483u      0.017s      0.045w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.083u      0.000s      0.008w     11 calls
| | | DFH: compute_K                :      0.383u      0.000s      0.031w     11 calls
| JK: AO2USO                        :      0.017u      0.000s      0.002w     11 calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.283u      0.067s      0.203w     10 calls
HF: Form C                          :      0.000u      0.000s      0.005w     10 calls

**************************************************************************************
