
Host: choehoyun-ui-MacBookAir.local

Timers On : Sun Aug  9 01:12:49 2026
Timers Off: Sun Aug  9 01:13:43 2026

Wall Time:       54.00 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.267u      0.000s      0.161w      1 calls
build grid                          :      0.217u      0.000s      0.131w      1 calls
post-process grid                   :      0.050u      0.000s      0.030w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.021w      1 calls
Libint2ERI::Libint2ERI              :      0.050u      0.000s      0.027w      3 calls
DFH: initialize()                   :      0.917u      0.067s      0.580w      1 calls
DFH: AO Construction                :      0.300u      0.000s      0.180w      1 calls
DFH: AO-Met. Contraction            :      0.467u      0.050s      0.303w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.016w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.050u      0.033s      0.079w      1 calls
SAD Guess                           :      0.050u      0.033s      0.077w      1 calls
HF: Form G                          :     24.000u     10.917s     48.858w      9 calls
RV: Form V                          :     22.683u     10.117s     44.864w      9 calls
Properties                          :     10.017u      9.683s     35.778w  18558 calls
Functional                          :      1.433u      0.100s      1.054w  18558 calls
V_xc                                :     11.167u      0.217s      7.828w  18558 calls
JK: D                               :      0.017u      0.000s      0.004w      9 calls
JK: USO2AO                          :      0.000u      0.017s      0.018w      9 calls
JK: JK                              :      1.233u      0.783s      3.923w      9 calls
DFH: compute_JK()                   :      1.233u      0.783s      3.902w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.267u      0.733s      3.210w      9 calls
DFH: compute_K                      :      0.950u      0.033s      0.670w      9 calls
JK: AO2USO                          :      0.050u      0.000s      0.019w      9 calls
HF: Form F                          :      0.000u      0.017s      0.003w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.800u      0.400s      1.454w      8 calls
HF: Form C                          :      0.033u      0.017s      0.033w      8 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.267u      0.000s      0.161w      1 calls
| build grid                        :      0.217u      0.000s      0.131w      1 calls
| post-process grid                 :      0.050u      0.000s      0.030w      1 calls
DFH: sparsity prep                  :      0.033u      0.000s      0.021w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.014w      1 calls
DFH: initialize()                   :      0.917u      0.067s      0.580w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.013w      2 calls
| DFH: AO Construction              :      0.300u      0.000s      0.180w      1 calls
| DFH: AO-Met. Contraction          :      0.467u      0.050s      0.303w      1 calls
HF: Form core H                     :      0.017u      0.000s      0.016w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.050u      0.033s      0.079w      1 calls
| SAD Guess                         :      0.050u      0.033s      0.077w      1 calls
HF: Form G                          :     24.000u     10.917s     48.858w      9 calls
| RV: Form V                        :     22.683u     10.117s     44.864w      9 calls
| | Properties                      :     10.017u      9.683s     35.778w  18558 calls
| | Functional                      :      1.433u      0.100s      1.054w  18558 calls
| | V_xc                            :     11.167u      0.217s      7.828w  18558 calls
| JK: D                             :      0.017u      0.000s      0.004w      9 calls
| JK: USO2AO                        :      0.000u      0.017s      0.018w      9 calls
| JK: JK                            :      1.233u      0.783s      3.923w      9 calls
| | DFH: compute_JK()               :      1.233u      0.783s      3.902w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.267u      0.733s      3.210w      9 calls
| | | DFH: compute_K                :      0.950u      0.033s      0.670w      9 calls
| JK: AO2USO                        :      0.050u      0.000s      0.019w      9 calls
HF: Form F                          :      0.000u      0.017s      0.003w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.800u      0.400s      1.454w      8 calls
HF: Form C                          :      0.033u      0.017s      0.033w      8 calls

**************************************************************************************
